date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-01-01,2024,1,International,Home & Living,Partner Network,0.72,1.0457,0.8779,1.0017,0.2246,0.4981,0,22491.0,38.56,867233.01,390645.11,476587.9,86723.3,173446.6,216418.0,1530.61,214887.39,571.43,49292.67,165023.29
2024-01-01,2024,1,International,Beauty & Health,Partner Network,0.72,1.0457,0.8779,1.0017,0.2521,0.5062,0,22465.0,52.14,1171335.35,527628.01,643707.34,117133.53,234267.07,292306.74,1530.61,290776.12,571.43,66747.08,223457.62
2024-02-01,2024,2,North America,Enterprise,Partner Network,0.68,0.8783,0.9886,1.0033,0.2259,0.4406,0,35752.0,36.93,1320353.2,597337.66,723015.53,132035.32,264070.64,326909.57,1530.61,325378.96,571.43,74705.73,250101.8
2024-02-01,2024,2,North America,Pro Plan,Partner Network,0.68,0.8783,0.9886,1.0033,0.1166,0.414,0,20751.0,60.77,1261032.1,570500.36,690531.74,126103.21,252206.42,312222.11,1530.61,310691.5,571.43,71327.62,238792.46
2024-02-01,2024,2,North America,Apparel,Partner Network,0.68,0.8783,0.9886,1.0033,0.1469,0.4211,0,39944.0,42.08,1680790.41,760402.15,920388.25,168079.04,336158.08,416151.13,1530.61,414620.52,571.43,95231.29,318817.8
2024-02-01,2024,2,North America,Footwear,Partner Network,0.68,0.8783,0.9886,1.0033,0.2562,0.4484,0,32982.0,61.15,2016840.27,912433.63,1104406.65,201684.03,403368.05,499354.56,1530.61,497823.95,571.43,114368.08,382884.44
2024-02-01,2024,2,North America,Accessories,Partner Network,0.68,0.8783,0.9886,1.0033,0.4133,0.4928,0,17776.0,33.66,598362.89,270703.85,327659.04,59836.29,119672.58,148150.18,1530.61,146619.56,571.43,33591.07,112457.06
2024-02-01,2024,2,North America,Home & Living,Partner Network,0.68,0.8783,0.9886,1.0033,0.163,0.4249,0,19187.0,39.29,753804.9,341026.98,412777.93,75380.49,150760.98,186636.45,1530.61,185105.84,571.43,42442.92,142091.5
2024-02-01,2024,2,North America,Beauty & Health,Partner Network,0.68,0.8783,0.9886,1.0033,0.1562,0.4233,0,18787.0,53.72,1009192.2,456566.1,552626.1,100919.22,201838.44,249868.44,1530.61,248337.83,571.43,56986.27,190780.13
2024-02-01,2024,2,Europe,Enterprise,Partner Network,0.68,0.8783,1.0106,1.0033,0.3978,0.4865,0,39482.0,34.95,1379879.24,622544.53,757334.71,137987.92,275975.85,343370.94,1530.61,341840.33,571.43,78491.85,262777.05
2024-02-01,2024,2,Europe,Pro Plan,Partner Network,0.68,0.8783,1.0106,1.0033,0.0819,0.4047,0,20288.0,61.54,1248440.33,563244.72,685195.61,124844.03,249688.07,310663.51,1530.61,309132.9,571.43,70969.14,237592.33
2024-02-01,2024,2,Europe,Apparel,Partner Network,0.68,0.8783,1.0106,1.0033,0.3358,0.4685,0,44445.0,39.66,1762459.49,795148.93,967310.55,176245.95,352491.9,438572.71,1530.61,437042.09,571.43,100388.25,336082.41
2024-02-01,2024,2,Europe,Footwear,Partner Network,0.68,0.8783,1.0106,1.0033,0.1179,0.4129,0,30375.0,64.01,1944361.46,877215.59,1067145.87,194436.15,388872.29,483837.43,1530.61,482306.82,571.43,110799.14,370936.25
2024-02-01,2024,2,Europe,Accessories,Partner Network,0.68,0.8783,1.0106,1.0033,0.2439,0.4437,0,16007.0,35.68,571128.82,257669.74,313459.09,57112.88,114225.76,142120.44,1530.61,140589.83,571.43,32204.23,107814.17
2024-02-01,2024,2,Europe,Home & Living,Partner Network,0.68,0.8783,1.0106,1.0033,0.2362,0.4418,0,19946.0,38.45,766914.69,346000.23,420914.45,76691.47,153382.94,190840.05,1530.61,189309.43,571.43,43409.74,145328.26
2024-02-01,2024,2,Europe,Beauty & Health,Partner Network,0.68,0.8783,1.0106,1.0033,0.0943,0.4075,0,18087.0,54.86,992292.24,447681.28,544610.96,99229.22,198458.45,246923.29,1530.61,245392.68,571.43,56308.89,188512.36
2024-02-01,2024,2,Northeast US,Enterprise,Partner Network,0.68,0.8783,0.9937,1.0033,0.1373,0.4161,0,33765.0,38.12,1287223.38,583051.8,704171.58,128722.34,257444.68,318004.57,1530.61,316473.96,571.43,72657.58,243244.95
2024-02-01,2024,2,Northeast US,Pro Plan,Partner Network,0.68,0.8783,0.9937,1.0033,0.1994,0.431,0,21607.0,59.42,1283877.93,581536.47,702341.47,128387.79,256775.59,317178.09,1530.61,315647.47,571.43,72467.49,242608.55
2024-02-01,2024,2,Northeast US,Apparel,Partner Network,0.68,0.8783,0.9937,1.0033,0.0643,0.3995,0,37898.0,43.33,1641952.96,743727.65,898225.31,164195.3,328390.59,405639.42,1530.61,404108.81,571.43,92813.6,310723.78
2024-02-01,2024,2,Northeast US,Footwear,Partner Network,0.68,0.8783,0.9937,1.0033,0.1055,0.4087,0,30066.0,64.38,1935535.98,876706.99,1058828.99,193553.6,387107.2,478168.2,1530.61,476637.59,571.43,109495.22,366570.94
2024-02-01,2024,2,Northeast US,Accessories,Partner Network,0.68,0.8783,0.9937,1.0033,0.238,0.4408,0,15900.0,35.81,569428.15,257924.23,311503.91,56942.81,113885.63,140675.47,1530.61,139144.86,571.43,31871.89,106701.54
2024-02-01,2024,2,Northeast US,Home & Living,Partner Network,0.68,0.8783,0.9937,1.0033,0.1911,0.429,0,19370.0,39.08,756991.16,342881.48,414109.68,75699.12,151398.23,187012.33,1530.61,185481.72,571.43,42529.37,142380.92
2024-02-01,2024,2,Northeast US,Beauty & Health,Partner Network,0.68,0.8783,0.9937,1.0033,0.1679,0.4233,0,18789.0,53.71,1009224.12,457131.17,552092.94,100922.41,201844.82,249325.71,1530.61,247795.09,571.43,56861.44,190362.22
2024-02-01,2024,2,Southeast US,Enterprise,Partner Network,0.68,0.8783,0.9669,1.0033,0.1923,0.4342,0,35237.0,37.23,1311864.84,596949.79,714915.05,131186.48,262372.97,321355.6,1530.61,319824.98,571.43,73428.32,245825.24
2024-02-01,2024,2,Southeast US,Pro Plan,Partner Network,0.68,0.8783,0.9669,1.0033,0.1329,0.4198,0,21044.0,60.3,1268896.85,577397.67,691499.17,126889.68,253779.37,310830.12,1530.61,309299.5,571.43,71007.46,237720.62
2024-02-01,2024,2,Southeast US,Apparel,Partner Network,0.68,0.8783,0.9669,1.0033,0.1894,0.4335,0,41122.0,41.4,1702629.13,774762.82,927866.31,170262.91,340525.83,417077.57,1530.61,415546.96,571.43,95444.37,319531.16
2024-02-01,2024,2,Southeast US,Footwear,Partner Network,0.68,0.8783,0.9669,1.0033,0.1621,0.4268,0,31394.0,62.85,1973087.43,897831.92,1075255.51,197308.74,394617.49,483329.28,1530.61,481798.67,571.43,110682.26,370544.97
2024-02-01,2024,2,Southeast US,Accessories,Partner Network,0.68,0.8783,0.9669,1.0033,0.0675,0.4048,0,14603.0,37.55,548299.62,249497.76,298801.86,54829.96,109659.92,134311.97,1530.61,132781.36,571.43,30408.28,101801.65
2024-02-01,2024,2,Southeast US,Home & Living,Partner Network,0.68,0.8783,0.9669,1.0033,0.4136,0.4952,0,22360.0,36.08,806872.9,367158.71,439714.18,80687.29,161374.58,197652.31,1530.61,196121.7,571.43,44976.56,150573.71
2024-02-01,2024,2,Southeast US,Beauty & Health,Partner Network,0.68,0.8783,0.9669,1.0033,0.5348,0.5345,0,23723.0,47.19,1119437.99,509388.05,610049.94,111943.8,223887.6,274218.54,1530.61,272687.93,571.43,62586.79,209529.7
2024-02-01,2024,2,Midwest US,Enterprise,Partner Network,0.68,0.8783,0.9877,1.0033,0.0427,0.3958,0,32118.0,39.2,1258925.73,568554.48,690371.26,125892.57,251785.15,312693.54,1530.61,311162.93,571.43,71436.04,239155.45
2024-02-01,2024,2,Midwest US,Pro Plan,Partner Network,0.68,0.8783,0.9877,1.0033,0.2313,0.4401,0,22062.0,58.74,1295842.45,585226.76,710615.69,129584.25,259168.49,321862.96,1530.61,320332.35,571.43,73545.01,246215.91
2024-02-01,2024,2,Midwest US,Apparel,Partner Network,0.68,0.8783,0.9877,1.0033,0.371,0.4782,0,45361.0,39.21,1778527.78,803216.51,975311.27,177852.78,355705.56,441752.94,1530.61,440222.33,571.43,101119.71,338531.19
2024-02-01,2024,2,Midwest US,Footwear,Partner Network,0.68,0.8783,0.9877,1.0033,0.2487,0.4446,0,32704.0,61.44,2009267.98,907423.11,1101844.87,200926.8,401853.6,499064.48,1530.61,497533.87,571.43,114301.36,382661.08
2024-02-01,2024,2,Midwest US,Accessories,Partner Network,0.68,0.8783,0.9877,1.0033,0.3405,0.4695,0,16935.0,34.58,585615.92,264475.13,321140.78,58561.59,117123.18,145456.01,1530.61,143925.4,571.43,32971.41,110382.56
2024-02-01,2024,2,Midwest US,Home & Living,Partner Network,0.68,0.8783,0.9877,1.0033,0.1606,0.4226,0,19082.0,39.41,751979.27,339607.94,412371.33,75197.93,150395.85,186777.55,1530.61,185246.93,571.43,42475.37,142200.14
2024-02-01,2024,2,Midwest US,Beauty & Health,Partner Network,0.68,0.8783,0.9877,1.0033,0.0532,0.398,0,17666.0,55.58,981967.29,443474.85,538492.44,98196.73,196393.46,243902.26,1530.61,242371.64,571.43,55614.05,186186.17
2024-02-01,2024,2,West US,Enterprise,Partner Network,0.68,0.8783,0.9822,1.0033,0.0233,0.3934,0,31926.0,39.33,1255575.06,568351.07,687223.99,125557.51,251115.01,310551.47,1530.61,309020.86,571.43,70943.37,237506.06
2024-02-01,2024,2,West US,Pro Plan,Partner Network,0.68,0.8783,0.9822,1.0033,0.2232,0.4401,0,22059.0,58.74,1295757.21,586540.0,709217.21,129575.72,259151.44,320490.05,1530.61,318959.43,571.43,73229.24,245158.76
2024-02-01,2024,2,West US,Apparel,Partner Network,0.68,0.8783,0.9822,1.0033,0.1655,0.4258,0,40388.0,41.82,1689069.4,764577.47,924491.93,168906.94,337813.88,417771.11,1530.61,416240.5,571.43,95603.89,320065.18
2024-02-01,2024,2,West US,Footwear,Partner Network,0.68,0.8783,0.9822,1.0033,0.2064,0.4358,0,32058.0,62.12,1991522.34,901486.41,1090035.93,199152.23,398304.47,492579.23,1530.61,491048.61,571.43,112809.75,377667.43
2024-02-01,2024,2,West US,Accessories,Partner Network,0.68,0.8783,0.9822,1.0033,0.2127,0.4374,0,15779.0,35.97,567493.29,256882.63,310610.66,56749.33,113498.66,140362.68,1530.61,138832.06,571.43,31799.95,106460.69
2024-02-01,2024,2,West US,Home & Living,Partner Network,0.68,0.8783,0.9822,1.0033,0.076,0.4049,0,18283.0,40.35,737817.53,333981.93,403835.6,73781.75,147563.51,182490.34,1530.61,180959.73,571.43,41489.31,138898.99
2024-02-01,2024,2,West US,Beauty & Health,Partner Network,0.68,0.8783,0.9822,1.0033,0.168,0.4264,0,18923.0,53.5,1012413.43,458281.05,554132.38,101241.34,202482.69,250408.35,1530.61,248877.74,571.43,57110.45,191195.86
2024-02-01,2024,2,International,Enterprise,Partner Network,0.68,0.8783,0.8773,1.0033,0.3013,0.4594,0,37279.0,36.08,1345113.26,606752.18,738361.08,134511.33,269022.65,334827.1,1530.61,333296.49,571.43,76526.76,256198.3
2024-02-01,2024,2,International,Pro Plan,Partner Network,0.68,0.8783,0.8773,1.0033,0.3649,0.4772,0,23921.0,56.15,1343275.59,605923.25,737352.34,134327.56,268655.12,334369.67,1530.61,332839.05,571.43,76421.55,255846.07
2024-02-01,2024,2,International,Apparel,Partner Network,0.68,0.8783,0.8773,1.0033,0.1982,0.4325,0,41029.0,41.46,1700928.53,767252.93,933675.6,170092.85,340185.71,423397.04,1530.61,421866.43,571.43,96897.85,324397.15
2024-02-01,2024,2,International,Footwear,Partner Network,0.68,0.8783,0.8773,1.0033,0.3672,0.4779,0,35152.0,59.02,2074752.65,935877.1,1138875.55,207475.27,414950.53,516449.76,1530.61,514919.15,571.43,118299.97,396047.74
2024-02-01,2024,2,International,Accessories,Partner Network,0.68,0.8783,0.8773,1.0033,0.1181,0.4133,0,14910.0,37.12,553388.54,249621.88,303766.66,55338.85,110677.71,137750.1,1530.61,136219.48,571.43,31199.05,104449.0
2024-02-01,2024,2,International,Home & Living,Partner Network,0.68,0.8783,0.8773,1.0033,0.0632,0.4009,0,18101.0,40.58,734543.29,331336.96,403206.32,73454.33,146908.66,182843.34,1530.61,181312.73,571.43,41570.5,139170.8
2024-02-01,2024,2,International,Beauty & Health,Partner Network,0.68,0.8783,0.8773,1.0033,0.037,0.3952,0,17539.0,55.81,978825.36,441527.45,537297.92,97882.54,195765.07,243650.31,1530.61,242119.7,571.43,55556.1,185992.17
2024-03-01,2024,3,North America,Enterprise,Partner Network,0.78,1.0213,0.9961,1.005,0.2024,0.5257,0,42665.0,37.32,1592215.8,719762.0,872453.8,159221.58,318443.16,394789.06,1530.61,393258.45,571.43,90318.01,302369.01
2024-03-01,2024,3,North America,Pro Plan,Partner Network,0.78,1.0213,0.9961,1.005,0.1145,0.5002,0,25073.0,60.99,1529079.79,691221.33,837858.46,152907.98,305815.96,379134.52,1530.61,377603.91,571.43,86717.47,290315.01
2024-03-01,2024,3,North America,Apparel,Partner Network,0.78,1.0213,0.9961,1.005,0.1709,0.5163,0,48981.0,41.88,2051484.93,927374.85,1124110.08,205148.49,410296.99,508664.6,1530.61,507133.99,571.43,116509.39,390053.17
2024-03-01,2024,3,North America,Footwear,Partner Network,0.78,1.0213,0.9961,1.005,0.0888,0.4931,0,36269.0,64.66,2345292.99,1060190.95,1285102.05,234529.3,469058.6,581514.15,1530.61,579983.54,571.43,133264.79,446147.32
2024-03-01,2024,3,North America,Accessories,Partner Network,0.78,1.0213,0.9961,1.005,0.0551,0.484,0,17459.0,37.9,661742.76,299141.17,362601.6,66174.28,132348.55,164078.77,1530.61,162548.15,571.43,37254.65,124722.08
2024-03-01,2024,3,North America,Home & Living,Partner Network,0.78,1.0213,0.9961,1.005,0.0695,0.4878,0,22026.0,40.56,893486.94,403901.25,489585.69,89348.69,178697.39,221539.61,1530.61,220009.0,571.43,50470.64,168966.93
2024-03-01,2024,3,North America,Beauty & Health,Partner Network,0.78,1.0213,0.9961,1.005,0.3126,0.5607,0,24887.0,51.22,1274770.78,576260.81,698509.97,127477.08,254954.16,316078.74,1530.61,314548.12,571.43,72214.64,241762.06
2024-03-01,2024,3,Europe,Enterprise,Partner Network,0.78,1.0213,1.0147,1.005,0.1209,0.5013,0,40679.0,38.32,1558832.48,705869.49,852963.0,155883.25,311766.5,385313.25,1530.61,383782.64,571.43,88138.58,295072.63
2024-03-01,2024,3,Europe,Pro Plan,Partner Network,0.78,1.0213,1.0147,1.005,0.2632,0.5439,0,27262.0,58.21,1587048.72,718646.34,868402.38,158704.87,317409.74,392287.76,1530.61,390757.15,571.43,89742.72,300443.0
2024-03-01,2024,3,Europe,Apparel,Partner Network,0.78,1.0213,1.0147,1.005,0.0476,0.4813,0,45658.0,43.55,1988418.99,900394.56,1088024.43,198841.9,397683.8,491498.73,1530.61,489968.12,571.43,112561.24,376835.45
2024-03-01,2024,3,Europe,Footwear,Partner Network,0.78,1.0213,1.0147,1.005,0.1489,0.5092,0,37457.0,63.52,2379134.16,1077317.94,1301816.22,237913.42,475826.83,588075.97,1530.61,586545.36,571.43,134774.0,451199.92
2024-03-01,2024,3,Europe,Accessories,Partner Network,0.78,1.0213,1.0147,1.005,0.1325,0.5045,0,18200.0,37.04,674078.66,305235.85,368842.81,67407.87,134815.73,166619.21,1530.61,165088.6,571.43,37838.95,126678.22
2024-03-01,2024,3,Europe,Home & Living,Partner Network,0.78,1.0213,1.0147,1.005,0.0253,0.4755,0,21469.0,41.15,883368.78,400006.46,483362.32,88336.88,176673.76,218351.68,1530.61,216821.07,571.43,49737.42,166512.23
2024-03-01,2024,3,Europe,Beauty & Health,Partner Network,0.78,1.0213,1.0147,1.005,0.1178,0.5004,0,22208.0,54.57,1211848.24,548748.31,663099.93,121184.82,242369.65,299545.46,1530.61,298014.84,571.43,68411.99,229031.43
