date,year,month,product,region,channel,scenario,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-01-01,2023,1,Snacks,Asia Pacific,Mass Retail,Optimistic,1.0,1.0457,0.7302,1.0033,0.1446,0.7213,0,92853.0,12.83,1191565.22,621059.68,570505.54,95325.22,142987.83,332192.5,75.0,332117.5,30.0,83021.87,249065.62
2023-01-01,2023,1,Snacks,Asia Pacific,Mass Retail,Pessimistic,1.0,1.0457,0.7302,1.0033,0.0485,0.7922,0,101978.0,9.43,961241.15,501011.7,460229.45,76899.29,115348.94,267981.22,75.0,267906.22,30.0,66969.05,200907.16
2023-01-01,2023,1,Snacks,Asia Pacific,Mass Retail,Stress Test,1.0,1.0457,0.7302,1.0033,0.0736,0.8787,0,113118.0,7.41,838734.87,437159.8,401575.07,67098.79,100648.18,233828.1,75.0,233753.1,30.0,58430.77,175292.32
2023-01-01,2023,1,Snacks,Asia Pacific,Club,Base,1.0,1.0457,0.7302,1.0033,0.2828,0.8116,0,104477.0,10.68,1115316.67,581317.92,533998.75,89225.33,133838.0,310935.42,75.0,310860.42,30.0,77707.6,233122.81
2023-01-01,2023,1,Snacks,Asia Pacific,Club,Optimistic,1.0,1.0457,0.7302,1.0033,0.6713,0.9287,0,119553.0,10.71,1280792.82,667566.3,613226.53,102463.43,153695.14,357067.96,75.0,356992.96,30.0,89240.74,267722.22
2023-01-01,2023,1,Snacks,Asia Pacific,Club,Pessimistic,1.0,1.0457,0.7302,1.0033,0.0877,0.8056,0,103704.0,9.31,965862.03,503420.17,462441.86,77268.96,115903.44,269269.46,75.0,269194.46,30.0,67291.11,201873.34
2023-01-01,2023,1,Snacks,Asia Pacific,Club,Stress Test,1.0,1.0457,0.7302,1.0033,0.0835,0.8825,0,113600.0,7.39,839755.01,437691.51,402063.5,67180.4,100770.6,234112.5,75.0,234037.5,30.0,58501.88,175505.63
2023-01-01,2023,1,Snacks,Asia Pacific,E-Commerce,Base,1.0,1.0457,0.7302,1.0033,0.2378,0.7951,0,102357.0,10.83,1108802.22,577922.5,530879.72,88704.18,133056.27,309119.27,75.0,309044.27,30.0,77253.57,231760.71
2023-01-01,2023,1,Snacks,Asia Pacific,E-Commerce,Optimistic,1.0,1.0457,0.7302,1.0033,0.2246,0.7474,0,96215.0,12.51,1203736.84,627403.69,576333.15,96298.95,144448.42,335585.78,75.0,335510.78,30.0,83870.2,251610.59
2023-01-01,2023,1,Snacks,Asia Pacific,E-Commerce,Pessimistic,1.0,1.0457,0.7302,1.0033,0.2521,0.8664,0,111533.0,8.84,986155.11,513997.19,472157.92,78892.41,118338.61,274926.9,75.0,274851.9,30.0,68705.47,206116.42
2023-01-01,2023,1,Snacks,Asia Pacific,E-Commerce,Stress Test,1.0,1.0457,0.7302,1.0033,0.2259,0.9396,0,120953.0,7.07,854938.86,445605.53,409333.33,68395.11,102592.66,238345.56,75.0,238270.56,30.0,59560.14,178680.42
2023-01-01,2023,1,Snacks,Asia Pacific,Convenience,Base,1.0,1.0457,0.7302,1.0033,0.1166,0.7535,0,97000.0,11.26,1091900.63,569113.17,522787.46,87352.05,131028.08,304407.34,75.0,304332.34,30.0,76075.58,228226.75
2023-01-01,2023,1,Snacks,Asia Pacific,Convenience,Optimistic,1.0,1.0457,0.7302,1.0033,0.1469,0.722,0,92947.0,12.82,1191909.87,621239.32,570670.55,95352.79,143029.18,332288.58,75.0,332213.58,30.0,83045.9,249137.69
2023-01-01,2023,1,Snacks,Asia Pacific,Convenience,Pessimistic,1.0,1.0457,0.7302,1.0033,0.2562,0.868,0,111741.0,8.83,986680.83,514271.2,472409.62,78934.47,118401.7,275073.46,75.0,274998.46,30.0,68742.11,206226.34
2023-01-01,2023,1,Snacks,Asia Pacific,Convenience,Stress Test,1.0,1.0457,0.7302,1.0033,0.4133,1.0,1,128729.0,6.64,855006.16,445640.61,409365.55,68400.49,102600.74,238364.32,75.0,238289.32,30.0,59564.83,178694.49
2023-01-01,2023,1,Snacks,Asia Pacific,Drug,Base,1.0,1.0457,0.7302,1.0033,0.163,0.769,0,98992.0,11.09,1098263.29,572429.47,525833.82,87861.06,131791.59,306181.16,75.0,306106.16,30.0,76519.04,229557.12
2023-01-01,2023,1,Snacks,Asia Pacific,Drug,Optimistic,1.0,1.0457,0.7302,1.0033,0.1562,0.725,0,93330.0,12.79,1193311.92,621970.08,571341.84,95464.95,143197.43,332679.45,75.0,332604.45,30.0,83143.61,249430.84
2023-01-01,2023,1,Snacks,Asia Pacific,Drug,Pessimistic,1.0,1.0457,0.7302,1.0033,0.3978,0.9272,0,119363.0,8.42,1005460.06,524059.19,481400.87,80436.8,120655.21,280308.86,75.0,280233.86,30.0,70050.96,210152.89
2023-01-01,2023,1,Snacks,Asia Pacific,Drug,Stress Test,1.0,1.0457,0.7302,1.0033,0.0819,0.8819,0,113521.0,7.4,839587.46,437604.18,401983.28,67167.0,100750.5,234065.79,75.0,233990.79,30.0,58490.2,175470.59
2023-01-01,2023,1,Snacks,Latin America,Grocery,Base,1.0,1.0457,0.1864,1.0033,0.3358,0.8318,0,107072.0,10.49,1123159.65,585405.79,537753.87,89852.77,134779.16,313121.94,75.0,313046.94,30.0,78254.23,234762.7
2023-01-01,2023,1,Snacks,Latin America,Grocery,Optimistic,1.0,1.0457,0.1864,1.0033,0.1179,0.713,0,91779.0,12.94,1187609.93,618998.13,568611.8,95008.79,142513.19,331089.81,75.0,331014.81,30.0,82746.2,248238.61
2023-01-01,2023,1,Snacks,Latin America,Grocery,Pessimistic,1.0,1.0457,0.1864,1.0033,0.2439,0.8632,0,111118.0,8.87,985106.69,513450.74,471655.95,78808.54,118212.8,274634.61,75.0,274559.61,30.0,68632.4,205897.21
2023-01-01,2023,1,Snacks,Latin America,Grocery,Stress Test,1.0,1.0457,0.1864,1.0033,0.2362,0.944,0,121518.0,7.04,856076.39,446198.43,409877.96,68486.11,102729.17,238662.68,75.0,238587.68,30.0,59639.42,178918.26
2023-01-01,2023,1,Snacks,Latin America,Mass Retail,Base,1.0,1.0457,0.1864,1.0033,0.0943,0.7463,0,96065.0,11.33,1088885.26,567541.52,521343.75,87110.82,130666.23,303566.69,75.0,303491.69,30.0,75865.42,227596.27
2023-01-01,2023,1,Snacks,Latin America,Mass Retail,Optimistic,1.0,1.0457,0.1864,1.0033,0.1373,0.719,0,92556.0,12.86,1190475.14,620491.51,569983.62,95238.01,142857.02,331888.6,75.0,331813.6,30.0,82945.9,248837.7
2023-01-01,2023,1,Snacks,Latin America,Mass Retail,Pessimistic,1.0,1.0457,0.1864,1.0033,0.1994,0.8461,0,108919.0,8.99,979496.54,510526.66,468969.89,78359.72,117539.59,273070.58,75.0,272995.58,30.0,68241.39,204724.18
2023-01-01,2023,1,Snacks,Latin America,Mass Retail,Stress Test,1.0,1.0457,0.1864,1.0033,0.0643,0.8752,0,112667.0,7.44,837778.06,436661.1,401116.97,67022.25,100533.37,233561.35,75.0,233486.35,30.0,58364.09,175092.27
2023-01-01,2023,1,Snacks,Latin America,Club,Base,1.0,1.0457,0.1864,1.0033,0.1055,0.7499,0,96534.0,11.3,1090400.23,568331.14,522069.09,87232.02,130848.03,303989.04,75.0,303914.04,30.0,75971.01,227913.03
2023-01-01,2023,1,Snacks,Latin America,Club,Optimistic,1.0,1.0457,0.1864,1.0033,0.238,0.752,0,96801.0,12.46,1205826.38,628492.79,577333.59,96466.11,144699.17,336168.32,75.0,336093.32,30.0,84015.83,252047.49
2023-01-01,2023,1,Snacks,Latin America,Club,Pessimistic,1.0,1.0457,0.1864,1.0033,0.1911,0.843,0,108517.0,9.02,978460.7,509986.76,468473.94,78276.86,117415.28,272781.8,75.0,272706.8,30.0,68169.2,204507.6
2023-01-01,2023,1,Snacks,Latin America,Club,Stress Test,1.0,1.0457,0.1864,1.0033,0.1679,0.9156,0,117862.0,7.2,848638.71,442321.81,406316.9,67891.1,101836.65,236589.16,75.0,236514.16,30.0,59121.04,177363.12
2023-01-01,2023,1,Snacks,Latin America,E-Commerce,Base,1.0,1.0457,0.1864,1.0033,0.1923,0.779,0,100286.0,10.99,1102344.22,574556.51,527787.72,88187.54,132281.31,307318.87,75.0,307243.87,30.0,76803.47,230410.4
2023-01-01,2023,1,Snacks,Latin America,E-Commerce,Optimistic,1.0,1.0457,0.1864,1.0033,0.1329,0.7176,0,92379.0,12.88,1189823.68,620151.97,569671.72,95185.89,142778.84,331706.98,75.0,331631.98,30.0,82900.49,248701.48
2023-01-01,2023,1,Snacks,Latin America,E-Commerce,Pessimistic,1.0,1.0457,0.1864,1.0033,0.1894,0.8423,0,108432.0,9.02,978243.51,509873.56,468369.95,78259.48,117389.22,272721.25,75.0,272646.25,30.0,68154.06,204462.18
2023-01-01,2023,1,Snacks,Latin America,E-Commerce,Stress Test,1.0,1.0457,0.1864,1.0033,0.1621,0.9132,0,117561.0,7.21,848016.89,441997.71,406019.18,67841.35,101762.03,236415.8,75.0,236340.8,30.0,59077.7,177233.1
2023-01-01,2023,1,Snacks,Latin America,Convenience,Base,1.0,1.0457,0.1864,1.0033,0.0675,0.7377,0,94966.0,11.43,1085309.49,565677.78,519631.71,86824.76,130237.14,302569.81,75.0,302494.81,30.0,75616.2,226848.61
2023-01-01,2023,1,Snacks,Latin America,Convenience,Optimistic,1.0,1.0457,0.1864,1.0033,0.4136,0.816,0,105048.0,11.75,1234323.38,643345.8,590977.58,98745.87,148118.81,344112.9,75.0,344037.9,30.0,86001.98,258005.93
2023-01-01,2023,1,Snacks,Latin America,Convenience,Pessimistic,1.0,1.0457,0.1864,1.0033,0.5348,0.9914,1,127623.0,8.03,1024866.66,534174.17,490692.49,81989.33,122984.0,285719.16,75.0,285644.16,30.0,71403.54,214210.62
2023-01-01,2023,1,Snacks,Latin America,Convenience,Stress Test,1.0,1.0457,0.1864,1.0033,0.0427,0.8672,0,111634.0,7.48,835575.71,435513.2,400062.51,66846.06,100269.09,232947.37,75.0,232872.37,30.0,58210.59,174631.78
2023-01-01,2023,1,Snacks,Latin America,Drug,Base,1.0,1.0457,0.1864,1.0033,0.2313,0.7928,0,102059.0,10.86,1107877.91,577440.74,530437.17,88630.23,132945.35,308861.59,75.0,308786.59,30.0,77189.15,231567.44
2023-01-01,2023,1,Snacks,Latin America,Drug,Optimistic,1.0,1.0457,0.1864,1.0033,0.371,0.7997,0,102939.0,11.92,1227192.57,639629.13,587563.44,98175.41,147263.11,342124.93,75.0,342049.93,30.0,85504.98,256514.94
2023-01-01,2023,1,Snacks,Latin America,Drug,Pessimistic,1.0,1.0457,0.1864,1.0033,0.2487,0.8651,0,111363.0,8.85,985724.66,513772.84,471951.83,78857.97,118286.96,274806.89,75.0,274731.89,30.0,68675.47,206026.42
2023-01-01,2023,1,Snacks,Latin America,Drug,Stress Test,1.0,1.0457,0.1864,1.0033,0.3405,0.9904,1,127488.0,6.81,867888.9,452355.26,415533.63,69431.11,104146.67,241955.85,75.0,241880.85,30.0,60462.71,181388.14
2023-01-01,2023,1,Snacks,Middle East & Africa,Grocery,Base,1.0,1.0457,0.266,1.0033,0.1606,0.7682,0,98888.0,11.1,1097932.59,572257.11,525675.49,87834.61,131751.91,306088.97,75.0,306013.97,30.0,76495.99,229487.98
2023-01-01,2023,1,Snacks,Middle East & Africa,Grocery,Optimistic,1.0,1.0457,0.266,1.0033,0.0532,0.6933,0,89253.0,13.2,1178179.07,614082.64,564096.43,94254.33,141381.49,328460.62,75.0,328385.62,30.0,82088.9,246266.71
2023-01-01,2023,1,Snacks,Middle East & Africa,Grocery,Pessimistic,1.0,1.0457,0.266,1.0033,0.0233,0.7838,0,100894.0,9.5,958310.64,499484.28,458826.36,76664.85,114997.28,267164.23,75.0,267089.23,30.0,66764.81,200294.42
2023-01-01,2023,1,Snacks,Middle East & Africa,Grocery,Stress Test,1.0,1.0457,0.266,1.0033,0.2232,0.9385,0,120807.0,7.07,854642.63,445451.13,409191.5,68371.41,102557.12,238262.97,75.0,238187.97,30.0,59539.49,178618.48
2023-01-01,2023,1,Snacks,Middle East & Africa,Mass Retail,Base,1.0,1.0457,0.266,1.0033,0.1655,0.7699,0,99104.0,11.09,1098617.1,572613.88,526003.22,87889.37,131834.05,306279.8,75.0,306204.8,30.0,76543.7,229631.1
2023-01-01,2023,1,Snacks,Middle East & Africa,Mass Retail,Optimistic,1.0,1.0457,0.266,1.0033,0.2064,0.7413,0,95433.0,12.58,1200932.49,625942.03,574990.46,96074.6,144111.9,334803.97,75.0,334728.97,30.0,83674.74,251024.22
2023-01-01,2023,1,Snacks,Middle East & Africa,Mass Retail,Pessimistic,1.0,1.0457,0.266,1.0033,0.2127,0.8511,0,109566.0,8.95,981154.22,511390.66,469763.56,78492.34,117738.51,273532.72,75.0,273457.72,30.0,68356.93,205070.79
2023-01-01,2023,1,Snacks,Middle East & Africa,Mass Retail,Stress Test,1.0,1.0457,0.266,1.0033,0.076,0.8796,0,113236.0,7.41,838984.93,437290.13,401694.8,67118.79,100678.19,233897.81,75.0,233822.81,30.0,58448.2,175344.61
2023-01-01,2023,1,Snacks,Middle East & Africa,Club,Base,1.0,1.0457,0.266,1.0033,0.168,0.7707,0,99212.0,11.08,1098960.18,572792.7,526167.48,87916.81,131875.22,306375.44,75.0,306300.44,30.0,76567.61,229702.83
2023-01-01,2023,1,Snacks,Middle East & Africa,Club,Optimistic,1.0,1.0457,0.266,1.0033,0.3013,0.7741,0,99644.0,12.2,1215840.38,633712.22,582128.17,97267.23,145900.85,338960.09,75.0,338885.09,30.0,84713.77,254141.32
2023-01-01,2023,1,Snacks,Middle East & Africa,Club,Pessimistic,1.0,1.0457,0.266,1.0033,0.3649,0.9129,0,117514.0,8.52,1000984.54,521726.49,479258.05,80078.76,120118.14,279061.14,75.0,278986.14,30.0,69739.04,209217.11
2023-01-01,2023,1,Snacks,Middle East & Africa,Club,Stress Test,1.0,1.0457,0.266,1.0033,0.1982,0.928,0,119462.0,7.13,851913.36,444028.6,407884.76,68153.07,102229.6,237502.09,75.0,237427.09,30.0,59349.27,178047.82
