date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-08-01,2024,8,Base,2667614.0,23664689.15,12907330.79,10757358.37,1893175.14,2839762.71,6024420.52,45000.0,5979420.52,18000.0,1490355.15,4471065.4,45.46,25.46,18.89
2024-09-01,2024,9,Base,2604133.0,23305690.14,12770165.83,10535524.35,1864455.19,2796682.83,5874386.26,45000.0,5829386.26,18000.0,1452846.58,4358539.74,45.21,25.21,18.7
2024-10-01,2024,10,Base,2504565.0,22532569.62,12450196.48,10082373.09,1802605.59,2703908.35,5575859.21,45000.0,5530859.21,18000.0,1378214.81,4134644.42,44.75,24.75,18.35
2024-11-01,2024,11,Base,2695691.0,24054165.53,13230363.28,10823802.23,1924333.23,2886499.86,6012969.16,45000.0,5967969.16,18000.0,1487492.27,4462476.81,45.0,25.0,18.55
2024-12-01,2024,12,Base,2637333.0,23648349.33,13138342.85,10510006.47,1891867.97,2837801.93,5780336.6,45000.0,5735336.6,18000.0,1429334.15,4288002.44,44.44,24.44,18.13
2025-01-01,2025,1,Base,2621685.0,23210406.84,12851247.49,10359159.34,1856832.55,2785248.8,5717077.97,45000.0,5672077.97,18000.0,1413519.49,4240558.48,44.63,24.63,18.27
2025-02-01,2025,2,Base,2561428.0,22820811.75,12699626.13,10121185.61,1825664.95,2738497.41,5557023.29,45000.0,5512023.29,18000.0,1373505.82,4120517.45,44.35,24.35,18.06
2025-03-01,2025,3,Base,2617742.0,23444450.86,13062052.14,10382398.68,1875556.05,2813334.09,5693508.48,45000.0,5648508.48,18000.0,1407627.14,4222881.41,44.29,24.29,18.01
2025-04-01,2025,4,Base,2593570.0,23619745.35,13131356.6,10488388.77,1889579.6,2834369.45,5764439.68,45000.0,5719439.68,18000.0,1425359.93,4276079.75,44.41,24.41,18.1
2025-05-01,2025,5,Base,2607599.0,23867175.98,13355967.95,10511208.02,1909374.07,2864061.12,5737772.8,45000.0,5692772.8,18000.0,1418693.25,4256079.65,44.04,24.04,17.83
2025-06-01,2025,6,Base,2655500.0,24162567.88,13638970.02,10523597.88,1933005.39,2899508.14,5691084.26,45000.0,5646084.26,18000.0,1407021.11,4221063.22,43.55,23.55,17.47
2025-07-01,2025,7,Base,2872184.0,26125541.82,14740454.48,11385087.4,2090043.35,3135065.0,6159978.97,45000.0,6114978.97,18000.0,1524244.75,4572734.24,43.58,23.58,17.5
2025-08-01,2025,8,Base,2708114.0,24856824.51,14005848.59,10850975.94,1988545.96,2982818.96,5879611.04,45000.0,5834611.04,18000.0,1454152.8,4362458.28,43.65,23.65,17.55
2025-09-01,2025,9,Base,2660430.0,24018450.28,13658391.85,10360058.41,1921476.03,2882214.01,5556368.33,45000.0,5511368.33,18000.0,1373342.12,4120026.28,43.13,23.13,17.15
2025-10-01,2025,10,Base,2546628.0,22965121.95,13070101.11,9895020.88,1837209.75,2755814.64,5301996.49,45000.0,5256996.49,18000.0,1309749.13,3929247.34,43.09,23.09,17.11
2025-11-01,2025,11,Base,2585931.0,23564661.79,13319210.74,10245451.07,1885172.96,2827759.4,5532518.71,45000.0,5487518.71,18000.0,1367379.67,4102139.04,43.48,23.48,17.41
2025-12-01,2025,12,Base,2735798.0,24704135.59,14122266.65,10581868.91,1976330.83,2964496.29,5641041.78,45000.0,5596041.78,18000.0,1394510.46,4183531.35,42.83,22.83,16.93
