date,year,month,Region,Product,Channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-01-01,2023,1,Asia Pacific,GGN,Direct Sales,1.0,1.0457,0.9983,1.0033,0.0262,0.7248,0,70412.0,9.2,647661.51,337569.82,310091.7,51812.92,77719.38,180559.39,1250.0,179309.39,500.0,44702.35,134107.05
2023-01-01,2023,1,Latin America,Snacks,Direct Sales,1.0,1.0457,0.9983,1.0033,0.0828,0.7426,0,72137.0,9.04,652153.36,339911.03,312242.33,52172.27,78258.4,181811.66,1250.0,180561.66,500.0,45015.42,135046.25
2023-01-01,2023,1,Latin America,Beverages,Direct Sales,1.0,1.0457,0.9983,1.0033,0.2737,0.8082,0,78513.0,8.51,668128.82,348237.65,319891.17,53450.31,80175.46,186265.41,1250.0,185015.41,500.0,46128.85,138386.55
2023-01-01,2023,1,Latin America,Personal Care,Direct Sales,1.0,1.0457,0.9983,1.0033,0.1659,0.77,0,74800.0,8.81,658943.92,343450.36,315493.56,52715.51,79073.27,183704.78,1250.0,182454.78,500.0,45488.69,136466.08
2023-01-01,2023,1,Latin America,Household,Direct Sales,1.0,1.0457,0.9983,1.0033,0.1723,0.7722,0,75010.0,8.79,659472.03,343725.62,315746.42,52757.76,79136.64,183852.01,1250.0,182602.01,500.0,45525.5,136576.51
2023-01-01,2023,1,Latin America,Baby & Child,Direct Sales,1.0,1.0457,0.9983,1.0033,0.3774,0.8482,0,82397.0,8.22,677409.25,353074.73,324334.52,54192.74,81289.11,188852.67,1250.0,187602.67,500.0,46775.67,140327.0
2023-01-01,2023,1,Latin America,GGN,Direct Sales,1.0,1.0457,0.9983,1.0033,0.3053,0.82,0,79662.0,8.42,670908.63,349686.52,321222.11,53672.69,80509.04,187040.38,1250.0,185790.38,500.0,46322.6,138967.79
2023-01-01,2023,1,Middle East & Africa,Snacks,Direct Sales,1.0,1.0457,0.9983,1.0033,0.1287,0.7575,0,73585.0,8.91,655868.78,341847.55,314021.23,52469.5,78704.25,182847.47,1250.0,181597.47,500.0,45274.37,135823.1
2023-01-01,2023,1,Middle East & Africa,Beverages,Direct Sales,1.0,1.0457,0.9983,1.0033,0.0373,0.7283,0,70746.0,9.17,648537.68,338026.48,310511.19,51883.01,77824.52,180803.66,1250.0,179553.66,500.0,44763.41,134290.24
2023-01-01,2023,1,Middle East & Africa,Personal Care,Direct Sales,1.0,1.0457,0.9983,1.0033,0.1133,0.7524,0,73094.0,8.96,654613.92,341193.5,313420.42,52369.11,78553.67,182497.63,1250.0,181247.63,500.0,45186.91,135560.72
2023-01-01,2023,1,Middle East & Africa,Household,Direct Sales,1.0,1.0457,0.9983,1.0033,0.1178,0.7539,0,73237.0,8.94,654979.34,341383.96,313595.37,52398.35,78597.52,182599.51,1250.0,181349.51,500.0,45212.38,135637.13
2023-01-01,2023,1,Middle East & Africa,Baby & Child,Direct Sales,1.0,1.0457,0.9983,1.0033,0.3,0.818,0,79467.0,8.44,670439.11,349441.81,320997.31,53635.13,80452.69,186909.49,1250.0,185659.49,500.0,46289.87,138869.61
2023-01-01,2023,1,Middle East & Africa,GGN,Direct Sales,1.0,1.0457,0.9983,1.0033,0.4305,0.87,0,84513.0,8.07,682336.47,355642.87,326693.61,54586.92,81880.38,190226.31,1250.0,188976.31,500.0,47119.08,141357.23
2023-01-01,2023,1,gurgaon,Snacks,Direct Sales,1.0,1.0457,0.9983,1.0033,0.0595,0.7352,0,71419.0,9.11,650292.41,338941.07,311351.33,52023.39,78035.09,181292.85,1250.0,180042.85,500.0,44885.71,134657.14
2023-01-01,2023,1,gurgaon,Beverages,Direct Sales,1.0,1.0457,0.9983,1.0033,0.1612,0.7684,0,74643.0,8.82,658547.74,343243.86,315303.88,52683.82,79025.73,183594.33,1250.0,182344.33,500.0,45461.08,136383.25
2023-01-01,2023,1,gurgaon,Personal Care,Direct Sales,1.0,1.0457,0.9983,1.0033,0.3529,0.8384,0,81450.0,8.29,675175.65,351910.55,323265.1,54014.05,81021.08,188229.97,1250.0,186979.97,500.0,46619.99,139859.98
2023-01-01,2023,1,gurgaon,Household,Direct Sales,1.0,1.0457,0.9983,1.0033,0.127,0.7569,0,73532.0,8.92,655733.61,341777.1,313956.51,52458.69,78688.03,182809.79,1250.0,181559.79,500.0,45264.95,135794.84
2023-01-01,2023,1,gurgaon,Baby & Child,Direct Sales,1.0,1.0457,0.9983,1.0033,0.289,0.8139,0,79067.0,8.47,669471.45,348937.45,320534.01,53557.72,80336.57,186639.72,1250.0,185389.72,500.0,46222.43,138667.29
2023-01-01,2023,1,gurgaon,GGN,Direct Sales,1.0,1.0457,0.9983,1.0033,0.2594,0.803,0,78004.0,8.55,666888.35,347591.1,319297.25,53351.07,80026.6,185919.58,1250.0,184669.58,500.0,46042.4,138127.19
2023-02-01,2023,2,North America,Snacks,Direct Sales,1.0,0.8783,0.9861,1.0067,0.2536,0.7632,0,74137.0,8.55,633840.37,333347.78,300492.59,50707.23,76060.84,173724.52,1250.0,172474.52,500.0,42993.63,128980.89
2023-02-01,2023,2,North America,Beverages,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1458,0.7273,0,70651.0,8.85,625177.84,328792.0,296385.84,50014.23,75021.34,171350.27,1250.0,170100.27,500.0,42400.07,127200.2
2023-02-01,2023,2,North America,Personal Care,Direct Sales,1.0,0.8783,0.9861,1.0067,0.0953,0.7114,0,69112.0,8.99,621255.44,326729.14,294526.3,49700.44,74550.65,170275.21,1250.0,169025.21,500.0,42131.3,126393.91
2023-02-01,2023,2,North America,Household,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1556,0.7304,0,70956.0,8.82,625948.04,329197.06,296750.97,50075.84,75113.76,171561.37,1250.0,170311.37,500.0,42452.84,127358.52
2023-02-01,2023,2,North America,Baby & Child,Direct Sales,1.0,0.8783,0.9861,1.0067,0.2659,0.7675,0,74554.0,8.52,634855.98,333881.91,300974.07,50788.48,76182.72,174002.88,1250.0,172752.88,500.0,43063.22,129189.66
2023-02-01,2023,2,North America,GGN,Direct Sales,1.0,0.8783,0.9861,1.0067,0.0282,0.6913,0,67156.0,9.18,616179.95,324059.86,292120.1,49294.4,73941.59,168884.11,1250.0,167634.11,500.0,41783.53,125350.58
2023-02-01,2023,2,Europe,Snacks,Direct Sales,1.0,0.8783,0.9861,1.0067,0.5408,0.8753,0,85026.0,7.75,659150.79,346658.98,312491.82,52732.06,79098.1,180661.66,1250.0,179411.66,500.0,44727.91,134183.74
2023-02-01,2023,2,Europe,Beverages,Direct Sales,1.0,0.8783,0.9861,1.0067,0.0175,0.6882,0,66854.0,9.2,615389.05,323643.91,291745.14,49231.12,73846.69,168667.33,1250.0,167417.33,500.0,41729.33,125188.0
2023-02-01,2023,2,Europe,Personal Care,Direct Sales,1.0,0.8783,0.9861,1.0067,0.0315,0.6923,0,67251.0,9.17,616430.63,324191.69,292238.94,49314.45,73971.68,168952.81,1250.0,167702.81,500.0,41800.7,125402.11
2023-02-01,2023,2,Europe,Household,Direct Sales,1.0,0.8783,0.9861,1.0067,0.0837,0.7079,0,68768.0,9.02,620370.66,326263.82,294106.84,49629.65,74444.48,170032.7,1250.0,168782.7,500.0,42070.68,126212.03
2023-02-01,2023,2,Europe,Baby & Child,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1329,0.7232,0,70253.0,8.88,624168.73,328261.29,295907.44,49933.5,74900.25,171073.69,1250.0,169823.69,500.0,42330.92,126992.77
2023-02-01,2023,2,Europe,GGN,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1759,0.737,0,71596.0,8.77,627554.65,330042.01,297512.64,50204.37,75306.56,172001.71,1250.0,170751.71,500.0,42562.93,127688.78
2023-02-01,2023,2,Asia Pacific,Snacks,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1799,0.7383,0,71722.0,8.75,627871.52,330208.66,297662.87,50229.72,75344.58,172088.56,1250.0,170838.56,500.0,42584.64,127753.92
2023-02-01,2023,2,Asia Pacific,Beverages,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1935,0.7428,0,72159.0,8.72,628961.62,330781.96,298179.66,50316.93,75475.39,172387.34,1250.0,171137.34,500.0,42659.33,127978.0
2023-02-01,2023,2,Asia Pacific,Personal Care,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1082,0.7154,0,69500.0,8.95,622250.88,327252.66,294998.22,49780.07,74670.11,170548.04,1250.0,169298.04,500.0,42199.51,126598.53
2023-02-01,2023,2,Asia Pacific,Household,Direct Sales,1.0,0.8783,0.9861,1.0067,0.4466,0.8356,0,81169.0,8.01,650465.96,342091.47,308374.49,52037.28,78055.92,178281.3,1250.0,177031.3,500.0,44132.82,132398.47
2023-02-01,2023,2,Asia Pacific,Baby & Child,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1503,0.7287,0,70790.0,8.84,625529.15,328976.77,296552.39,50042.33,75063.5,171446.56,1250.0,170196.56,500.0,42424.14,127272.42
2023-02-01,2023,2,Asia Pacific,GGN,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1835,0.7395,0,71836.0,8.74,628156.61,330358.59,297798.02,50252.53,75378.79,172166.7,1250.0,170916.7,500.0,42604.17,127812.52
2023-02-01,2023,2,Latin America,Snacks,Direct Sales,1.0,0.8783,0.9861,1.0067,0.067,0.7028,0,68276.0,9.07,619100.48,325595.81,293504.67,49528.04,74292.06,169684.57,1250.0,168434.57,500.0,41983.64,125950.93
2023-02-01,2023,2,Latin America,Beverages,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1586,0.7314,0,71048.0,8.81,626180.5,329319.32,296861.18,50094.44,75141.66,171625.08,1250.0,170375.08,500.0,42468.77,127406.31
2023-02-01,2023,2,Latin America,Personal Care,Direct Sales,1.0,0.8783,0.9861,1.0067,0.3839,0.8108,0,78761.0,8.19,644892.23,339160.15,305732.08,51591.38,77387.07,176753.64,1250.0,175503.64,500.0,43750.91,131252.73
2023-02-01,2023,2,Latin America,Household,Direct Sales,1.0,0.8783,0.9861,1.0067,0.3561,0.8002,0,77735.0,8.27,642479.9,337891.46,304588.44,51398.39,77097.59,176092.46,1250.0,174842.46,500.0,43585.62,130756.85
2023-02-01,2023,2,Latin America,Baby & Child,Direct Sales,1.0,0.8783,0.9861,1.0067,0.3282,0.7898,0,76725.0,8.34,640084.68,336631.77,303452.91,51206.77,76810.16,175435.97,1250.0,174185.97,500.0,43421.49,130264.48
2023-02-01,2023,2,Latin America,GGN,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1899,0.7416,0,72042.0,8.73,628670.1,330628.64,298041.46,50293.61,75440.41,172307.44,1250.0,171057.44,500.0,42639.36,127918.08
2023-02-01,2023,2,Middle East & Africa,Snacks,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1819,0.739,0,71787.0,8.75,628033.91,330294.06,297739.85,50242.71,75364.07,172133.07,1250.0,170883.07,500.0,42595.77,127787.3
2023-02-01,2023,2,Middle East & Africa,Beverages,Direct Sales,1.0,0.8783,0.9861,1.0067,0.3327,0.7915,0,76888.0,8.33,640473.75,336836.39,303637.36,51237.9,76856.85,175542.61,1250.0,174292.61,500.0,43448.15,130344.46
2023-02-01,2023,2,Middle East & Africa,Personal Care,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1403,0.7255,0,70481.0,8.86,624747.15,328565.5,296181.66,49979.77,74969.66,171232.22,1250.0,169982.22,500.0,42370.56,127111.67
2023-02-01,2023,2,Middle East & Africa,Household,Direct Sales,1.0,0.8783,0.9861,1.0067,0.2691,0.7686,0,74661.0,8.51,635116.32,334018.83,301097.5,50809.31,76213.96,174074.23,1250.0,172824.23,500.0,43081.06,129243.17
2023-02-01,2023,2,Middle East & Africa,Baby & Child,Direct Sales,1.0,0.8783,0.9861,1.0067,0.2232,0.7527,0,73122.0,8.63,631349.76,332037.93,299311.84,50507.98,75761.97,173041.88,1250.0,171791.88,500.0,42822.97,128468.91
2023-02-01,2023,2,Middle East & Africa,GGN,Direct Sales,1.0,0.8783,0.9861,1.0067,0.2002,0.745,0,72373.0,8.7,629495.15,331062.55,298432.6,50359.61,75539.42,172533.57,1250.0,171283.57,500.0,42695.89,128087.68
2023-02-01,2023,2,gurgaon,Snacks,Direct Sales,1.0,0.8783,0.9861,1.0067,0.3366,0.7929,0,77027.0,8.32,640804.69,337010.44,303794.25,51264.37,76896.56,175633.31,1250.0,174383.31,500.0,43470.83,130412.48
2023-02-01,2023,2,gurgaon,Beverages,Direct Sales,1.0,0.8783,0.9861,1.0067,0.0591,0.7005,0,68045.0,9.09,618500.35,325280.19,293220.16,49480.03,74220.04,169520.09,1250.0,168270.09,500.0,41942.52,125827.56
2023-02-01,2023,2,gurgaon,Personal Care,Direct Sales,1.0,0.8783,0.9861,1.0067,0.2322,0.7558,0,73421.0,8.61,632084.3,332424.23,299660.07,50566.74,75850.12,173243.21,1250.0,171993.21,500.0,42873.3,128619.91
2023-02-01,2023,2,gurgaon,Household,Direct Sales,1.0,0.8783,0.9861,1.0067,0.4098,0.8208,0,79740.0,8.12,647172.59,340359.43,306813.16,51773.81,77660.71,177378.64,1250.0,176128.64,500.0,43907.16,131721.48
2023-02-01,2023,2,gurgaon,Baby & Child,Direct Sales,1.0,0.8783,0.9861,1.0067,0.1693,0.7348,0,71386.0,8.78,627028.16,329765.12,297263.04,50162.25,75243.38,171857.41,1250.0,170607.41,500.0,42526.85,127580.56
2023-02-01,2023,2,gurgaon,GGN,Direct Sales,1.0,0.8783,0.9861,1.0067,0.2291,0.7547,0,73319.0,8.62,631834.13,332292.66,299541.47,50546.73,75820.1,173174.64,1250.0,171924.64,500.0,42856.16,128568.48
2023-03-01,2023,3,North America,Snacks,Direct Sales,1.0,1.0213,0.9744,1.01,0.1905,0.7768,0,75457.0,8.71,657177.77,348656.58,308521.19,52574.22,78861.33,177085.64,1250.0,175835.64,500.0,43833.91,131501.73
2023-03-01,2023,3,North America,Beverages,Direct Sales,1.0,1.0213,0.9744,1.01,0.1446,0.7611,0,73940.0,8.84,653376.64,346639.94,306736.7,52270.13,78405.2,176061.37,1250.0,174811.37,500.0,43577.84,130733.53
2023-03-01,2023,3,North America,Personal Care,Direct Sales,1.0,1.0213,0.9744,1.01,0.0485,0.7302,0,70931.0,9.1,645666.92,342549.66,303117.26,51653.35,77480.03,173983.88,1250.0,172733.88,500.0,43058.47,129175.41
2023-03-01,2023,3,North America,Household,Direct Sales,1.0,1.0213,0.9744,1.01,0.0736,0.7381,0,71697.0,9.03,647651.2,343602.39,304048.81,51812.1,77718.14,174518.57,1250.0,173268.57,500.0,43192.14,129576.43
2023-03-01,2023,3,North America,Baby & Child,Direct Sales,1.0,1.0213,0.9744,1.01,0.2828,0.8099,0,78673.0,8.45,665062.84,352839.9,312222.95,53205.03,79807.54,179210.38,1250.0,177960.38,500.0,44365.09,133095.28
2023-03-01,2023,3,North America,GGN,Direct Sales,1.0,1.0213,0.9744,1.01,0.6713,0.98,1,95202.0,7.38,702303.24,372597.27,329705.97,56184.26,84276.39,189245.32,1250.0,187995.32,500.0,46873.83,140621.49
2023-03-01,2023,3,Europe,Snacks,Direct Sales,1.0,1.0213,0.9744,1.01,0.0877,0.7425,0,72132.0,8.99,648770.77,344196.36,304574.41,51901.66,77852.49,174820.25,1250.0,173570.25,500.0,43267.56,129802.69
2023-03-01,2023,3,Europe,Beverages,Direct Sales,1.0,1.0213,0.9744,1.01,0.0835,0.7412,0,72003.0,9.01,648438.93,344020.31,304418.62,51875.11,77812.67,174730.83,1250.0,173480.83,500.0,43245.21,129735.63
2023-03-01,2023,3,Europe,Personal Care,Direct Sales,1.0,1.0213,0.9744,1.01,0.2378,0.7934,0,77077.0,8.58,661178.28,350778.99,310399.28,52894.26,79341.39,178163.63,1250.0,176913.63,500.0,44103.41,132310.22
2023-03-01,2023,3,Europe,Household,Direct Sales,1.0,1.0213,0.9744,1.01,0.2246,0.7887,0,76618.0,8.61,660050.77,350180.81,309869.96,52804.06,79206.09,177859.8,1250.0,176609.8,500.0,44027.45,132082.35
2023-03-01,2023,3,Europe,Baby & Child,Direct Sales,1.0,1.0213,0.9744,1.01,0.2521,0.7986,0,77577.0,8.54,662401.66,351428.04,310973.62,52992.13,79488.2,178493.28,1250.0,177243.28,500.0,44185.82,132557.46
2023-03-01,2023,3,Europe,GGN,Direct Sales,1.0,1.0213,0.9744,1.01,0.2259,0.7892,0,76664.0,8.61,660163.54,350240.64,309922.9,52813.08,79219.62,177890.19,1250.0,176640.19,500.0,44035.05,132105.14
2023-03-01,2023,3,Asia Pacific,Snacks,Direct Sales,1.0,1.0213,0.9744,1.01,0.1166,0.7519,0,73042.0,8.91,651099.87,345432.03,305667.84,52087.99,78131.98,175447.86,1250.0,174197.86,500.0,43424.47,130273.4
2023-03-01,2023,3,Asia Pacific,Beverages,Direct Sales,1.0,1.0213,0.9744,1.01,0.1469,0.7619,0,74015.0,8.83,653565.63,346740.21,306825.42,52285.25,78427.88,176112.29,1250.0,174862.29,500.0,43590.57,130771.72
2023-03-01,2023,3,Asia Pacific,Personal Care,Direct Sales,1.0,1.0213,0.9744,1.01,0.2562,0.8001,0,77722.0,8.53,662754.78,351615.39,311139.39,53020.38,79530.57,178588.44,1250.0,177338.44,500.0,44209.61,132628.83
2023-03-01,2023,3,Asia Pacific,Household,Direct Sales,1.0,1.0213,0.9744,1.01,0.4133,0.861,0,83641.0,8.09,676800.62,359067.21,317733.41,54144.05,81216.07,182373.28,1250.0,181123.28,500.0,45155.82,135467.46
2023-03-01,2023,3,Asia Pacific,Baby & Child,Direct Sales,1.0,1.0213,0.9744,1.01,0.163,0.7673,0,74543.0,8.79,654893.92,347444.91,307449.0,52391.51,78587.27,176470.22,1250.0,175220.22,500.0,43680.06,131040.17
2023-03-01,2023,3,Asia Pacific,GGN,Direct Sales,1.0,1.0213,0.9744,1.01,0.1562,0.7651,0,74320.0,8.8,654334.42,347148.08,307186.34,52346.75,78520.13,176319.46,1250.0,175069.46,500.0,43642.36,130927.09
2023-03-01,2023,3,Latin America,Snacks,Direct Sales,1.0,1.0213,0.9744,1.01,0.3978,0.8546,0,83024.0,8.13,675368.82,358307.59,317061.23,54029.51,81044.26,181987.46,1250.0,180737.46,500.0,45059.37,135178.1
2023-03-01,2023,3,Latin America,Beverages,Direct Sales,1.0,1.0213,0.9744,1.01,0.0819,0.7407,0,71953.0,9.01,648309.56,343951.67,304357.88,51864.76,77797.15,174695.97,1250.0,173445.97,500.0,43236.49,129709.48
2023-03-01,2023,3,Latin America,Personal Care,Direct Sales,1.0,1.0213,0.9744,1.01,0.3358,0.83,0,80627.0,8.31,669739.61,355321.09,314418.52,53579.17,80368.75,180470.6,1250.0,179220.6,500.0,44680.15,134040.45
2023-03-01,2023,3,Latin America,Household,Direct Sales,1.0,1.0213,0.9744,1.01,0.1179,0.7523,0,73085.0,8.91,651207.82,345489.31,305718.52,52096.63,78144.94,175476.95,1250.0,174226.95,500.0,43431.74,130295.21
2023-03-01,2023,3,Latin America,Baby & Child,Direct Sales,1.0,1.0213,0.9744,1.01,0.2439,0.7956,0,77289.0,8.56,661697.43,351054.42,310643.01,52935.79,79403.69,178303.52,1250.0,177053.52,500.0,44138.38,132415.14
2023-03-01,2023,3,Latin America,GGN,Direct Sales,1.0,1.0213,0.9744,1.01,0.2362,0.7929,0,77021.0,8.58,661041.91,350706.65,310335.26,52883.35,79325.03,178126.88,1250.0,176876.88,500.0,44094.22,132282.66
2023-03-01,2023,3,Middle East & Africa,Snacks,Direct Sales,1.0,1.0213,0.9744,1.01,0.0943,0.7447,0,72339.0,8.98,649301.81,344478.1,304823.71,51944.14,77916.22,174963.35,1250.0,173713.35,500.0,43303.34,129910.01
2023-03-01,2023,3,Middle East & Africa,Beverages,Direct Sales,1.0,1.0213,0.9744,1.01,0.1373,0.7587,0,73704.0,8.86,652778.91,346322.83,306456.09,52222.31,78333.47,175900.3,1250.0,174650.3,500.0,43537.58,130612.73
2023-03-01,2023,3,Middle East & Africa,Personal Care,Direct Sales,1.0,1.0213,0.9744,1.01,0.1994,0.7799,0,75759.0,8.68,657929.09,349055.18,308873.91,52634.33,78951.49,177288.09,1250.0,176038.09,500.0,43884.52,131653.57
2023-03-01,2023,3,Middle East & Africa,Household,Direct Sales,1.0,1.0213,0.9744,1.01,0.0643,0.7351,0,71411.0,9.06,646912.38,343210.42,303701.96,51752.99,77629.49,174319.48,1250.0,173069.48,500.0,43142.37,129427.11
2023-03-01,2023,3,Middle East & Africa,Baby & Child,Direct Sales,1.0,1.0213,0.9744,1.01,0.1055,0.7483,0,72692.0,8.94,650205.18,344957.37,305247.81,52016.41,78024.62,175206.77,1250.0,173956.77,500.0,43364.19,130092.58
2023-03-01,2023,3,Middle East & Africa,GGN,Direct Sales,1.0,1.0213,0.9744,1.01,0.238,0.7935,0,77084.0,8.58,661196.53,350788.68,310407.85,52895.72,79343.58,178168.55,1250.0,176918.55,500.0,44104.64,132313.91
2023-03-01,2023,3,gurgaon,Snacks,Direct Sales,1.0,1.0213,0.9744,1.01,0.1911,0.777,0,75479.0,8.71,657233.31,348686.05,308547.26,52578.66,78868.0,177100.6,1250.0,175850.6,500.0,43837.65,131512.95
2023-03-01,2023,3,gurgaon,Beverages,Direct Sales,1.0,1.0213,0.9744,1.01,0.1679,0.769,0,74704.0,8.77,655298.72,347659.67,307639.04,52423.9,78635.85,176579.3,1250.0,175329.3,500.0,43707.32,131121.97
2023-03-01,2023,3,gurgaon,Personal Care,Direct Sales,1.0,1.0213,0.9744,1.01,0.1923,0.7774,0,75517.0,8.7,657327.38,348735.95,308591.43,52586.19,78879.29,177125.95,1250.0,175875.95,500.0,43843.99,131531.96
2023-03-01,2023,3,gurgaon,Household,Direct Sales,1.0,1.0213,0.9744,1.01,0.1329,0.7573,0,73563.0,8.87,652421.7,346133.31,306288.39,52193.74,78290.6,175804.05,1250.0,174554.05,500.0,43513.51,130540.53
2023-03-01,2023,3,gurgaon,Baby & Child,Direct Sales,1.0,1.0213,0.9744,1.01,0.1894,0.7764,0,75421.0,8.71,657087.42,348608.65,308478.77,52566.99,78850.49,177061.29,1250.0,175811.29,500.0,43827.82,131483.47
2023-03-01,2023,3,gurgaon,GGN,Direct Sales,1.0,1.0213,0.9744,1.01,0.1621,0.767,0,74513.0,8.79,654818.56,347404.93,307413.63,52385.48,78578.23,176449.91,1250.0,175199.91,500.0,43674.98,131024.94
2023-04-01,2023,4,North America,Snacks,Direct Sales,1.0,1.157,0.9834,1.0134,0.0675,0.7622,0,74046.0,9.08,672430.68,355819.1,316611.57,53794.45,80691.68,182125.44,1250.0,180875.44,500.0,45093.86,135281.58
2023-04-01,2023,4,North America,Beverages,Direct Sales,1.0,1.157,0.9834,1.0134,0.4136,0.8916,0,86616.0,8.12,703240.98,372122.48,331118.49,56259.28,84388.92,190470.3,1250.0,189220.3,500.0,47180.07,141540.22
2023-04-01,2023,4,North America,Personal Care,Direct Sales,1.0,1.157,0.9834,1.0134,0.5348,0.9462,0,91916.0,7.78,715274.88,378490.26,336784.61,57221.99,85832.99,193729.64,1250.0,192479.64,500.0,47994.91,143984.73
