date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2025-01-01,2025,1,Base,65859.0,39948073.51,7481745.08,32466328.42,8788576.16,13981825.71,9695926.5,95000.0,9600926.5,42000.0,2007374.57,7551551.95,81.27,24.27,18.9
2025-02-01,2025,2,Base,64594.0,38897377.0,7303508.34,31593868.67,8557422.94,13614081.94,9422363.78,95000.0,9327363.78,42000.0,1949926.41,7335437.39,81.22,24.22,18.86
2025-03-01,2025,3,Base,67629.0,40887290.16,7685805.86,33201484.3,8995203.83,14310551.57,9895728.89,95000.0,9800728.89,42000.0,2049333.08,7709395.81,81.2,24.2,18.86
2025-04-01,2025,4,Base,69036.0,41885986.59,7872871.73,34013114.86,9214917.07,14660095.3,10138102.5,95000.0,10043102.5,42000.0,2100231.5,7900870.98,81.2,24.2,18.86
2025-05-01,2025,5,Base,70960.0,42619069.72,8035419.21,34583650.47,9376195.33,14916674.41,10290780.74,95000.0,10195780.74,42000.0,2132293.97,8021486.75,81.15,24.15,18.82
2025-06-01,2025,6,Base,71500.0,43474956.24,8228575.93,35246380.3,9564490.37,15216234.66,10465655.27,95000.0,10370655.27,42000.0,2169017.61,8159637.65,81.07,24.07,18.77
2025-07-01,2025,7,Base,81339.0,49058828.17,9290471.04,39768357.12,10792942.18,17170589.85,11804825.07,95000.0,11709825.07,42000.0,2450243.27,9217581.82,81.06,24.06,18.79
2025-08-01,2025,8,Base,74784.0,45857059.87,8686035.71,37171024.16,10088553.18,16049970.96,11032500.03,95000.0,10937500.03,42000.0,2288054.99,8607445.04,81.06,24.06,18.77
2025-09-01,2025,9,Base,70740.0,42773982.64,8135071.7,34638910.94,9410276.18,14970893.93,10257740.85,95000.0,10162740.85,42000.0,2125355.58,7995385.26,80.98,23.98,18.69
2025-10-01,2025,10,Base,65939.0,39623275.11,7543453.31,32079821.78,8717120.49,13868146.3,9494555.0,95000.0,9399555.0,42000.0,1965086.53,7392468.44,80.96,23.96,18.66
2025-11-01,2025,11,Base,68764.0,41758133.94,7935589.23,33822544.72,9186789.49,14615346.88,10020408.4,95000.0,9925408.4,42000.0,2075515.78,7807892.62,81.0,24.0,18.7
2025-12-01,2025,12,Base,74510.0,44648059.83,8526002.85,36122056.96,9822573.15,15626820.93,10672662.88,95000.0,10577662.88,42000.0,2212489.21,8323173.66,80.9,23.9,18.64
