date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-09-01,2024,9,Base,18285487.0,822203011.59,395189807.38,427013204.2,82220301.19,164440602.31,180352300.81,18750.0,180333550.81,7001.25,41475106.68,138851444.03,51.94,21.94,16.89
2024-10-01,2024,10,Base,17535361.0,788491672.37,379363570.22,409128102.18,78849167.24,157698334.44,172580600.52,18750.0,172561850.52,7001.25,39687615.6,132867234.82,51.89,21.89,16.85
2024-11-01,2024,11,Base,18940450.0,854332271.7,412037773.95,442294497.82,85433227.15,170866454.34,185994816.31,18750.0,185976066.31,7001.25,42772885.27,143196180.96,51.77,21.77,16.76
2024-12-01,2024,12,Base,18600353.0,837960018.96,407349904.79,430610114.3,83796001.92,167592003.68,179222108.59,18750.0,179203358.59,7001.25,41215162.45,137981196.11,51.39,21.39,16.47
2023-01-01,2023,1,Optimistic,17364460.0,876065077.32,395017743.32,481047333.95,87606507.78,175213015.51,218227810.6,18750.0,218209060.6,7001.25,50186473.87,168015586.72,54.91,24.91,19.18
2023-02-01,2023,2,Optimistic,16183313.0,817690137.28,370841929.94,446848207.33,81769013.61,163538027.53,201541166.04,18750.0,201522416.04,7001.25,46348545.66,155166870.52,54.65,24.65,18.98
2023-03-01,2023,3,Optimistic,17238837.0,867868087.48,394413398.82,473454688.64,86786808.85,173573617.4,213094262.36,18750.0,213075512.36,7001.25,49005757.85,164062754.5,54.55,24.55,18.9
2023-04-01,2023,4,Optimistic,18077862.0,913054909.43,418693056.64,494361852.83,91305491.01,182610981.83,220445379.96,18750.0,220426629.96,7001.25,50696514.86,169723115.05,54.14,24.14,18.59
2023-05-01,2023,5,Optimistic,15730670.0,797069766.52,366648730.15,430421036.44,79706976.65,159413953.28,191300106.51,18750.0,191281356.51,7001.25,43993102.08,147281254.48,54.0,24.0,18.48
2023-06-01,2023,6,Optimistic,14633833.0,743378631.32,342614544.28,400764087.09,74337863.14,148675726.29,177750497.69,18750.0,177731747.69,7001.25,40876691.95,136848055.7,53.91,23.91,18.41
2023-07-01,2023,7,Optimistic,15208291.0,775623639.89,361496146.67,414127493.25,77562363.97,155124727.98,181440401.26,18750.0,181421651.26,7001.25,41725369.78,139689281.28,53.39,23.39,18.01
2023-08-01,2023,8,Optimistic,15265845.0,778598433.0,362343177.78,416255255.36,77859843.36,155719686.57,182675725.44,18750.0,182656975.44,7001.25,42009494.38,140640481.06,53.46,23.46,18.06
2023-09-01,2023,9,Optimistic,15591874.0,796201845.13,371647653.31,424554191.91,79620184.49,159240369.04,185693638.36,18750.0,185674888.36,7001.25,42703614.31,142964273.93,53.32,23.32,17.96
2023-10-01,2023,10,Optimistic,15109895.0,768056740.64,356843296.61,411213444.11,76805674.03,153611348.18,180796421.8,18750.0,180777671.8,7001.25,41577254.53,139193417.2,53.54,23.54,18.12
2023-11-01,2023,11,Optimistic,16332105.0,832820286.73,388929852.9,443890433.87,83282028.77,166564057.47,194044347.86,18750.0,194025597.86,7001.25,44624277.44,149394320.37,53.3,23.3,17.94
2023-12-01,2023,12,Optimistic,17194360.0,876772519.53,409709348.7,467063170.76,87677251.94,175354503.87,204031414.94,18750.0,204012664.94,7001.25,46921302.92,157084362.07,53.27,23.27,17.92
2024-01-01,2024,1,Optimistic,17096239.0,873245688.07,410009032.24,463236655.86,87324568.82,174649137.61,201262949.47,18750.0,201244199.47,7001.25,46284555.8,154952643.54,53.05,23.05,17.74
2024-02-01,2024,2,Optimistic,18160331.0,926280821.53,436145547.96,490135273.57,92628082.13,185256164.29,212251027.15,18750.0,212232277.15,7001.25,48811813.83,163413463.36,52.91,22.91,17.64
2024-03-01,2024,3,Optimistic,18169528.0,929250752.04,438427833.46,490822918.5,92925075.21,185850150.4,212047693.03,18750.0,212028943.03,7001.25,48765046.8,163256896.02,52.82,22.82,17.57
2024-04-01,2024,4,Optimistic,16803975.0,863139274.52,408613091.49,454526183.03,86313927.43,172627854.91,195584400.53,18750.0,195565650.53,7001.25,44978489.74,150580161.08,52.66,22.66,17.45
2024-05-01,2024,5,Optimistic,17116946.0,879224983.13,416984108.45,462240874.74,87922498.38,175844996.58,198473379.77,18750.0,198454629.77,7001.25,45642954.93,152804674.89,52.57,22.57,17.38
2024-06-01,2024,6,Optimistic,16007001.0,821537097.39,390518680.53,431018416.87,82153709.74,164307419.4,184557287.61,18750.0,184538537.61,7001.25,42442253.72,142089283.91,52.46,22.46,17.3
2024-07-01,2024,7,Optimistic,16789147.0,868222253.85,413588218.91,454634034.9,86822225.34,173644450.72,194167358.72,18750.0,194148608.72,7001.25,44652570.02,149489038.76,52.36,22.36,17.22
2024-08-01,2024,8,Optimistic,16663208.0,860247226.79,413413194.57,446834032.2,86024722.8,172049445.41,188759864.25,18750.0,188741114.25,7001.25,43408846.29,145325267.82,51.94,21.94,16.89
2024-09-01,2024,9,Optimistic,16250886.0,842917818.47,405138712.09,437779106.44,84291781.9,168583563.68,184903760.88,18750.0,184885010.88,7001.25,42521942.47,142356068.45,51.94,21.94,16.89
2024-10-01,2024,10,Optimistic,15627616.0,809349047.59,389397355.74,419951691.83,80934904.78,161869809.55,177146977.57,18750.0,177128227.57,7001.25,40737882.39,136383345.2,51.89,21.89,16.85
2024-11-01,2024,11,Optimistic,16950950.0,878739526.92,423820536.52,454918990.28,87873952.62,175747905.46,191297132.15,18750.0,191278382.15,7001.25,43992417.92,147278964.33,51.77,21.77,16.76
2024-12-01,2024,12,Optimistic,16725693.0,864679021.42,420336811.8,444342209.75,86467902.18,172935804.33,184938503.27,18750.0,184919753.27,7001.25,42529933.19,142382819.99,51.39,21.39,16.47
2023-01-01,2023,1,Pessimistic,22874727.0,820300375.98,369873439.54,450426936.58,82030037.63,164060075.16,204336823.73,18750.0,204318073.73,7001.25,46991547.01,157319526.69,54.91,24.91,19.18
2023-02-01,2023,2,Pessimistic,21234731.0,764474640.77,346710526.77,417764114.0,76447464.1,152894928.22,188421721.82,18750.0,188402971.82,7001.25,43331073.48,145064898.38,54.65,24.65,18.98
2023-03-01,2023,3,Pessimistic,22448701.0,808645680.52,367498237.16,441147443.45,80864568.16,161729136.05,198553739.28,18750.0,198534989.28,7001.25,45661437.55,152866551.8,54.55,24.55,18.9
2023-04-01,2023,4,Pessimistic,23698832.0,853208073.65,391251227.95,461956845.52,85320807.29,170641614.76,205994423.53,18750.0,205975673.53,7001.25,47372794.92,158595878.53,54.14,24.14,18.59
2023-05-01,2023,5,Pessimistic,20533012.0,743612131.43,342058202.34,401553928.98,74361213.16,148722426.28,178470289.64,18750.0,178451539.64,7001.25,41042244.16,137402295.49,54.0,24.0,18.48
2023-06-01,2023,6,Pessimistic,19164892.0,694369568.85,320033997.21,374335571.57,69436956.91,138873913.75,166024700.99,18750.0,166005950.99,7001.25,38179758.64,127819192.18,53.91,23.91,18.41
2023-07-01,2023,7,Pessimistic,20009445.0,725407177.16,338079752.32,387327424.93,72540717.69,145081435.38,169705271.78,18750.0,169686521.78,7001.25,39026290.0,130653231.88,53.39,23.39,18.01
2023-08-01,2023,8,Pessimistic,19905232.0,725259766.06,337521198.78,387738567.07,72525976.61,145051953.21,170160637.2,18750.0,170141887.2,7001.25,39131024.07,131003863.21,53.46,23.46,18.06
2023-09-01,2023,9,Pessimistic,20526791.0,744272686.07,347410015.64,396862670.43,74427268.58,148854537.23,173580864.63,18750.0,173562114.63,7001.25,39917676.4,133637438.2,53.32,23.32,17.96
2023-10-01,2023,10,Pessimistic,19616698.0,714924578.4,332156179.12,382768399.31,71492457.88,142984915.69,168291025.8,18750.0,168272275.8,7001.25,38701013.25,129564262.28,53.54,23.54,18.12
2023-11-01,2023,11,Pessimistic,21427821.0,778934761.46,363769519.38,415165242.27,77893476.19,155786952.26,181484813.78,18750.0,181466063.78,7001.25,41735584.59,139723479.2,53.3,23.3,17.94
2023-12-01,2023,12,Pessimistic,22440158.0,818413055.61,382455935.35,435957120.21,81841305.59,163682611.11,190433203.35,18750.0,190414453.35,7001.25,43793714.17,146613739.17,53.27,23.27,17.91
2024-01-01,2024,1,Pessimistic,22488353.0,817168832.87,383688656.44,433480176.31,81716883.29,163433766.55,188329526.49,18750.0,188310776.49,7001.25,43309868.56,144993907.95,53.05,23.05,17.74
2024-02-01,2024,2,Pessimistic,23844200.0,865843721.4,407717517.31,458126204.23,86584372.22,173168744.2,198373087.69,18750.0,198354337.69,7001.25,45619887.74,152727450.08,52.91,22.91,17.64
2024-03-01,2024,3,Pessimistic,23931931.0,870243595.22,410583459.67,459660135.76,87024359.53,174048719.01,198587057.04,18750.0,198568307.04,7001.25,45669100.54,152892206.48,52.82,22.82,17.57
2024-04-01,2024,4,Pessimistic,22186564.0,809262058.73,383103822.97,426158235.68,80926205.96,161852411.76,183379618.12,18750.0,183360868.12,7001.25,42171389.65,141182478.4,52.66,22.66,17.45
2024-05-01,2024,5,Pessimistic,22547945.0,823058412.17,390362696.12,432695715.92,82305841.33,164611682.38,185778192.43,18750.0,185759442.43,7001.25,42723061.73,143029380.59,52.57,22.57,17.38
2024-06-01,2024,6,Pessimistic,21111117.0,770509378.86,366277007.59,404232371.31,77050937.97,154101875.7,173079557.65,18750.0,173060807.65,7001.25,39802375.75,133251431.98,52.46,22.46,17.29
2024-07-01,2024,7,Pessimistic,22128016.0,813400057.17,387460586.88,425939470.2,81340005.67,162680011.45,181919453.08,18750.0,181900703.08,7001.25,41835551.69,140058151.38,52.37,22.37,17.22
2024-08-01,2024,8,Pessimistic,22035190.0,807073290.27,387823307.12,419249983.28,80707329.03,161414658.07,177127996.03,18750.0,177109246.03,7001.25,40733516.48,136368729.53,51.95,21.95,16.9
2024-09-01,2024,9,Pessimistic,21353198.0,789112627.1,379277957.3,409834669.77,78911262.72,157822525.48,173100881.59,18750.0,173082131.59,7001.25,39807280.24,133267851.38,51.94,21.94,16.89
2024-10-01,2024,10,Pessimistic,20457170.0,755982500.06,363725527.4,392256972.66,75598249.99,151196500.0,165462222.68,18750.0,165443472.68,7001.25,38050388.67,127386083.91,51.89,21.89,16.85
2024-11-01,2024,11,Pessimistic,22371269.0,823914332.88,397351237.88,426563095.07,82391433.3,164782866.54,179388795.11,18750.0,179370045.11,7001.25,41253500.34,138109544.77,51.77,21.77,16.76
2024-12-01,2024,12,Pessimistic,21939989.0,807878102.92,392739763.15,415138339.52,80787810.37,161575620.55,172774908.78,18750.0,172756158.78,7001.25,39732306.47,133016852.21,51.39,21.39,16.46
2023-01-01,2023,1,Turnaround,21109951.0,833737306.23,375932151.37,457805154.81,83373730.59,166747461.24,207683962.94,18750.0,207665212.94,7001.25,47761389.02,159896823.99,54.91,24.91,19.18
2023-02-01,2023,2,Turnaround,19785908.0,780246208.02,353859555.74,426386652.54,78024620.78,156049241.62,192312789.92,18750.0,192294039.92,7001.25,44226019.26,148061020.92,54.65,24.65,18.98
2023-03-01,2023,3,Turnaround,20733854.0,822476811.74,373783566.12,448693245.74,82247681.14,164495362.39,201950202.15,18750.0,201931452.15,7001.25,46442624.08,155481828.23,54.55,24.55,18.9
2023-04-01,2023,4,Turnaround,21898312.0,868159090.12,398107077.25,470052012.86,86815908.97,173631818.0,209604285.78,18750.0,209585535.78,7001.25,48203063.23,161375472.64,54.14,24.14,18.59
2023-05-01,2023,5,Turnaround,19121998.0,758384171.37,348842597.63,409541573.75,75838417.1,151676834.31,182026322.24,18750.0,182007572.24,7001.25,41860131.65,140140440.68,54.0,24.0,18.48
2023-06-01,2023,6,Turnaround,17996831.0,711192432.62,327786964.41,383405468.01,71119243.26,142238486.54,170047738.3,18750.0,170028988.3,7001.25,39105057.39,130916930.98,53.91,23.91,18.41
2023-07-01,2023,7,Turnaround,18471654.0,738141617.19,344018379.67,394123237.55,73814161.78,147628323.41,172680752.44,18750.0,172662002.44,7001.25,39710650.61,132944351.97,53.39,23.39,18.01
2023-08-01,2023,8,Turnaround,18565765.0,741021976.74,344853223.63,396168753.08,74102197.76,148204395.36,173862160.1,18750.0,173843410.1,7001.25,39982374.37,133854035.71,53.46,23.46,18.06
2023-09-01,2023,9,Turnaround,18936848.0,757045161.81,353366779.64,403678382.16,75704516.24,151409032.31,176564833.52,18750.0,176546083.52,7001.25,40603989.29,135935094.33,53.32,23.32,17.96
2023-10-01,2023,10,Turnaround,18356399.0,731841118.15,340017495.2,391823622.98,73184111.91,146368223.56,172271287.53,18750.0,172252537.53,7001.25,39616473.58,132629063.92,53.54,23.54,18.12
2023-11-01,2023,11,Turnaround,19738237.0,790799601.32,369313615.07,421485986.03,79079960.1,158159920.28,184246105.76,18750.0,184227355.76,7001.25,42370681.94,141849673.9,53.3,23.3,17.94
2023-12-01,2023,12,Turnaround,20767505.0,832893740.04,389211532.11,443682207.91,83289373.96,166578748.01,193814085.88,18750.0,193795335.88,7001.25,44571317.29,149217018.61,53.27,23.27,17.92
2024-01-01,2024,1,Turnaround,20775218.0,830732222.86,390056841.89,440675380.99,83073222.29,166146444.54,191455714.04,18750.0,191436964.04,7001.25,44028891.79,147401072.36,53.05,23.05,17.74
2024-02-01,2024,2,Turnaround,22092347.0,882024279.05,415307335.02,466716943.97,88202427.81,176404855.77,202109660.3,18750.0,202090910.3,7001.25,46479299.33,155604610.88,52.91,22.91,17.64
2024-03-01,2024,3,Turnaround,22388609.0,890520006.09,420141091.08,470378914.89,89052000.66,178104001.21,203222913.05,18750.0,203204163.05,7001.25,46735347.49,156461815.53,52.82,22.82,17.57
2024-04-01,2024,4,Turnaround,20499227.0,822515372.23,389379673.04,433135699.29,82251537.22,164503074.37,186381087.58,18750.0,186362337.58,7001.25,42861727.72,143493610.01,52.66,22.66,17.45
2024-05-01,2024,5,Turnaround,20848307.0,837070475.86,396985323.21,440085152.69,83707047.6,167414095.21,188964009.97,18750.0,188945259.97,7001.25,43455799.78,145482460.07,52.57,22.57,17.38
2024-06-01,2024,6,Turnaround,19390246.0,781592466.26,371524273.14,410068193.06,78159246.63,156318493.17,175590453.29,18750.0,175571703.29,7001.25,40379881.81,135184821.47,52.47,22.47,17.3
2024-07-01,2024,7,Turnaround,20523979.0,828442851.81,394626797.74,433816053.93,82844285.18,165688570.39,185283198.5,18750.0,185264448.5,7001.25,42609213.1,142648235.32,52.37,22.37,17.22
2024-08-01,2024,8,Turnaround,20057481.0,815273708.95,391774606.64,423499102.28,81527370.94,163054741.82,178916989.59,18750.0,178898239.59,7001.25,41144985.06,137746254.53,51.95,21.95,16.9
2024-09-01,2024,9,Turnaround,19874706.0,804027310.1,386442556.82,417584753.1,80402731.1,160805462.01,176376560.07,18750.0,176357810.07,7001.25,40560686.27,135790123.65,51.94,21.94,16.89
2024-10-01,2024,10,Turnaround,19040882.0,771331285.82,371113980.67,400217305.22,77133128.56,154266257.14,168817919.5,18750.0,168799169.5,7001.25,38822199.0,129969970.4,51.89,21.89,16.85
2024-11-01,2024,11,Turnaround,20468236.0,833675777.37,402096862.22,431578915.1,83367577.69,166735155.44,181476182.08,18750.0,181457432.08,7001.25,41733599.3,139716832.61,51.77,21.77,16.76
2024-12-01,2024,12,Turnaround,20302741.0,822178297.78,399687799.69,422490498.01,82217829.7,164435659.56,175837008.71,18750.0,175818258.71,7001.25,40436589.57,135374669.18,51.39,21.39,16.47
