date,year,month,product,region,channel,scenario,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-03-01,2023,3,Enterprise,North America,All,Base,1.0,1.0213,0.9961,1.0025,0.0262,0.2167,0,4428.0,919.83,4072850.39,734287.88,3338562.5,896027.09,1425497.64,1017037.78,15833.33,1001204.45,7000.0,208782.93,785421.52
2023-03-01,2023,3,Enterprise,EMEA,All,Base,1.0,1.0213,1.0959,1.0025,0.0828,0.2193,0,4481.0,904.35,4052159.76,730998.73,3321161.03,891475.15,1418255.91,1011429.97,15833.33,995596.63,7000.0,207605.29,780991.34
2023-04-01,2023,4,Starter,North America,All,Base,1.0,1.157,1.0013,1.0033,0.2737,0.244,0,2964.0,578.81,1715371.73,309697.21,1405674.53,377381.78,600380.11,427912.64,15833.33,412079.31,7000.0,85066.65,320012.65
2023-04-01,2023,4,Starter,EMEA,All,Base,1.0,1.157,1.1058,1.0033,0.1659,0.2381,0,2891.0,599.66,1733677.13,313487.97,1420189.16,381408.97,606786.99,431993.2,15833.33,416159.86,7000.0,85923.57,323236.29
2023-04-01,2023,4,Professional,North America,All,Base,1.0,1.157,1.0013,1.0033,0.1723,0.2385,0,4395.0,730.95,3212195.12,579937.18,2632257.93,706682.93,1124268.29,801306.72,15833.33,785473.38,7000.0,163479.41,614993.97
2023-04-01,2023,4,Professional,EMEA,All,Base,1.0,1.157,1.1058,1.0033,0.3774,0.2499,0,4603.0,684.05,3148922.84,569396.35,2579526.49,692763.03,1102122.99,784640.47,15833.33,768807.14,7000.0,159979.5,601827.64
2023-04-01,2023,4,Enterprise,North America,All,Base,1.0,1.157,1.0013,1.0033,0.3053,0.2458,0,5024.0,842.79,4233832.4,764385.95,3469446.44,931443.13,1481841.34,1056161.98,15833.33,1040328.64,7000.0,216999.02,816329.63
2023-04-01,2023,4,Enterprise,EMEA,All,Base,1.0,1.157,1.1058,1.0033,0.1287,0.2361,0,4826.0,892.63,4307443.96,778883.12,3528560.84,947637.67,1507605.39,1073317.78,15833.33,1057484.45,7000.0,220601.73,829882.71
2023-05-01,2023,5,Starter,North America,All,Base,1.0,0.8251,1.0072,1.0042,0.0373,0.1959,0,2379.0,623.99,1484514.71,268433.15,1216081.57,326593.24,519580.15,369908.18,15833.33,354074.85,7000.0,72885.72,274189.13
2023-05-01,2023,5,Starter,EMEA,All,Base,1.0,0.8251,1.0827,1.0042,0.1133,0.1994,0,2422.0,608.32,1473229.57,266094.42,1207135.15,324110.5,515630.35,367394.29,15833.33,351560.96,7000.0,72357.8,272203.16
2023-05-01,2023,5,Professional,North America,All,Base,1.0,0.8251,1.0072,1.0042,0.1178,0.1993,0,3672.0,744.11,2732505.33,494097.49,2238407.83,601151.17,956376.86,680879.8,15833.33,665046.46,7000.0,138189.76,519856.71
2023-05-01,2023,5,Professional,EMEA,All,Base,1.0,0.8251,1.0827,1.0042,0.3,0.2079,0,3831.0,700.46,2683401.43,484675.41,2198726.02,590348.31,939190.5,669187.21,15833.33,653353.87,7000.0,135734.31,510619.56
2023-05-01,2023,5,Enterprise,North America,All,Base,1.0,0.8251,1.0072,1.0042,0.4305,0.2141,0,4376.0,808.55,3538056.53,639759.0,2898297.53,778372.44,1238319.78,881605.31,15833.33,865771.98,7000.0,180342.12,678429.86
2023-05-01,2023,5,Enterprise,EMEA,All,Base,1.0,0.8251,1.0827,1.0042,0.0595,0.1971,0,4029.0,909.94,3665689.14,662096.01,3003593.13,806451.61,1282991.2,914150.32,15833.33,898316.98,7000.0,187176.57,704140.42
2023-06-01,2023,6,Starter,North America,All,Base,1.0,0.6735,1.0133,1.005,0.1612,0.1844,0,2239.0,601.02,1345968.59,243772.39,1102196.21,296113.09,471089.01,334994.11,15833.33,319160.78,7000.0,65553.76,246607.01
2023-06-01,2023,6,Starter,EMEA,All,Base,1.0,0.6735,1.0776,1.005,0.3529,0.1931,0,2345.0,562.86,1319743.15,238704.01,1081039.14,290343.49,461910.1,328785.54,15833.33,312952.21,7000.0,64249.96,241702.25
2023-06-01,2023,6,Professional,North America,All,Base,1.0,0.6735,1.0133,1.005,0.127,0.183,0,3372.0,742.55,2503949.64,453497.79,2050451.85,550868.92,876382.37,623200.56,15833.33,607367.22,7000.0,126077.12,474290.11
2023-06-01,2023,6,Professional,EMEA,All,Base,1.0,0.6735,1.0776,1.005,0.289,0.1902,0,3505.0,702.75,2462911.19,445470.6,2017440.58,541840.46,862018.91,613581.21,15833.33,597747.87,7000.0,124057.05,466690.82
2023-06-01,2023,6,Enterprise,North America,All,Base,1.0,0.6735,1.0133,1.005,0.2594,0.1885,0,3853.0,856.86,3301135.24,597878.45,2703256.79,726249.75,1155397.33,821609.7,15833.33,805776.37,7000.0,167743.04,631033.33
2023-06-01,2023,6,Enterprise,EMEA,All,Base,1.0,0.6735,1.0776,1.005,0.2536,0.1887,0,3856.0,855.7,3299788.85,596837.97,2702950.87,725953.55,1154926.1,822071.23,15833.33,806237.9,7000.0,167839.96,631397.94
2023-07-01,2023,7,Starter,North America,All,Base,1.0,0.7743,1.045,1.0058,0.1458,0.1944,0,2361.0,605.94,1430531.82,260822.36,1169709.46,314717.0,500686.14,354306.32,15833.33,338472.99,7000.0,69609.33,261863.66
2023-07-01,2023,7,Starter,EMEA,All,Base,1.0,0.7743,1.0702,1.0058,0.0953,0.1932,0,2347.0,611.16,1434220.58,259890.5,1174330.08,315528.53,501977.2,356824.35,15833.33,340991.02,7000.0,70138.11,263852.9
2023-07-01,2023,7,Professional,North America,All,Base,1.0,0.7743,1.045,1.0058,0.1556,0.1948,0,3589.0,738.38,2650283.27,483214.09,2167069.18,583062.32,927599.15,656407.72,15833.33,640574.38,7000.0,133050.62,500523.76
2023-07-01,2023,7,Professional,EMEA,All,Base,1.0,0.7743,1.0702,1.0058,0.2659,0.2007,0,3698.0,707.67,2616724.46,474168.22,2142556.23,575679.38,915853.56,651023.29,15833.33,635189.96,7000.0,131919.89,496270.07
2023-07-01,2023,7,Enterprise,North America,All,Base,1.0,0.7743,1.045,1.0058,0.0282,0.1895,0,3873.0,924.4,3580530.05,652821.75,2927708.3,787716.61,1253185.52,886806.17,15833.33,870972.84,7000.0,181434.3,682538.54
2023-07-01,2023,7,Enterprise,EMEA,All,Base,1.0,0.7743,1.0702,1.0058,0.5408,0.2143,0,4380.0,775.46,3396704.86,615505.96,2781198.89,747275.07,1188846.7,845077.12,15833.33,829243.79,7000.0,172671.2,649572.6
2023-08-01,2023,8,Starter,North America,All,Base,1.0,0.7833,1.0388,1.0067,0.0175,0.1901,0,2309.0,630.04,1454697.38,265001.39,1189695.99,320033.42,509144.08,360518.48,15833.33,344685.15,7000.0,70913.88,266771.27
2023-08-01,2023,8,Starter,EMEA,All,Base,1.0,0.7833,1.0603,1.0067,0.0315,0.1917,0,2328.0,622.68,1449576.45,263291.86,1186284.58,318906.82,507351.76,360026.01,15833.33,344192.67,7000.0,70810.46,266382.21
2023-08-01,2023,8,Professional,North America,All,Base,1.0,0.7833,1.0388,1.0067,0.0837,0.1928,0,3553.0,754.75,2681281.1,488447.44,2192833.66,589881.84,938448.39,664503.43,15833.33,648670.1,7000.0,134750.72,506919.38
2023-08-01,2023,8,Professional,EMEA,All,Base,1.0,0.7833,1.0603,1.0067,0.1329,0.1959,0,3610.0,737.75,2663014.8,483693.11,2179321.7,585863.26,932055.18,661403.26,15833.33,645569.93,7000.0,134099.68,504470.24
2023-08-01,2023,8,Enterprise,North America,All,Base,1.0,0.7833,1.0388,1.0067,0.1759,0.1968,0,4021.0,882.68,3549148.01,646546.26,2902601.75,780812.56,1242201.8,879587.38,15833.33,863754.05,7000.0,179918.35,676835.7
2023-08-01,2023,8,Enterprise,EMEA,All,Base,1.0,0.7833,1.0603,1.0067,0.1799,0.198,0,4046.0,874.95,3539802.13,642947.19,2896854.94,778756.47,1238930.74,879167.72,15833.33,863334.39,7000.0,179830.22,676504.17
2023-09-01,2023,9,Starter,North America,All,Base,1.0,0.835,1.0311,1.0075,0.1935,0.2033,0,2469.0,596.24,1472275.11,267891.79,1204383.32,323900.52,515296.29,365186.51,15833.33,349353.17,7000.0,71894.17,270459.01
2023-09-01,2023,9,Starter,EMEA,All,Base,1.0,0.835,1.056,1.0075,0.1082,0.2006,0,2436.0,608.06,1480971.0,269326.11,1211644.89,325813.62,518339.85,367491.42,15833.33,351658.09,7000.0,72378.2,272279.89
2023-09-01,2023,9,Professional,North America,All,Base,1.0,0.835,1.0311,1.0075,0.4466,0.2157,0,3973.0,670.05,2662161.8,484400.83,2177760.97,585675.6,931756.63,660328.74,15833.33,644495.41,7000.0,133874.04,503621.37
2023-09-01,2023,9,Professional,EMEA,All,Base,1.0,0.835,1.056,1.0075,0.1503,0.2024,0,3729.0,733.55,2735462.91,497465.23,2237997.68,601801.84,957412.02,678783.82,15833.33,662950.49,7000.0,137749.6,518200.89
2023-09-01,2023,9,Enterprise,North America,All,Base,1.0,0.835,1.0311,1.0075,0.1835,0.2029,0,4146.0,880.03,3648664.39,663902.57,2984761.82,802706.17,1277032.54,905023.12,15833.33,889189.78,7000.0,185259.85,696929.93
2023-09-01,2023,9,Enterprise,EMEA,All,Base,1.0,0.835,1.056,1.0075,0.067,0.1988,0,4062.0,906.03,3680676.36,669359.65,3011316.71,809748.8,1288236.73,913331.18,15833.33,897497.85,7000.0,187004.55,703493.3
2023-10-01,2023,10,Starter,North America,All,Base,1.0,0.7483,1.0189,1.0084,0.1586,0.1924,0,2336.0,602.25,1406944.71,255483.31,1151461.39,309527.84,492430.65,349502.91,15833.33,333669.58,7000.0,68600.61,258068.97
2023-10-01,2023,10,Starter,EMEA,All,Base,1.0,0.7483,1.0789,1.0084,0.3839,0.2031,0,2466.0,557.46,1374697.1,248954.93,1125742.17,302433.36,481143.99,342164.83,15833.33,326331.49,7000.0,67059.61,252271.88
2023-10-01,2023,10,Professional,North America,All,Base,1.0,0.7483,1.0189,1.0084,0.3561,0.2012,0,3707.0,690.35,2559191.76,464716.76,2094474.99,563022.19,895717.11,635735.69,15833.33,619902.36,7000.0,128709.5,484192.86
2023-10-01,2023,10,Professional,EMEA,All,Base,1.0,0.7483,1.0789,1.0084,0.3282,0.2004,0,3692.0,694.26,2563540.04,464252.03,2099288.01,563978.81,897239.01,638070.18,15833.33,622236.85,7000.0,129199.74,486037.11
2023-10-01,2023,10,Enterprise,North America,All,Base,1.0,0.7483,1.0189,1.0084,0.1899,0.1937,0,3959.0,877.32,3473060.71,630663.77,2842396.93,764073.36,1215571.25,862752.33,15833.33,846919.0,7000.0,176382.99,663536.01
2023-10-01,2023,10,Enterprise,EMEA,All,Base,1.0,0.7483,1.0789,1.0084,0.1819,0.1939,0,3962.0,876.31,3471865.14,628747.91,2843117.23,763810.33,1215152.8,864154.1,15833.33,848320.76,7000.0,176677.36,664643.4
2023-11-01,2023,11,Starter,North America,All,Base,1.0,0.9431,1.0279,1.0092,0.3327,0.2223,0,2699.0,569.82,1537993.72,279885.31,1258108.41,338358.62,538297.8,381451.99,15833.33,365618.66,7000.0,75309.92,283308.74
2023-11-01,2023,11,Starter,EMEA,All,Base,1.0,0.9431,1.0654,1.0092,0.1403,0.2137,0,2595.0,602.77,1564155.34,284136.05,1280019.29,344114.18,547454.37,388450.74,15833.33,372617.41,7000.0,76779.66,288837.76
2023-11-01,2023,11,Professional,North America,All,Base,1.0,0.9431,1.0279,1.0092,0.2691,0.219,0,4035.0,711.29,2870029.83,522290.29,2347739.54,631406.56,1004510.44,711822.53,15833.33,695989.2,7000.0,144687.73,544301.47
2023-11-01,2023,11,Professional,EMEA,All,Base,1.0,0.9431,1.0654,1.0092,0.2232,0.2177,0,4010.0,717.67,2877738.86,522754.57,2354984.29,633102.55,1007208.6,714673.14,15833.33,698839.8,7000.0,145286.36,546553.44
2023-11-01,2023,11,Enterprise,North America,All,Base,1.0,0.9431,1.0279,1.0092,0.2002,0.2156,0,4407.0,875.38,3857572.21,702004.03,3155568.17,848665.89,1350150.27,956752.02,15833.33,940918.68,7000.0,196122.92,737795.76
2023-11-01,2023,11,Enterprise,EMEA,All,Base,1.0,0.9431,1.0654,1.0092,0.3366,0.2234,0,4565.0,832.32,3799632.82,690220.87,3109411.94,835919.22,1329871.49,943621.24,15833.33,927787.9,7000.0,193365.46,727422.44
2023-12-01,2023,12,Starter,North America,All,Base,1.0,1.074,1.0447,1.01,0.0591,0.2229,0,2707.0,622.93,1686076.03,307972.12,1378103.91,370936.73,590126.61,417040.57,15833.33,401207.24,7000.0,82783.52,311423.72
2023-12-01,2023,12,Starter,EMEA,All,Base,1.0,1.074,1.0803,1.01,0.2322,0.2325,0,2824.0,586.4,1655788.85,300003.99,1355784.86,364273.55,579526.1,411985.22,15833.33,396151.88,7000.0,81721.9,307429.99
2023-12-01,2023,12,Professional,North America,All,Base,1.0,1.074,1.0447,1.01,0.4098,0.2413,0,4445.0,679.87,3022127.86,552010.17,2470117.69,664868.13,1057744.75,747504.81,15833.33,731671.47,7000.0,152181.01,572490.46
2023-12-01,2023,12,Professional,EMEA,All,Base,1.0,1.074,1.0803,1.01,0.1693,0.2293,0,4224.0,731.32,3088991.59,559678.73,2529312.87,679578.15,1081147.06,768587.66,15833.33,752754.32,7000.0,156608.41,589145.92
2023-12-01,2023,12,Enterprise,North America,All,Base,1.0,1.074,1.0447,1.01,0.2291,0.2314,0,4728.0,868.9,4108256.97,750398.31,3357858.66,903816.53,1437889.94,1016152.19,15833.33,1000318.85,7000.0,208596.96,784721.89
2023-12-01,2023,12,Enterprise,EMEA,All,Base,1.0,1.074,1.0803,1.01,0.1905,0.2304,0,4707.0,874.35,4115981.3,745753.79,3370227.52,905515.89,1440593.46,1024118.17,15833.33,1008284.84,7000.0,210269.82,791015.02
2024-01-01,2024,1,Starter,North America,All,Base,1.0,1.0654,1.0429,1.0109,0.1446,0.2261,0,2746.0,606.66,1665810.96,304275.31,1361535.66,366478.41,583033.84,412023.41,15833.33,396190.08,7000.0,81729.92,307460.16
2024-01-01,2024,1,Starter,EMEA,All,Base,1.0,1.0654,1.0542,1.0109,0.0485,0.2228,0,2706.0,619.62,1676408.28,305433.27,1370975.01,368809.82,586742.9,415422.29,15833.33,399588.96,7000.0,82443.68,310145.27
2024-01-01,2024,1,Professional,North America,All,Base,1.0,1.0654,1.0429,1.0109,0.0736,0.2227,0,4102.0,758.03,3109484.09,567975.14,2541508.95,684086.5,1088319.43,769103.02,15833.33,753269.68,7000.0,156716.63,589553.05
2024-01-01,2024,1,Professional,EMEA,All,Base,1.0,1.0654,1.0542,1.0109,0.2828,0.2346,0,4323.0,703.36,3040429.85,553951.23,2486478.62,668894.57,1064150.45,753433.6,15833.33,737600.27,7000.0,153426.06,577174.21
2024-01-01,2024,1,Enterprise,North America,All,Base,1.0,1.0654,1.0429,1.0109,0.6713,0.2566,0,5243.0,745.13,3906903.72,713630.99,3193272.73,859518.82,1367416.3,966337.61,15833.33,950504.28,7000.0,198135.9,745368.38
2024-01-01,2024,1,Enterprise,EMEA,All,Base,1.0,1.0654,1.0542,1.0109,0.0877,0.2247,0,4591.0,900.75,4135666.73,753497.96,3382168.77,909846.68,1447483.36,1024838.74,15833.33,1009005.4,7000.0,210421.13,791584.27
2024-02-01,2024,2,Starter,North America,All,Base,1.0,1.2181,1.0302,1.0117,0.0835,0.2398,0,2912.0,617.6,1798613.8,327831.68,1470782.12,395695.04,629514.83,445572.25,15833.33,429738.92,7000.0,88775.17,333963.75
2024-02-01,2024,2,Starter,EMEA,All,Base,1.0,1.2181,1.049,1.0117,0.2378,0.2495,0,3030.0,583.71,1768418.81,322651.01,1445767.8,389052.14,618946.58,437769.08,15833.33,421935.75,7000.0,87136.51,327799.24
2024-02-01,2024,2,Professional,North America,All,Base,1.0,1.2181,1.0302,1.0117,0.2246,0.2474,0,4558.0,722.14,3291186.78,599881.58,2691305.19,724061.09,1151915.37,815328.73,15833.33,799495.4,7000.0,166424.03,626071.36
2024-02-01,2024,2,Professional,EMEA,All,Base,1.0,1.2181,1.049,1.0117,0.2521,0.2503,0,4611.0,710.19,3274754.91,597484.58,2677270.33,720446.08,1146164.22,810660.03,15833.33,794826.7,7000.0,165443.61,622383.09
2024-02-01,2024,2,Enterprise,North America,All,Base,1.0,1.2181,1.0302,1.0117,0.2259,0.2475,0,5057.0,868.84,4393684.57,800832.84,3592851.73,966610.61,1537789.6,1088451.52,15833.33,1072618.19,7000.0,223779.82,841838.37
2024-02-01,2024,2,Enterprise,EMEA,All,Base,1.0,1.2181,1.049,1.0117,0.1166,0.2429,0,4963.0,892.4,4429106.72,808098.02,3621008.7,974403.48,1550187.35,1096417.87,15833.33,1080584.53,7000.0,225452.75,848131.78
2024-03-01,2024,3,Starter,North America,All,Base,1.0,1.2337,1.0179,1.0126,0.1469,0.245,0,2976.0,604.92,1800019.31,327410.59,1472608.71,396004.25,630006.76,446597.71,15833.33,430764.38,7000.0,88990.52,334773.86
2024-03-01,2024,3,Starter,EMEA,All,Base,1.0,1.2337,1.0514,1.0126,0.2562,0.2522,0,3063.0,580.48,1777887.43,324349.24,1453538.19,391135.23,622260.6,440142.35,15833.33,424309.02,7000.0,87634.89,329674.13
2024-03-01,2024,3,Professional,North America,All,Base,1.0,1.2337,1.0179,1.0126,0.4133,0.2605,0,4799.0,677.57,3251579.0,591438.88,2660140.12,715347.38,1138052.65,806740.09,15833.33,790906.76,7000.0,164620.42,619286.34
2024-03-01,2024,3,Professional,EMEA,All,Base,1.0,1.2337,1.0514,1.0126,0.163,0.247,0,4550.0,731.02,3326492.09,606869.23,2719622.86,731828.26,1164272.23,823522.36,15833.33,807689.03,7000.0,168144.7,632544.33
2024-03-01,2024,3,Enterprise,North America,All,Base,1.0,1.2337,1.0179,1.0126,0.1562,0.2455,0,5018.0,887.38,4452685.63,809911.56,3642774.08,979590.84,1558439.97,1104743.27,15833.33,1088909.93,7000.0,227201.09,854708.85
2024-03-01,2024,3,Enterprise,EMEA,All,Base,1.0,1.2337,1.0514,1.0126,0.3978,0.2607,0,5327.0,814.71,4340012.21,791770.97,3548241.23,954802.69,1519004.27,1074434.27,15833.33,1058600.94,7000.0,220836.2,830764.74
2024-04-01,2024,4,Starter,North America,All,Base,1.0,1.0464,1.0274,1.0134,0.0819,0.2212,0,2686.0,617.94,1659637.25,302560.89,1357076.36,365120.2,580873.04,411083.12,15833.33,395249.79,7000.0,81532.46,306717.33
2024-04-01,2024,4,Starter,EMEA,All,Base,1.0,1.0464,1.0602,1.0134,0.3358,0.2352,0,2856.0,566.06,1616543.28,294509.15,1322034.13,355639.52,565790.15,400604.46,15833.33,384771.12,7000.0,79331.94,298439.19
2024-04-01,2024,4,Professional,North America,All,Base,1.0,1.0464,1.0274,1.0134,0.1179,0.2229,0,4106.0,746.95,3067298.82,559185.25,2508113.57,674805.74,1073554.59,759753.24,15833.33,743919.91,7000.0,154753.18,582166.73
2024-04-01,2024,4,Professional,EMEA,All,Base,1.0,1.0464,1.0602,1.0134,0.2439,0.2303,0,4242.0,713.13,3024948.9,551098.85,2473850.05,665488.76,1058732.11,749629.18,15833.33,733795.85,7000.0,152627.13,574168.72
2024-04-01,2024,4,Enterprise,North America,All,Base,1.0,1.0464,1.0274,1.0134,0.2362,0.2288,0,4676.0,866.0,4049543.21,738253.74,3311289.47,890899.51,1417340.12,1003049.84,15833.33,987216.5,7000.0,205845.47,774371.04
2024-04-01,2024,4,Enterprise,EMEA,All,Base,1.0,1.0464,1.0602,1.0134,0.0943,0.2228,0,4552.0,899.91,4096468.89,746313.2,3350155.69,901223.15,1433764.11,1015168.42,15833.33,999335.09,7000.0,208390.37,783944.72
2024-05-01,2024,5,Starter,North America,All,Base,1.0,1.0901,1.0384,1.0143,0.1373,0.2284,0,2774.0,608.19,1687014.11,308338.71,1378675.4,371143.1,590454.94,417077.36,15833.33,401244.02,7000.0,82791.25,311452.78
2024-05-01,2024,5,Starter,EMEA,All,Base,1.0,1.0901,1.071,1.0143,0.1994,0.2326,0,2825.0,592.55,1673882.03,304413.89,1369468.14,368254.05,585858.71,415355.39,15833.33,399522.05,7000.0,82429.63,310092.42
2024-05-01,2024,5,Professional,North America,All,Base,1.0,1.0901,1.0384,1.0143,0.0643,0.2248,0,4142.0,760.37,3149597.14,575657.73,2573939.41,692911.37,1102359.0,778669.04,15833.33,762835.71,7000.0,158725.5,597110.21
2024-05-01,2024,5,Professional,EMEA,All,Base,1.0,1.0901,1.071,1.0143,0.1055,0.2279,0,4198.0,745.99,3131606.22,569517.09,2562089.13,688953.37,1096062.18,777073.59,15833.33,761240.25,7000.0,158390.45,595849.8
2024-05-01,2024,5,Enterprise,North America,All,Base,1.0,1.0901,1.0384,1.0143,0.238,0.2336,0,4774.0,866.59,4136882.35,756105.69,3380776.66,910114.12,1447908.82,1022753.72,15833.33,1006920.39,7000.0,209983.28,789937.11
2024-05-01,2024,5,Enterprise,EMEA,All,Base,1.0,1.0901,1.071,1.0143,0.1911,0.2322,0,4745.0,874.1,4147603.97,754287.47,3393316.5,912472.87,1451661.39,1029182.24,15833.33,1013348.9,7000.0,211333.27,795015.63
2024-06-01,2024,6,Starter,North America,All,Base,1.0,0.9238,1.0464,1.0151,0.1679,0.2115,0,2569.0,602.94,1548708.33,283619.9,1265088.43,340715.83,542047.91,382324.68,15833.33,366491.35,7000.0,75493.18,283998.17
2024-06-01,2024,6,Starter,EMEA,All,Base,1.0,0.9238,1.0833,1.0151,0.1923,0.2136,0,2593.0,594.73,1542352.33,279916.53,1262435.81,339317.51,539823.32,383294.98,15833.33,367461.65,7000.0,75696.95,284764.7
2024-06-01,2024,6,Professional,North America,All,Base,1.0,0.9238,1.0464,1.0151,0.1329,0.2099,0,3867.0,745.14,2881367.32,527673.99,2353693.33,633900.81,1008478.56,711313.95,15833.33,695480.62,7000.0,144580.93,543899.69
2024-06-01,2024,6,Professional,EMEA,All,Base,1.0,0.9238,1.0833,1.0151,0.1894,0.2134,0,3932.0,727.62,2860871.32,519210.26,2341661.06,629391.69,1001304.96,710964.41,15833.33,695131.07,7000.0,144507.53,543623.55
2024-06-01,2024,6,Enterprise,North America,All,Base,1.0,0.9238,1.0464,1.0151,0.1621,0.2112,0,4317.0,888.71,3836508.62,702592.07,3133916.55,844031.9,1342778.02,947106.64,15833.33,931273.31,7000.0,194097.39,730175.91
2024-06-01,2024,6,Enterprise,EMEA,All,Base,1.0,0.9238,1.0833,1.0151,0.0675,0.2078,0,4247.0,909.74,3863528.42,701179.25,3162349.17,849976.25,1352234.95,960137.97,15833.33,944304.64,7000.0,196833.97,740470.66
2024-07-01,2024,7,Starter,North America,All,Base,1.0,1.0746,1.0363,1.016,0.4136,0.2415,0,2933.0,555.68,1629728.29,297972.69,1331755.61,358540.22,570404.9,402810.48,15833.33,386977.15,7000.0,79795.2,300181.95
2024-07-01,2024,7,Starter,EMEA,All,Base,1.0,1.0746,1.0777,1.016,0.5348,0.2498,0,3033.0,529.66,1606453.24,291983.56,1314469.68,353419.71,562258.63,398791.33,15833.33,382958.0,7000.0,78951.18,297006.82
2024-07-01,2024,7,Professional,North America,All,Base,1.0,1.0746,1.0363,1.016,0.0427,0.2221,0,4092.0,765.49,3132494.75,572732.2,2559762.54,689148.84,1096373.16,774240.54,15833.33,758407.21,7000.0,157795.51,593611.69
