date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-02-01,2024,2,Base,15771893.0,182418425.74,99017152.21,83401273.52,14593474.05,21890211.13,46917588.41,11250.0,46906338.41,4500.0,11725459.5,35176378.76,45.72,25.72,19.28
2024-03-01,2024,3,Base,15921021.0,183534478.16,99788795.81,83745682.38,14682758.25,22024137.41,47038786.72,11250.0,47027536.72,4500.0,11755759.18,35267277.56,45.63,25.63,19.22
2024-04-01,2024,4,Base,14942989.0,173495770.32,94592818.21,78902952.18,13879661.68,20819492.42,44203798.12,11250.0,44192548.12,4500.0,11047012.02,33141036.1,45.48,25.48,19.1
2024-05-01,2024,5,Base,15161668.0,175836814.63,96045418.42,79791396.11,14066945.2,21100417.71,44624033.24,11250.0,44612783.24,4500.0,11152070.77,33456212.38,45.38,25.38,19.03
2024-06-01,2024,6,Base,14257321.0,166700442.76,91200830.86,75499611.96,13336035.44,20004053.11,42159523.43,11250.0,42148273.43,4500.0,10535943.32,31607830.01,45.29,25.29,18.96
2024-07-01,2024,7,Base,14943486.0,174543931.76,95735182.01,78808749.72,13963514.53,20945271.81,43899963.37,11250.0,43888713.37,4500.0,10971053.33,32913160.05,45.15,25.15,18.86
2024-08-01,2024,8,Base,14824510.0,173104257.49,95404629.84,77699627.72,13848340.56,20772510.96,43078776.19,11250.0,43067526.19,4500.0,10765756.53,32297269.65,44.89,24.89,18.66
2024-09-01,2024,9,Base,14537247.0,170726437.74,94161265.53,76565172.16,13658115.03,20487172.53,42419884.61,11250.0,42408634.61,4500.0,10601033.63,31803100.94,44.85,24.85,18.63
2024-10-01,2024,10,Base,14186058.0,165858854.99,91707351.79,74151503.18,13268708.38,19903062.6,40979732.14,11250.0,40968482.14,4500.0,10240995.54,30722986.55,44.71,24.71,18.52
2024-11-01,2024,11,Base,15048972.0,176127105.3,98000167.94,78126937.32,14090168.45,21135252.64,42901516.27,11250.0,42890266.27,4500.0,10721441.57,32164324.72,44.36,24.36,18.26
2024-12-01,2024,12,Base,14838193.0,173543620.55,97186193.97,76357426.64,13883489.6,20825234.48,41648702.49,11250.0,41637452.49,4500.0,10408238.26,31224714.46,44.0,24.0,17.99
2023-01-01,2023,1,Optimistic,14445847.0,189802247.47,98927462.03,90874785.41,15184179.85,22776269.74,52914335.87,11250.0,52903085.87,4500.0,13224646.46,39673939.41,47.88,27.88,20.9
2023-02-01,2023,2,Optimistic,13714470.0,180468935.52,94434160.26,86034775.27,14437514.82,21656272.24,49940988.19,11250.0,49929738.19,4500.0,12481309.58,37443928.7,47.67,27.67,20.75
2023-03-01,2023,3,Optimistic,14224353.0,187975938.06,98623690.81,89352247.31,15038075.08,22557112.5,51757059.7,11250.0,51745809.7,4500.0,12935327.38,38805982.21,47.53,27.53,20.64
2023-04-01,2023,4,Optimistic,14902494.0,195938368.29,103381896.16,92556472.01,15675069.51,23512604.21,53368798.39,11250.0,53357548.39,4500.0,13338262.16,40014786.29,47.24,27.24,20.42
2023-05-01,2023,5,Optimistic,13320177.0,176731830.61,93446096.8,83285733.84,14138546.45,21207819.71,47939367.72,11250.0,47928117.72,4500.0,11980904.4,35942713.26,47.13,27.13,20.34
2023-06-01,2023,6,Optimistic,12778587.0,168529609.56,89424686.9,79104922.57,13482368.81,20223553.16,45399000.75,11250.0,45387750.75,4500.0,11345812.61,34037438.03,46.94,26.94,20.2
2023-07-01,2023,7,Optimistic,13031072.0,173466231.48,92787347.47,80678883.94,13877298.54,20815947.74,45985637.63,11250.0,45974387.63,4500.0,11492471.94,34477415.78,46.51,26.51,19.88
2023-08-01,2023,8,Optimistic,13212563.0,174597198.54,93548949.77,81048248.77,13967775.8,20951663.81,46128809.04,11250.0,46117559.04,4500.0,11528264.79,34584794.33,46.42,26.42,19.81
2023-09-01,2023,9,Optimistic,13482415.0,177795723.35,95498894.2,82296829.22,14223657.89,21335486.85,46737684.52,11250.0,46726434.52,4500.0,11680483.66,35041450.9,46.29,26.29,19.71
2023-10-01,2023,10,Optimistic,12981245.0,172351762.91,92336457.18,80015305.77,13788141.07,20682211.57,45544953.18,11250.0,45533703.18,4500.0,11382300.83,34146902.35,46.43,26.43,19.81
2023-11-01,2023,11,Optimistic,13660525.0,182705070.86,98323116.99,84381953.81,14616405.68,21924608.5,47840939.66,11250.0,47829689.66,4500.0,11956297.36,35868892.23,46.18,26.18,19.63
2023-12-01,2023,12,Optimistic,14240967.0,190156518.44,102511838.62,87644679.78,15212521.5,22818782.29,49613376.08,11250.0,49602126.08,4500.0,12399406.51,37198219.57,46.09,26.09,19.56
2024-01-01,2024,1,Optimistic,14218264.0,189764642.9,102859357.17,86905285.66,15181171.46,22771757.14,48952357.09,11250.0,48941107.09,4500.0,12234151.76,36702455.31,45.8,25.8,19.34
2024-02-01,2024,2,Optimistic,14877020.0,198392449.42,107690977.34,90701471.97,15871395.99,23807093.91,51022982.08,11250.0,51011732.08,4500.0,12751808.04,38255424.07,45.72,25.72,19.28
2024-03-01,2024,3,Optimistic,15043422.0,199555650.06,108495827.7,91059822.32,15964451.97,23946678.03,51148692.37,11250.0,51137442.37,4500.0,12783235.56,38349706.69,45.63,25.63,19.22
2024-04-01,2024,4,Optimistic,14173474.0,188847163.99,102960251.71,85886912.27,15107773.12,22661659.62,48117479.49,11250.0,48106229.49,4500.0,12025432.44,36076297.14,45.48,25.48,19.1
2024-05-01,2024,5,Optimistic,14174709.0,190481139.59,104047810.77,86433328.79,15238491.19,22857736.74,48337100.88,11250.0,48325850.88,4500.0,12080337.74,36241013.17,45.38,25.38,19.03
2024-06-01,2024,6,Optimistic,13500929.0,181281468.89,99181462.5,82100006.46,14502517.53,21753776.23,45843712.69,11250.0,45832462.69,4500.0,11456990.67,34370971.97,45.29,25.29,18.96
2024-07-01,2024,7,Optimistic,14167040.0,189866882.19,104138743.96,85728138.28,15189350.56,22784025.81,47754761.84,11250.0,47743511.84,4500.0,11934752.97,35804258.83,45.15,25.15,18.86
2024-08-01,2024,8,Optimistic,14043634.0,188466647.24,103870221.27,84596425.9,15077331.79,22615997.69,46903096.44,11250.0,46891846.44,4500.0,11721836.58,35165509.79,44.89,24.89,18.66
2024-09-01,2024,9,Optimistic,13780304.0,185767870.75,102455033.57,83312837.22,14861429.62,22292144.54,46159263.1,11250.0,46148013.1,4500.0,11535878.29,34607634.81,44.85,24.85,18.63
2024-10-01,2024,10,Optimistic,13269006.0,179620198.41,99316586.47,80303611.84,14369615.85,21554423.89,44379572.29,11250.0,44368322.29,4500.0,11090955.57,33272866.69,44.71,24.71,18.52
2024-11-01,2024,11,Optimistic,14268242.0,191799957.82,106721455.96,85078501.88,15343996.59,23015995.02,46718510.36,11250.0,46707260.36,4500.0,11675690.07,35027070.26,44.36,24.36,18.26
2024-12-01,2024,12,Optimistic,14050770.0,188820238.54,105735862.57,83084375.96,15105619.11,22658428.61,45320328.3,11250.0,45309078.3,4500.0,11326144.62,33978433.73,44.0,24.0,18.0
2023-01-01,2023,1,Pessimistic,16687116.0,155295998.43,80942345.0,74353653.4,12423679.84,18635519.82,43294453.74,11250.0,43283203.74,4500.0,10819675.96,32459027.77,47.88,27.88,20.9
2023-02-01,2023,2,Pessimistic,15650580.0,147063348.95,76954149.64,70109199.33,11765067.88,17647601.87,40696529.53,11250.0,40685279.53,4500.0,10170194.83,30510584.65,47.67,27.67,20.75
2023-03-01,2023,3,Pessimistic,16319272.0,153605410.16,80590707.02,73014703.17,12288432.8,18432649.24,42293621.15,11250.0,42282371.15,4500.0,10569467.83,31708403.39,47.53,27.53,20.64
2023-04-01,2023,4,Pessimistic,16920743.0,159579892.38,84197762.18,75382130.18,12766391.43,19149587.17,43466151.74,11250.0,43454901.74,4500.0,10862600.45,32587801.25,47.24,27.24,20.42
2023-05-01,2023,5,Pessimistic,15343142.0,144396148.04,76349027.09,68047120.98,11551691.83,17327537.8,39167891.34,11250.0,39156641.34,4500.0,9788035.31,29364106.07,47.13,27.13,20.34
2023-06-01,2023,6,Pessimistic,14631316.0,137666578.34,73048083.92,64618494.44,11013326.31,16519989.41,37085178.84,11250.0,37073928.84,4500.0,9267357.23,27802071.61,46.94,26.94,20.2
2023-07-01,2023,7,Pessimistic,14994165.0,141927271.88,75918486.76,66008785.21,11354181.81,17031272.62,37623330.78,11250.0,37612080.78,4500.0,9401895.17,28205685.57,46.51,26.51,19.87
2023-08-01,2023,8,Pessimistic,15096028.0,142430549.07,76314598.33,66115950.83,11394443.95,17091665.95,37629841.03,11250.0,37618591.03,4500.0,9403522.73,28210568.28,46.42,26.42,19.81
2023-09-01,2023,9,Pessimistic,15506238.0,145240468.21,78014477.44,67225990.77,11619237.44,17428856.21,38177897.14,11250.0,38166647.14,4500.0,9540536.81,28621610.38,46.29,26.29,19.71
2023-10-01,2023,10,Pessimistic,14879537.0,140753253.63,75406739.24,65346514.47,11260260.26,16890390.42,37195863.72,11250.0,37184613.72,4500.0,9295028.37,27885085.26,46.43,26.43,19.81
2023-11-01,2023,11,Pessimistic,15839922.0,149713481.42,80566946.11,69146535.41,11977078.49,17965617.81,39203839.01,11250.0,39192589.01,4500.0,9797022.3,29391066.82,46.19,26.19,19.63
2023-12-01,2023,12,Pessimistic,16392417.0,155456782.86,83807353.87,71649428.81,12436542.55,18654813.92,40558072.34,11250.0,40546822.34,4500.0,10135580.56,30406741.69,46.09,26.09,19.56
2024-01-01,2024,1,Pessimistic,16382358.0,155184384.22,84116436.46,71067947.75,12414750.73,18622126.11,40031070.9,11250.0,40019820.9,4500.0,10003830.21,30011490.68,45.8,25.8,19.34
2024-02-01,2024,2,Pessimistic,17172426.0,162243347.16,88066186.72,74177160.46,12979467.72,19469201.72,41728491.1,11250.0,41717241.1,4500.0,10428185.27,31284555.74,45.72,25.72,19.28
2024-03-01,2024,3,Pessimistic,17157522.0,162586805.72,88398029.56,74188776.16,13006944.45,19510416.7,41671414.97,11250.0,41660164.97,4500.0,10413916.34,31241748.79,45.63,25.63,19.22
2024-04-01,2024,4,Pessimistic,16319039.0,154351414.22,84152643.59,70198770.71,12348113.08,18522169.72,39328487.86,11250.0,39317237.86,4500.0,9828184.46,29484553.39,45.48,25.48,19.1
2024-05-01,2024,5,Pessimistic,16386519.0,155909156.26,85161992.36,70747163.87,12472732.48,18709098.74,39565332.66,11250.0,39554082.66,4500.0,9887395.65,29662186.98,45.38,25.38,19.03
2024-06-01,2024,6,Pessimistic,15548296.0,148289524.23,81130266.1,67159258.2,11863161.97,17794742.92,37501353.36,11250.0,37490103.36,4500.0,9371400.84,28114202.53,45.29,25.29,18.96
2024-07-01,2024,7,Pessimistic,16157660.0,154899534.43,84958751.66,69940782.89,12391962.75,18587944.17,38960875.97,11250.0,38949625.97,4500.0,9736281.5,29208844.42,45.15,25.15,18.86
2024-08-01,2024,8,Pessimistic,16131225.0,153946025.72,84843287.63,69102738.13,12315682.15,18473523.03,38313532.9,11250.0,38302282.9,4500.0,9574445.69,28723337.29,44.89,24.89,18.66
2024-09-01,2024,9,Pessimistic,15808287.0,151748191.84,83693913.21,68054278.7,12139855.34,18209783.04,37704640.31,11250.0,37693390.31,4500.0,9422222.6,28266667.74,44.85,24.85,18.63
2024-10-01,2024,10,Pessimistic,15329925.0,147067496.17,81318567.53,65748928.69,11765399.69,17648099.58,36335429.42,11250.0,36324179.42,4500.0,9079919.86,27239759.54,44.71,24.71,18.52
2024-11-01,2024,11,Pessimistic,16174364.0,156100967.58,86855322.93,69245644.59,12488077.36,18732116.11,38025451.13,11250.0,38014201.13,4500.0,9502425.29,28507275.89,44.36,24.36,18.26
2024-12-01,2024,12,Pessimistic,16139516.0,154336358.04,86428026.7,67908331.36,12346908.7,18520362.97,37041059.75,11250.0,37029809.75,4500.0,9256327.45,27768982.32,44.0,24.0,17.99
2023-01-01,2023,1,Stress Test,18216543.0,134258462.42,69977300.65,64281161.65,10740677.08,16111015.5,37429469.22,11250.0,37418219.22,4500.0,9353429.8,28060289.45,47.88,27.88,20.9
2023-02-01,2023,2,Stress Test,17245144.0,127968506.74,66962186.05,61006320.65,10237480.53,15356220.8,35412619.36,11250.0,35401369.36,4500.0,8849217.29,26547651.96,47.67,27.67,20.75
2023-03-01,2023,3,Stress Test,17998634.0,133490215.3,70037133.93,63453081.48,10679217.24,16018825.8,36755038.41,11250.0,36743788.41,4500.0,9184822.2,27554466.31,47.53,27.53,20.64
2023-04-01,2023,4,Stress Test,18525863.0,137836291.14,72726148.39,65110142.74,11026903.34,16540354.93,37542884.49,11250.0,37531634.49,4500.0,9381783.6,28145350.92,47.24,27.24,20.42
2023-05-01,2023,5,Stress Test,16829300.0,125646986.27,66435200.47,59211785.9,10051758.89,15077638.36,34082388.64,11250.0,34071138.64,4500.0,8516659.69,25549978.98,47.13,27.13,20.33
2023-06-01,2023,6,Stress Test,15985793.0,119597427.52,63460610.61,56136816.86,9567794.16,14351691.3,32217331.31,11250.0,32206081.31,4500.0,8050395.39,24151186.06,46.94,26.94,20.19
2023-07-01,2023,7,Stress Test,16392069.0,123297324.11,65953315.36,57344008.64,9863785.89,14795678.89,32684543.8,11250.0,32673293.8,4500.0,8167198.45,24501595.4,46.51,26.51,19.87
2023-08-01,2023,8,Stress Test,16585926.0,123912248.16,66391656.64,57520591.54,9912979.85,14869469.85,32738141.9,11250.0,32726891.9,4500.0,8180597.98,24541793.86,46.42,26.42,19.81
2023-09-01,2023,9,Stress Test,16718354.0,125789728.25,67565858.11,58223870.24,10063178.26,15094767.4,33065924.56,11250.0,33054674.56,4500.0,8262543.69,24787630.92,46.29,26.29,19.71
2023-10-01,2023,10,Stress Test,16267047.0,122308687.66,65525849.69,56782837.93,9784694.97,14677042.59,32321100.36,11250.0,32309850.36,4500.0,8076337.64,24229012.84,46.43,26.43,19.81
2023-11-01,2023,11,Stress Test,17409436.0,130216942.64,70077161.54,60139781.14,10417355.39,15626033.12,34096392.6,11250.0,34085142.6,4500.0,8520160.65,25560481.89,46.18,26.18,19.63
2023-12-01,2023,12,Stress Test,17911777.0,134676875.84,72604448.92,62072426.93,10774150.1,16161225.17,35137051.76,11250.0,35125801.76,4500.0,8780325.47,26340976.37,46.09,26.09,19.56
2024-01-01,2024,1,Stress Test,17941693.0,134529057.5,72921306.8,61607750.63,10762324.59,16143486.86,34701939.07,11250.0,34690689.07,4500.0,8671547.3,26014641.89,45.8,25.8,19.34
2024-02-01,2024,2,Stress Test,18632524.0,139517442.53,75730518.13,63786924.35,11161395.37,16742093.13,35883435.83,11250.0,35872185.83,4500.0,8966921.52,26900764.42,45.72,25.72,19.28
2024-03-01,2024,3,Stress Test,18621214.0,140186417.04,76218355.72,63968061.3,11214913.32,16822370.06,35930777.87,11250.0,35919527.87,4500.0,8978756.94,26936270.89,45.63,25.63,19.21
2024-04-01,2024,4,Stress Test,17717331.0,133723494.27,72906926.11,60816568.1,10697879.55,16046819.31,34071869.26,11250.0,34060619.26,4500.0,8514029.75,25542089.43,45.48,25.48,19.1
2024-05-01,2024,5,Stress Test,18003095.0,135405424.39,73962247.58,61443176.89,10832433.93,16248650.96,34362091.96,11250.0,34350841.96,4500.0,8586585.53,25759756.48,45.38,25.38,19.02
2024-06-01,2024,6,Stress Test,17019277.0,128838046.11,70488994.46,58349051.61,10307043.66,15460565.52,32581442.39,11250.0,32570192.39,4500.0,8141423.05,24424269.25,45.29,25.29,18.96
2024-07-01,2024,7,Stress Test,17709750.0,134502299.59,73772384.16,60729915.47,10760183.99,16140275.98,33829455.56,11250.0,33818205.56,4500.0,8453426.34,25360279.17,45.15,25.15,18.85
2024-08-01,2024,8,Stress Test,17633179.0,133521785.52,73588186.14,59933599.38,10681742.9,16022614.22,33229242.28,11250.0,33217992.28,4500.0,8303373.1,24910119.23,44.89,24.89,18.66
2024-09-01,2024,9,Stress Test,17350034.0,131960135.15,72779578.33,59180556.69,10556810.8,15835216.25,32788529.66,11250.0,32777279.66,4500.0,8193194.92,24579584.73,44.85,24.85,18.63
2024-10-01,2024,10,Stress Test,16995291.0,128309950.99,70946438.79,57363512.17,10264796.04,15397194.18,31701521.96,11250.0,31690271.96,4500.0,7921443.06,23764329.01,44.71,24.71,18.52
2024-11-01,2024,11,Stress Test,17817467.0,135860339.55,75593044.86,60267294.74,10868827.17,16303240.73,33095226.78,11250.0,33083976.78,4500.0,8269869.19,24809607.58,44.36,24.36,18.26
2024-12-01,2024,12,Stress Test,17604989.0,133919595.92,74993057.25,58926538.67,10713567.6,16070351.45,32142619.5,11250.0,32131369.5,4500.0,8031717.4,24095152.12,44.0,24.0,17.99
