date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2017-02-01,2017,2,Base,31537.0,1142097.56,526010.59,616086.97,251261.46,228419.51,136406.0,75000.0,61406.0,28000.0,7683.38,25722.62,53.94,11.94,2.25
2017-03-01,2017,3,Base,37765.0,1337702.81,616066.02,721636.79,294294.62,267540.56,159801.61,75000.0,84801.61,28000.0,13064.37,43737.24,53.95,11.95,3.27
2017-04-01,2017,4,Base,39459.0,1400241.65,642028.01,758213.64,308053.16,280048.33,170112.15,75000.0,95112.15,28000.0,15435.79,51676.35,54.15,12.15,3.69
2017-05-01,2017,5,Base,46912.0,1568933.78,722596.65,846337.13,345165.43,313786.76,187384.94,75000.0,112384.94,28000.0,19408.54,64976.4,53.94,11.94,4.14
2017-06-01,2017,6,Base,47813.0,1532151.06,705521.95,826629.1,337073.23,306430.21,183125.66,75000.0,108125.66,28000.0,18428.9,61696.76,53.95,11.95,4.03
2017-07-01,2017,7,Base,38206.0,1384853.74,635218.71,749635.03,304667.82,276970.75,167996.46,75000.0,92996.46,28000.0,14949.19,50047.27,54.13,12.13,3.61
2017-08-01,2017,8,Base,43566.0,1529369.15,703971.3,825397.85,336461.21,305873.83,183062.8,75000.0,108062.8,28000.0,18414.44,61648.36,53.97,11.97,4.03
2017-09-01,2017,9,Base,51264.0,1694822.22,779809.44,915012.78,372860.89,338964.44,203187.45,75000.0,128187.45,28000.0,23043.11,77144.33,53.99,11.99,4.55
2017-10-01,2017,10,Base,47243.0,1677186.94,774934.79,902252.15,368981.13,335437.39,197833.63,75000.0,122833.63,28000.0,21811.74,73021.9,53.8,11.8,4.35
2017-11-01,2017,11,Base,67017.0,2257486.77,1047187.02,1210299.75,496647.09,451497.35,262155.31,75000.0,187155.31,28000.0,36605.72,122549.59,53.61,11.61,5.43
2017-12-01,2017,12,Base,67017.0,2277706.97,1060878.28,1216828.69,501095.53,455541.39,260191.77,75000.0,185191.77,28000.0,36154.11,121037.66,53.42,11.42,5.31
2018-01-01,2018,1,Base,35743.0,1212579.43,570629.84,641949.59,266767.47,242515.89,132666.23,75000.0,57666.23,28000.0,6823.23,22843.0,52.94,10.94,1.88
2018-02-01,2018,2,Base,31266.0,1100508.11,516514.32,583993.79,242111.78,220101.62,121780.39,75000.0,46780.39,28000.0,4319.49,14460.9,53.07,11.07,1.31
2018-03-01,2018,3,Base,35658.0,1273680.03,600588.58,673091.45,280209.61,254736.01,138145.84,75000.0,63145.84,28000.0,8083.54,27062.3,52.85,10.85,2.12
2018-04-01,2018,4,Base,40550.0,1422392.43,671367.84,751024.59,312926.33,284478.49,153619.77,75000.0,78619.77,28000.0,11642.55,38977.22,52.8,10.8,2.74
2018-05-01,2018,5,Base,45964.0,1560098.46,734445.1,825653.36,343221.66,312019.69,170412.01,75000.0,95412.01,28000.0,15504.76,51907.24,52.92,10.92,3.33
2018-06-01,2018,6,Base,39413.0,1444726.2,678513.38,766212.82,317839.76,288945.24,159427.81,75000.0,84427.81,28000.0,12978.4,43449.42,53.04,11.04,3.01
2018-07-01,2018,7,Base,54267.0,1685926.36,788523.05,897403.31,370903.8,337185.27,189314.24,75000.0,114314.24,28000.0,19852.27,66461.96,53.23,11.23,3.94
2018-08-01,2018,8,Base,41662.0,1537314.98,720350.01,816964.97,338209.29,307463.0,171292.68,75000.0,96292.68,28000.0,15707.32,52585.36,53.14,11.14,3.42
2018-09-01,2018,9,Base,43493.0,1596655.68,751450.84,845204.85,351264.25,319331.14,174609.46,75000.0,99609.46,28000.0,16470.18,55139.28,52.94,10.94,3.45
2018-10-01,2018,10,Base,46400.0,1677081.08,790644.25,886436.83,368957.84,335416.22,182062.77,75000.0,107062.77,28000.0,18184.44,60878.34,52.86,10.86,3.63
2018-11-01,2018,11,Base,60907.0,2156308.35,1030871.87,1125436.48,474387.84,431261.67,219786.97,75000.0,144786.97,28000.0,26861.0,89925.97,52.19,10.19,4.17
2018-12-01,2018,12,Base,67017.0,2330263.92,1127210.16,1203053.76,512658.06,466052.78,224342.91,75000.0,149342.91,28000.0,27908.87,93434.04,51.63,9.63,4.01
2019-01-01,2019,1,Base,35761.0,1236946.08,604687.62,632258.47,272128.14,247389.22,112741.11,75000.0,37741.11,28000.0,2240.46,7500.66,51.11,9.11,0.61
2019-02-01,2019,2,Base,33055.0,1135221.35,559438.04,575783.32,249748.7,227044.27,98990.35,75000.0,23990.35,28000.0,0,-4009.65,50.72,8.72,-0.35
2019-03-01,2019,3,Base,35070.0,1239720.38,609898.23,629822.15,272738.48,247944.08,109139.59,75000.0,34139.59,28000.0,1412.11,4727.48,50.8,8.8,0.38
2019-04-01,2019,4,Base,48214.0,1521764.86,754156.13,767608.73,334788.27,304352.97,128467.49,75000.0,53467.49,28000.0,5857.52,19609.97,50.44,8.44,1.29
2019-05-01,2019,5,Base,43891.0,1526572.4,759303.79,767268.61,335845.93,305314.48,126108.2,75000.0,51108.2,28000.0,5314.89,17793.31,50.26,8.26,1.17
2019-06-01,2019,6,Base,43820.0,1515974.05,748135.76,767838.28,333514.29,303194.81,131129.18,75000.0,56129.18,28000.0,6469.71,21659.47,50.65,8.65,1.43
2019-07-01,2019,7,Base,38537.0,1381747.54,684319.41,697428.13,303984.46,276349.51,117094.16,75000.0,42094.16,28000.0,3241.66,10852.51,50.47,8.47,0.79
2019-08-01,2019,8,Base,43917.0,1535443.44,757357.45,778085.99,337797.56,307088.69,133199.75,75000.0,58199.75,28000.0,6945.94,23253.8,50.68,8.68,1.51
2019-09-01,2019,9,Base,53707.0,1740007.0,864778.43,875228.57,382801.54,348001.4,144425.63,75000.0,69425.63,28000.0,9527.89,31897.73,50.3,8.3,1.83
2019-10-01,2019,10,Base,56807.0,1857717.6,925581.36,932136.24,408697.87,371543.52,151894.85,75000.0,76894.85,28000.0,11245.82,37649.04,50.18,8.18,2.03
2019-11-01,2019,11,Base,67017.0,2206483.56,1107648.2,1098835.37,485426.38,441296.71,172112.27,75000.0,97112.27,28000.0,15895.82,53216.45,49.8,7.8,2.41
2019-12-01,2019,12,Base,67017.0,2306911.22,1161944.17,1144967.05,507520.47,461382.24,176064.34,75000.0,101064.34,28000.0,16804.8,56259.54,49.63,7.63,2.44
2020-01-01,2020,1,Base,36293.0,1256887.1,630182.37,626704.73,276515.16,251377.42,98812.15,75000.0,23812.15,28000.0,0,-4187.85,49.86,7.86,-0.33
2020-02-01,2020,2,Base,37421.0,1227589.1,623286.1,604303.0,270069.6,245517.82,88715.58,75000.0,13715.58,28000.0,0,-14284.42,49.23,7.23,-1.16
2020-03-01,2020,3,Base,38212.0,1336786.81,677526.75,659260.07,294093.1,267357.36,97809.61,75000.0,22809.61,28000.0,0,-5190.39,49.32,7.32,-0.39
2020-04-01,2020,4,Base,45177.0,1518959.42,769479.54,749479.88,334171.07,303791.88,111516.93,75000.0,36516.93,28000.0,1958.89,6558.03,49.34,7.34,0.43
2020-05-01,2020,5,Base,44060.0,1501595.78,764492.77,737103.01,330351.07,300319.16,106432.78,75000.0,31432.78,28000.0,789.54,2643.24,49.09,7.09,0.18
2020-06-01,2020,6,Base,42493.0,1452896.14,747435.16,705460.98,319637.15,290579.23,95244.6,75000.0,20244.6,28000.0,0,-7755.4,48.56,6.56,-0.53
2020-07-01,2020,7,Base,43913.0,1437384.8,739915.95,697468.85,316224.66,287476.96,93767.23,75000.0,18767.23,28000.0,0,-9232.77,48.52,6.52,-0.64
2020-08-01,2020,8,Base,40043.0,1430570.27,739677.37,690892.91,314725.46,286114.05,90053.39,75000.0,15053.39,28000.0,0,-12946.61,48.29,6.29,-0.9
2020-09-01,2020,9,Base,46991.0,1592337.7,823002.64,769335.06,350314.29,318467.54,100553.23,75000.0,25553.23,28000.0,0,-2446.77,48.31,6.31,-0.15
2020-10-01,2020,10,Base,59279.0,1895101.98,980412.53,914689.44,416922.43,379020.4,118746.61,75000.0,43746.61,28000.0,3621.72,12124.89,48.27,6.27,0.64
2020-11-01,2020,11,Base,60984.0,2122707.65,1088095.65,1034612.0,466995.68,424541.53,143074.78,75000.0,68074.78,28000.0,9217.2,30857.58,48.74,6.74,1.45
2020-12-01,2020,12,Base,67017.0,2288314.86,1176092.47,1112222.39,503429.27,457662.97,151130.15,75000.0,76130.15,28000.0,11069.93,37060.22,48.6,6.6,1.62
