date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-07-01,2024,7,Base,1746116.0,85728307.58,40655734.08,45072573.49,8572830.75,17145661.52,19354081.18,74999.89,19279081.2,28000.07,4427748.66,14823332.51,52.58,22.58,17.29
2024-08-01,2024,8,Base,1848868.0,91394800.03,43310532.07,48084267.91,9139480.01,18278959.98,20665827.91,74999.89,20590827.93,28000.07,4729450.43,15833377.49,52.61,22.61,17.32
2024-09-01,2024,9,Base,1965423.0,96343637.28,45737151.59,50606485.67,9634363.72,19268727.45,21703394.49,74999.89,21628394.5,28000.07,4968090.74,16632303.76,52.53,22.53,17.26
2024-10-01,2024,10,Base,2003522.0,98592714.85,47129278.09,51463436.69,9859271.46,19718542.97,21885622.3,74999.89,21810622.28,28000.07,5010003.08,16772619.16,52.2,22.2,17.01
2024-11-01,2024,11,Base,2731006.0,133407069.43,64123186.13,69283883.31,13340706.97,26681413.9,29261762.49,74999.89,29186762.48,28000.07,6706515.39,22452247.09,51.93,21.93,16.83
2024-12-01,2024,12,Base,3156986.0,154153441.05,74737220.19,79416220.87,15415344.1,30830688.22,33170188.56,74999.89,33095188.6,28000.07,7605453.33,25461735.14,51.52,21.52,16.52
2025-01-01,2025,1,Base,1433334.0,70180708.21,34001487.83,36179220.38,7018070.84,14036141.63,15125007.92,74999.89,15050007.94,28000.07,3455061.85,11566946.08,51.55,21.55,16.48
2025-02-01,2025,2,Base,1342100.0,65219752.17,31688468.87,33531283.29,6521975.2,13043950.43,13965357.62,74999.89,13890357.64,28000.07,3188342.27,10674015.4,51.41,21.41,16.37
2025-03-01,2025,3,Base,1598909.0,77826512.5,38061070.11,39765442.38,7782651.27,15565302.45,16417488.68,74999.89,16342488.64,28000.07,3752332.4,12562156.26,51.09,21.09,16.14
2025-04-01,2025,4,Base,1785248.0,86604384.32,42501727.19,44102657.15,8660438.45,17320876.89,18121341.89,74999.89,18046341.79,28000.07,4144218.64,13874123.22,50.92,20.92,16.02
2025-05-01,2025,5,Base,1900517.0,92724652.82,45516483.04,47208169.82,9272465.3,18544930.55,19390773.96,74999.89,19315773.96,28000.07,4436188.02,14851585.95,50.91,20.91,16.02
2025-06-01,2025,6,Base,1892156.0,91975156.94,45236140.72,46739016.28,9197515.65,18395031.39,19146469.14,74999.89,19071469.17,28000.07,4379997.91,14663471.27,50.82,20.82,15.94
2025-07-01,2025,7,Base,1982593.0,97501803.81,48150659.37,49351144.5,9750180.36,19500360.78,20100603.32,74999.89,20025603.35,28000.07,4599448.78,15398154.54,50.62,20.62,15.79
2025-08-01,2025,8,Base,2011085.0,99272597.58,48873268.26,50399329.32,9927259.77,19854519.51,20617550.05,74999.89,20542550.01,28000.07,4718346.5,15796203.54,50.77,20.77,15.91
2025-09-01,2025,9,Base,2025678.0,100046693.91,49139975.54,50906718.41,10004669.41,20009338.8,20892710.21,74999.89,20817710.25,28000.07,4781633.38,16008076.88,50.88,20.88,16.0
2025-10-01,2025,10,Base,2033960.0,100781856.6,49609023.33,51172833.27,10078185.68,20156371.3,20938276.3,74999.89,20863276.32,28000.07,4792113.57,16043162.78,50.78,20.78,15.92
2025-11-01,2025,11,Base,2641412.0,130250763.21,64477077.13,65773686.08,13025076.37,26050152.61,26698457.08,74999.89,26623457.11,28000.07,6116955.12,20478501.99,50.5,20.5,15.72
2025-12-01,2025,12,Base,3156986.0,156917898.53,77774640.67,79143257.87,15691789.86,31383579.71,32067888.3,74999.89,31992888.33,28000.07,7351924.29,24612964.01,50.44,20.44,15.69
