date,year,month,Region,Product,Channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-02-01,2023,2,Latin America,Personal Care,Direct Sales,1.0,0.8783,0.9886,1.0067,0.1082,0.7137,0,43515.0,10.17,442505.14,231831.93,210673.21,35400.41,53100.62,122172.18,1250.0,120922.18,500.0,30105.54,90316.63
2023-02-01,2023,2,Latin America,Household,Direct Sales,1.0,0.8783,0.9886,1.0067,0.4466,0.8335,0,50821.0,9.1,462569.9,242344.02,220225.88,37005.59,55508.39,127711.9,1250.0,126461.9,500.0,31490.48,94471.43
2023-02-01,2023,2,Latin America,Baby & Child,Direct Sales,1.0,0.8783,0.9886,1.0067,0.1503,0.7269,0,44323.0,10.04,444836.44,233053.32,211783.12,35586.91,53380.37,122815.83,1250.0,121565.83,500.0,30266.46,90799.37
2023-02-01,2023,2,Latin America,india2,Direct Sales,1.0,0.8783,0.9886,1.0067,0.1835,0.7377,0,44978.0,9.93,446704.92,234032.23,212672.69,35736.39,53604.59,123331.7,1250.0,122081.7,500.0,30395.43,91186.28
2023-02-01,2023,2,Middle East & Africa,Snacks,Direct Sales,1.0,0.8783,0.9886,1.0067,0.067,0.7011,0,42749.0,10.3,440264.77,230658.19,209606.59,35221.18,52831.77,121553.63,1250.0,120303.63,500.0,29950.91,89852.72
2023-02-01,2023,2,Middle East & Africa,Beverages,Direct Sales,1.0,0.8783,0.9886,1.0067,0.1586,0.7296,0,44484.0,10.01,445299.63,233295.99,212003.64,35623.97,53435.96,122943.72,1250.0,121693.72,500.0,30298.43,90895.29
2023-02-01,2023,2,Middle East & Africa,Personal Care,Direct Sales,1.0,0.8783,0.9886,1.0067,0.3839,0.8088,0,49313.0,9.3,458606.22,240267.42,218338.8,36688.5,55032.75,126617.56,1250.0,125367.56,500.0,31216.89,93650.67
2023-02-01,2023,2,Middle East & Africa,Household,Direct Sales,1.0,0.8783,0.9886,1.0067,0.3561,0.7982,0,48671.0,9.39,456890.73,239368.66,217522.07,36551.26,54826.89,126143.92,1250.0,124893.92,500.0,31098.48,93295.44
2023-02-01,2023,2,Middle East & Africa,Baby & Child,Direct Sales,1.0,0.8783,0.9886,1.0067,0.3282,0.7879,0,48039.0,9.48,455187.39,238476.27,216711.13,36414.99,54622.49,125673.65,1250.0,124423.65,500.0,30980.91,92942.74
2023-02-01,2023,2,Middle East & Africa,india2,Direct Sales,1.0,0.8783,0.9886,1.0067,0.1899,0.7398,0,45106.0,9.91,447070.08,234223.54,212846.54,35765.61,53648.41,123432.52,1250.0,122182.52,500.0,30420.63,91261.89
2023-02-01,2023,2,india,Snacks,Direct Sales,1.0,0.8783,0.9886,1.0067,0.1819,0.7372,0,44947.0,9.94,446617.66,233986.52,212631.14,35729.41,53594.12,123307.61,1250.0,122057.61,500.0,30389.4,91168.21
2023-02-01,2023,2,india,Beverages,Direct Sales,1.0,0.8783,0.9886,1.0067,0.3327,0.7895,0,48141.0,9.46,455464.08,238621.22,216842.85,36437.13,54655.69,125750.04,1250.0,124500.04,500.0,31000.01,93000.03
2023-02-01,2023,2,india,Personal Care,Direct Sales,1.0,0.8783,0.9886,1.0067,0.1403,0.7237,0,44129.0,10.07,444280.32,232761.97,211518.36,35542.43,53313.64,122662.29,1250.0,121412.29,500.0,30228.07,90684.22
2023-02-01,2023,2,india,Household,Direct Sales,1.0,0.8783,0.9886,1.0067,0.2691,0.7667,0,46746.0,9.66,451654.22,236625.21,215029.01,36132.34,54198.51,124698.17,1250.0,123448.17,500.0,30737.04,92211.12
2023-02-01,2023,2,india,Baby & Child,Direct Sales,1.0,0.8783,0.9886,1.0067,0.2232,0.7509,0,45783.0,9.81,448975.68,235221.9,213753.78,35918.05,53877.08,123958.64,1250.0,122708.64,500.0,30552.16,91656.48
2023-02-01,2023,2,india,india2,Direct Sales,1.0,0.8783,0.9886,1.0067,0.2002,0.7432,0,45314.0,9.88,447656.8,234530.93,213125.87,35812.54,53718.82,123594.51,1250.0,122344.51,500.0,30461.13,91383.38
2023-03-01,2023,3,North America,Snacks,Direct Sales,1.0,1.0213,0.9961,1.01,0.3366,0.8227,0,50161.0,9.48,475408.67,249274.66,226134.01,38032.69,57049.04,131052.27,1250.0,129802.27,500.0,32325.57,96976.7
2023-03-01,2023,3,North America,Beverages,Direct Sales,1.0,1.0213,0.9961,1.01,0.0591,0.7267,0,44311.0,10.36,458861.23,240598.22,218263.01,36708.9,55063.35,126490.77,1250.0,125240.77,500.0,31185.19,93555.58
2023-03-01,2023,3,North America,Personal Care,Direct Sales,1.0,1.0213,0.9961,1.01,0.2322,0.7841,0,47812.0,9.81,468939.07,245882.41,223056.66,37515.13,56272.69,129268.85,1250.0,128018.85,500.0,31879.71,95639.14
2023-03-01,2023,3,North America,Household,Direct Sales,1.0,1.0213,0.9961,1.01,0.4098,0.8516,0,51927.0,9.25,480132.97,251751.79,228381.18,38410.64,57615.96,132354.59,1250.0,131104.59,500.0,32651.15,97953.44
2023-03-01,2023,3,North America,Baby & Child,Direct Sales,1.0,1.0213,0.9961,1.01,0.1693,0.7624,0,46487.0,10.01,465187.96,243915.56,221272.4,37215.04,55822.55,128234.81,1250.0,126984.81,500.0,31621.2,94863.61
2023-03-01,2023,3,North America,india2,Direct Sales,1.0,1.0213,0.9961,1.01,0.2291,0.7831,0,47746.0,9.82,468753.47,245785.09,222968.38,37500.28,56250.42,129217.69,1250.0,127967.69,500.0,31866.92,95600.76
2023-03-01,2023,3,Europe,Snacks,Direct Sales,1.0,1.0213,0.9961,1.01,0.1905,0.7696,0,46926.0,9.94,466439.76,244571.92,221867.83,37315.18,55972.77,128579.88,1250.0,127329.88,500.0,31707.47,95122.41
2023-03-01,2023,3,Europe,Beverages,Direct Sales,1.0,1.0213,0.9961,1.01,0.1446,0.7542,0,45983.0,10.09,463741.86,243157.32,220584.55,37099.35,55649.02,127836.17,1250.0,126586.17,500.0,31521.54,94564.63
2023-03-01,2023,3,Europe,Personal Care,Direct Sales,1.0,1.0213,0.9961,1.01,0.0485,0.7235,0,44111.0,10.39,458269.79,240288.1,217981.69,36661.58,54992.37,126327.73,1250.0,125077.73,500.0,31144.43,93433.3
2023-03-01,2023,3,Europe,Household,Direct Sales,1.0,1.0213,0.9961,1.01,0.0736,0.7313,0,44588.0,10.31,459678.16,241026.57,218651.6,36774.25,55161.38,126715.96,1250.0,125465.96,500.0,31241.49,93724.47
2023-03-01,2023,3,Europe,Baby & Child,Direct Sales,1.0,1.0213,0.9961,1.01,0.2828,0.8024,0,48926.0,9.65,472036.28,247506.39,224529.89,37762.9,56644.35,130122.63,1250.0,128872.63,500.0,32093.16,96279.47
2023-03-01,2023,3,Europe,india2,Direct Sales,1.0,1.0213,0.9961,1.01,0.6713,0.971,0,59205.0,8.42,498468.1,261365.59,237102.51,39877.45,59816.17,137408.89,1250.0,136158.89,500.0,33914.72,101744.17
2023-03-01,2023,3,Asia Pacific,Snacks,Direct Sales,1.0,1.0213,0.9961,1.01,0.0877,0.7357,0,44858.0,10.27,460472.79,241443.22,219029.57,36837.82,55256.73,126935.01,1250.0,125685.01,500.0,31296.25,93888.76
2023-03-01,2023,3,Asia Pacific,Beverages,Direct Sales,1.0,1.0213,0.9961,1.01,0.0835,0.7344,0,44778.0,10.28,460237.26,241319.72,218917.54,36818.98,55228.47,126870.09,1250.0,125620.09,500.0,31280.02,93840.07
2023-03-01,2023,3,Asia Pacific,Personal Care,Direct Sales,1.0,1.0213,0.9961,1.01,0.2378,0.7861,0,47933.0,9.79,469279.17,246060.73,223218.43,37542.33,56313.5,129362.6,1250.0,128112.6,500.0,31903.15,95709.45
2023-03-01,2023,3,Asia Pacific,Household,Direct Sales,1.0,1.0213,0.9961,1.01,0.2246,0.7815,0,47648.0,9.83,468478.9,245641.12,222837.78,37478.31,56217.47,129142.0,1250.0,127892.0,500.0,31848.0,95544.0
2023-03-01,2023,3,Asia Pacific,Baby & Child,Direct Sales,1.0,1.0213,0.9961,1.01,0.2521,0.7912,0,48244.0,9.75,470147.47,246516.02,223631.45,37611.8,56417.7,129601.96,1250.0,128351.96,500.0,31962.99,95888.97
2023-03-01,2023,3,Asia Pacific,india2,Direct Sales,1.0,1.0213,0.9961,1.01,0.2259,0.7819,0,47676.0,9.83,468558.94,245683.09,222875.85,37484.72,56227.07,129164.06,1250.0,127914.06,500.0,31853.52,95560.55
2023-03-01,2023,3,Latin America,Snacks,Direct Sales,1.0,1.0213,0.9961,1.01,0.1166,0.745,0,45424.0,10.17,462125.89,242310.0,219815.89,36970.07,55455.11,127390.71,1250.0,126140.71,500.0,31410.18,94230.53
2023-03-01,2023,3,Latin America,Beverages,Direct Sales,1.0,1.0213,0.9961,1.01,0.1469,0.7549,0,46029.0,10.08,463876.0,243227.65,220648.35,37110.08,55665.12,127873.15,1250.0,126623.15,500.0,31530.79,94592.36
2023-03-01,2023,3,Latin America,Personal Care,Direct Sales,1.0,1.0213,0.9961,1.01,0.2562,0.7927,0,48334.0,9.73,470398.11,246647.44,223750.67,37631.85,56447.77,129671.05,1250.0,128421.05,500.0,31980.26,95940.79
2023-03-01,2023,3,Latin America,Household,Direct Sales,1.0,1.0213,0.9961,1.01,0.4133,0.8531,0,52016.0,9.24,480367.31,251874.66,228492.64,38429.38,57644.08,132419.18,1250.0,131169.18,500.0,32667.3,98001.89
2023-03-01,2023,3,Latin America,Baby & Child,Direct Sales,1.0,1.0213,0.9961,1.01,0.163,0.7603,0,46358.0,10.03,464818.77,243721.98,221096.79,37185.5,55778.25,128133.04,1250.0,126883.04,500.0,31595.76,94787.28
2023-03-01,2023,3,Latin America,india2,Direct Sales,1.0,1.0213,0.9961,1.01,0.1562,0.758,0,46219.0,10.05,464421.66,243513.76,220907.9,37153.73,55730.6,128023.57,1250.0,126773.57,500.0,31568.39,94705.18
2023-03-01,2023,3,Middle East & Africa,Snacks,Direct Sales,1.0,1.0213,0.9961,1.01,0.3978,0.8468,0,51632.0,9.28,479351.07,251341.81,228009.26,38348.09,57522.13,132139.04,1250.0,130889.04,500.0,32597.26,97791.78
2023-03-01,2023,3,Middle East & Africa,Beverages,Direct Sales,1.0,1.0213,0.9961,1.01,0.0819,0.7339,0,44747.0,10.28,460145.44,241271.57,218873.86,36811.63,55217.45,126844.77,1250.0,125594.77,500.0,31273.69,93821.08
2023-03-01,2023,3,Middle East & Africa,Personal Care,Direct Sales,1.0,1.0213,0.9961,1.01,0.3358,0.8223,0,50141.0,9.48,475355.67,249246.87,226108.8,38028.45,57042.68,131037.66,1250.0,129787.66,500.0,32321.92,96965.75
2023-03-01,2023,3,Middle East & Africa,Household,Direct Sales,1.0,1.0213,0.9961,1.01,0.1179,0.7454,0,45451.0,10.17,462202.52,242350.18,219852.34,36976.2,55464.3,127411.83,1250.0,126161.83,500.0,31415.46,94246.38
2023-03-01,2023,3,Middle East & Africa,Baby & Child,Direct Sales,1.0,1.0213,0.9961,1.01,0.2439,0.7883,0,48065.0,9.77,469647.64,246253.94,223393.7,37571.81,56357.72,129464.17,1250.0,128214.17,500.0,31928.54,95785.63
2023-03-01,2023,3,Middle East & Africa,india2,Direct Sales,1.0,1.0213,0.9961,1.01,0.2362,0.7856,0,47899.0,9.8,469182.38,246009.98,223172.39,37534.59,56301.89,129335.92,1250.0,128085.92,500.0,31896.48,95689.44
2023-03-01,2023,3,india,Snacks,Direct Sales,1.0,1.0213,0.9961,1.01,0.0943,0.7378,0,44987.0,10.24,460849.7,241640.85,219208.85,36867.98,55301.96,127038.91,1250.0,125788.91,500.0,31322.23,93966.68
2023-03-01,2023,3,india,Beverages,Direct Sales,1.0,1.0213,0.9961,1.01,0.1373,0.7517,0,45836.0,10.11,463317.62,242934.87,220382.75,37065.41,55598.11,127719.22,1250.0,126469.22,500.0,31492.31,94476.92
2023-03-01,2023,3,india,Personal Care,Direct Sales,1.0,1.0213,0.9961,1.01,0.1994,0.7727,0,47114.0,9.91,466973.01,244851.53,222121.48,37357.84,56036.76,128726.88,1250.0,127476.88,500.0,31744.22,95232.66
2023-03-01,2023,3,india,Household,Direct Sales,1.0,1.0213,0.9961,1.01,0.0643,0.7284,0,44410.0,10.34,459153.77,240751.61,218402.17,36732.3,55098.45,126571.41,1250.0,125321.41,500.0,31205.35,93616.06
2023-03-01,2023,3,india,Baby & Child,Direct Sales,1.0,1.0213,0.9961,1.01,0.1055,0.7414,0,45206.0,10.21,461490.88,241977.04,219513.84,36919.27,55378.91,127215.66,1250.0,125965.66,500.0,31366.42,94099.25
2023-03-01,2023,3,india,india2,Direct Sales,1.0,1.0213,0.9961,1.01,0.238,0.7862,0,47938.0,9.79,469292.12,246067.53,223224.6,37543.37,56315.05,129366.17,1250.0,128116.17,500.0,31904.04,95712.13
2023-04-01,2023,4,North America,Snacks,Direct Sales,1.0,1.157,1.0013,1.0134,0.1911,0.7982,0,48671.0,9.96,484880.16,255558.73,229321.42,38790.41,58185.62,132345.39,1250.0,131095.39,500.0,32648.85,97946.54
2023-04-01,2023,4,North America,Beverages,Direct Sales,1.0,1.157,1.0013,1.0134,0.1679,0.7901,0,48172.0,10.04,483452.89,254806.48,228646.41,38676.23,58014.35,131955.83,1250.0,130705.83,500.0,32551.46,97654.37
2023-04-01,2023,4,North America,Personal Care,Direct Sales,1.0,1.157,1.0013,1.0134,0.1923,0.7986,0,48696.0,9.96,484949.56,255595.31,229354.25,38795.96,58193.95,132364.33,1250.0,131114.33,500.0,32653.58,97960.75
2023-04-01,2023,4,North America,Household,Direct Sales,1.0,1.157,1.0013,1.0134,0.1329,0.778,0,47436.0,10.15,481330.34,253687.78,227642.56,38506.43,57759.64,131376.49,1250.0,130126.49,500.0,32406.62,97219.87
