date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2023-01-01,2023,1,Optimistic,5859747.0,293407277.96,132297341.66,161109936.34,29340727.77,58681455.57,73087752.94,18750.0,73069002.94,7000.0,16804260.68,56257742.25,54.91,24.91,19.17
2023-02-01,2023,2,Optimistic,5455426.0,273758956.98,125132543.84,148626413.05,27375895.72,54751791.41,66498725.97,18750.0,66479975.97,7000.0,15288784.49,51184191.51,54.29,24.29,18.7
2023-03-01,2023,3,Optimistic,5692838.0,288161659.35,131962089.78,156199569.54,28816165.87,57632331.88,69751071.65,18750.0,69732321.65,7000.0,16036824.02,53688497.73,54.21,24.21,18.63
2023-04-01,2023,4,Optimistic,5947476.0,302306361.59,141726500.44,160579861.15,30230636.16,60461272.37,69887952.66,18750.0,69869202.66,7000.0,16068306.68,53793895.99,53.12,23.12,17.79
2023-05-01,2023,5,Optimistic,5206542.0,264848057.41,124886960.85,139961096.59,26484805.7,52969611.53,60506679.37,18750.0,60487929.37,7000.0,13910613.74,46570315.58,52.85,22.85,17.58
2023-06-01,2023,6,Optimistic,4864004.0,247376412.08,116919070.54,130457341.56,24737641.24,49475282.38,56244417.92,18750.0,56225667.92,7000.0,12930293.61,43288374.25,52.74,22.74,17.5
2023-07-01,2023,7,Optimistic,5074599.0,258633083.93,126063807.35,132569276.67,25863308.41,51726616.78,54979351.43,18750.0,54960601.43,7000.0,12639328.29,42314273.12,51.26,21.26,16.36
2023-08-01,2023,8,Optimistic,4969460.0,256384409.43,123847774.54,132536634.86,25638440.94,51276881.81,55621311.99,18750.0,55602561.99,7000.0,12786979.3,42808582.76,51.69,21.69,16.7
2023-09-01,2023,9,Optimistic,5211562.0,265144259.74,128627781.13,136516478.58,26514425.99,53028851.96,56973200.65,18750.0,56954450.65,7000.0,13097913.64,43849536.95,51.49,21.49,16.54
2023-10-01,2023,10,Optimistic,4995174.0,255102771.18,121427761.42,133675009.75,25510277.16,51020554.27,57144178.44,18750.0,57125428.44,7000.0,13137238.48,43981189.85,52.4,22.4,17.24
2023-11-01,2023,11,Optimistic,5494195.0,278853364.01,134235826.39,144617537.62,27885336.36,55770672.87,60961528.43,18750.0,60942778.43,7000.0,14015229.05,46920549.41,51.86,21.86,16.83
2023-12-01,2023,12,Optimistic,5702109.0,291656718.61,140338897.5,151317821.04,29165671.85,58331343.67,63820805.48,18750.0,63802055.48,7000.0,14672862.73,49122192.73,51.88,21.88,16.84
2024-01-01,2024,1,Optimistic,5732546.0,291494770.5,141789124.38,149705646.09,29149477.1,58298954.1,62257215.0,18750.0,62238465.0,7000.0,14313236.94,47918228.02,51.36,21.36,16.44
2024-02-01,2024,2,Optimistic,6144592.0,310967002.37,151767599.37,159199402.92,31096700.23,62193400.46,65909302.24,18750.0,65890552.24,7000.0,15153217.08,50730335.29,51.19,21.19,16.31
2024-03-01,2024,3,Optimistic,6225835.0,313693937.88,153659512.41,160034425.47,31369393.74,62738787.56,65926244.12,18750.0,65907494.12,7000.0,15157113.64,50743380.47,51.02,21.02,16.18
2024-04-01,2024,4,Optimistic,5791248.0,291729626.07,143797891.76,147931734.37,29172962.62,58345925.24,60412846.43,18750.0,60394096.43,7000.0,13889032.17,46498064.32,50.71,20.71,15.94
2024-05-01,2024,5,Optimistic,5832039.0,295829081.97,146095729.52,149733352.38,29582908.22,59165816.39,60984627.83,18750.0,60965877.83,7000.0,14020541.89,46938335.94,50.61,20.61,15.87
2024-06-01,2024,6,Optimistic,5439562.0,276081012.34,136540640.64,139540371.69,27608101.22,55216202.47,56716068.05,18750.0,56697318.05,7000.0,13038773.16,43651544.87,50.54,20.54,15.81
2024-07-01,2024,7,Optimistic,5699281.0,291848405.84,143985706.34,147862699.54,29184840.58,58369681.18,60308177.73,18750.0,60289427.73,7000.0,13864958.38,46417469.37,50.66,20.66,15.9
2024-08-01,2024,8,Optimistic,5580790.0,287404324.73,145056932.48,142347392.24,28740432.49,57480864.92,56126094.82,18750.0,56107344.82,7000.0,12903079.29,43197265.52,49.53,19.53,15.03
2024-09-01,2024,9,Optimistic,5409612.0,280796732.38,141414273.36,139382459.09,28079673.32,56159346.46,55143439.33,18750.0,55124689.33,7000.0,12677068.55,42440620.88,49.64,19.64,15.11
2024-10-01,2024,10,Optimistic,5255988.0,270542959.92,136202626.11,134340333.77,27054296.04,54108591.95,53177445.84,18750.0,53158695.84,7000.0,12224890.02,40926805.72,49.66,19.66,15.13
2024-11-01,2024,11,Optimistic,5758896.0,295436519.95,149514932.52,145921587.43,29543651.95,59087303.99,57290631.42,18750.0,57271881.42,7000.0,13170922.69,44093958.65,49.39,19.39,14.93
2024-12-01,2024,12,Optimistic,5777042.0,292616196.46,150838494.91,141777701.63,29261619.66,58523239.33,53992842.65,18750.0,53974092.65,7000.0,12412431.28,41554661.35,48.45,18.45,14.2
2023-01-01,2023,1,Pessimistic,7590632.0,272556494.4,122895723.34,149660771.05,27255649.47,54511298.89,67893822.7,18750.0,67875072.7,7000.0,15609656.74,52258416.06,54.91,24.91,19.17
2023-02-01,2023,2,Pessimistic,7138493.0,255523195.0,116786178.85,138737016.13,25552319.49,51104639.04,62080057.64,18750.0,62061307.64,7000.0,14272490.71,47781816.87,54.3,24.3,18.7
2023-03-01,2023,3,Pessimistic,7540776.0,270816979.86,124017162.67,146799817.17,27081697.98,54163395.96,65554723.15,18750.0,65535973.15,7000.0,15071663.82,50457309.36,54.21,24.21,18.63
2023-04-01,2023,4,Pessimistic,7766520.0,282181010.31,132289240.02,149891770.36,28218101.07,56436202.03,65237467.22,18750.0,65218717.22,7000.0,14998694.94,50213022.29,53.12,23.12,17.79
2023-05-01,2023,5,Pessimistic,6838512.0,247739799.97,116800825.85,130938974.2,24773979.99,49547960.03,56617034.12,18750.0,56598284.12,7000.0,13015995.31,43575288.83,52.85,22.85,17.59
2023-06-01,2023,6,Pessimistic,6289297.0,229905811.54,108650576.21,121255235.38,22990581.14,45981162.3,52283491.9,18750.0,52264741.9,7000.0,12019280.69,40238461.36,52.74,22.74,17.5
2023-07-01,2023,7,Pessimistic,6441255.0,238013696.97,116030663.66,121983033.36,23801369.68,47602739.44,50578924.27,18750.0,50560174.27,7000.0,11627230.05,38925944.15,51.25,21.25,16.35
2023-08-01,2023,8,Pessimistic,6590233.0,241490305.96,116640977.27,124849328.67,24149030.57,48298061.11,52402236.86,18750.0,52383486.86,7000.0,12046591.96,40329894.86,51.7,21.7,16.7
2023-09-01,2023,9,Pessimistic,6690949.0,245888711.8,119281024.1,126607687.69,24588871.16,49177742.36,52841074.16,18750.0,52822324.16,7000.0,12147524.56,40667799.54,51.49,21.49,16.54
2023-10-01,2023,10,Pessimistic,6571768.0,238710523.94,113626916.74,125083607.12,23871052.38,47742104.78,53470449.97,18750.0,53451699.97,7000.0,12292281.02,41152418.91,52.4,22.4,17.24
2023-11-01,2023,11,Pessimistic,7162358.0,259843335.98,125091458.48,134751877.55,25984333.61,51968667.22,56798876.71,18750.0,56780126.71,7000.0,13057819.13,43715307.58,51.86,21.86,16.82
2023-12-01,2023,12,Pessimistic,7580942.0,274387709.0,132025083.16,142362625.91,27438770.88,54877541.85,60046313.19,18750.0,60027563.19,7000.0,13804729.52,46215833.63,51.88,21.88,16.84
2024-01-01,2024,1,Pessimistic,7556703.0,273284788.15,132903370.02,140381418.1,27328478.8,54656957.68,58395981.69,18750.0,58377231.69,7000.0,13425153.32,44945078.35,51.37,21.37,16.45
2024-02-01,2024,2,Pessimistic,8081390.0,290776609.56,141935680.31,148840929.16,29077660.95,58155321.9,61607946.42,18750.0,61589196.42,7000.0,14163905.16,47418291.19,51.19,21.19,16.31
2024-03-01,2024,3,Pessimistic,8162165.0,292866142.42,143467921.1,149398221.33,29286614.29,58573228.44,61538378.56,18750.0,61519628.56,7000.0,14147904.53,47364724.0,51.01,21.01,16.17
2024-04-01,2024,4,Pessimistic,7603920.0,273047172.69,134588521.15,138458651.54,27304717.25,54609434.53,56544499.7,18750.0,56525749.7,7000.0,12999312.47,43519437.24,50.71,20.71,15.94
2024-05-01,2024,5,Pessimistic,7578689.0,275371816.46,135993864.05,139377952.46,27537181.65,55074363.32,56766407.49,18750.0,56747657.49,7000.0,13050351.23,43690306.26,50.61,20.61,15.87
2024-06-01,2024,6,Pessimistic,7172640.0,258287343.52,127770895.79,130516447.66,25828734.36,51657468.69,53030244.61,18750.0,53011494.61,7000.0,12191033.76,40813460.87,50.53,20.53,15.8
2024-07-01,2024,7,Pessimistic,7500847.0,273728434.01,135092969.05,138635465.07,27372843.4,54745686.88,56516934.76,18750.0,56498184.76,7000.0,12992972.54,43498212.36,50.65,20.65,15.89
2024-08-01,2024,8,Pessimistic,7299595.0,268455085.83,135469876.91,132985208.87,26845508.59,53691017.12,52448683.15,18750.0,52429933.15,7000.0,12057274.57,40365658.48,49.54,19.54,15.04
2024-09-01,2024,9,Pessimistic,7152494.0,263369586.31,132675119.73,130694466.57,26336958.66,52673917.25,51683590.7,18750.0,51664840.7,7000.0,11881303.35,39776537.34,49.62,19.62,15.1
2024-10-01,2024,10,Pessimistic,6861472.0,252700284.76,127260595.52,125439689.27,25270028.48,50540056.96,49629603.85,18750.0,49610853.85,7000.0,11408886.39,38194967.43,49.64,19.64,15.11
2024-11-01,2024,11,Pessimistic,7520482.0,275678785.62,139493485.04,136185300.5,27567878.55,55135757.11,53481664.87,18750.0,53462914.87,7000.0,12294860.46,41161054.46,49.4,19.4,14.93
2024-12-01,2024,12,Pessimistic,7492756.0,272169166.99,140295909.1,131873257.86,27216916.71,54433833.37,50222507.78,18750.0,50203757.78,7000.0,11545254.34,38651503.53,48.45,18.45,14.2
2023-01-01,2023,1,Turnaround,7047904.0,278033121.71,125365134.57,152667987.08,27803312.22,55606624.28,69258050.61,18750.0,69239300.61,7000.0,15923429.11,53308871.46,54.91,24.91,19.17
2023-02-01,2023,2,Turnaround,6559439.0,259359129.2,118543964.53,140815164.65,25935912.96,51871825.86,63007425.84,18750.0,62988675.84,7000.0,14485785.46,48495890.41,54.29,24.29,18.7
2023-03-01,2023,3,Turnaround,6931567.0,274480120.72,125697005.09,148783115.61,27448012.06,54896024.13,66439079.45,18750.0,66420329.45,7000.0,15275065.75,51138263.66,54.21,24.21,18.63
2023-04-01,2023,4,Turnaround,7251938.0,288250483.62,135136955.71,153113527.85,28825048.42,57650096.76,66638382.81,18750.0,66619632.81,7000.0,15320905.5,51291727.21,53.12,23.12,17.79
2023-05-01,2023,5,Turnaround,6324382.0,252108314.4,118855234.42,133253079.97,25210831.45,50421662.86,57620585.64,18750.0,57601835.64,7000.0,13246812.19,44348023.44,52.86,22.86,17.59
2023-06-01,2023,6,Turnaround,5876034.0,234772885.34,110944574.3,123828311.07,23477288.49,46954577.1,53396445.49,18750.0,53377695.49,7000.0,12275259.93,41095435.54,52.74,22.74,17.5
2023-07-01,2023,7,Turnaround,5948913.0,242092455.13,118002821.88,124089633.24,24209245.52,48418491.0,51461896.67,18750.0,51443146.67,7000.0,11830313.72,39605832.93,51.26,21.26,16.36
2023-08-01,2023,8,Turnaround,6074334.0,245162587.36,118425913.49,126736673.72,24516258.79,49032517.43,53187897.58,18750.0,53169147.58,7000.0,12227293.92,40934853.63,51.69,21.69,16.7
2023-09-01,2023,9,Turnaround,6273111.0,251507678.59,122012115.79,129495562.83,25150767.87,50301535.67,54043259.3,18750.0,54024509.3,7000.0,12424027.22,41593482.1,51.49,21.49,16.54
2023-10-01,2023,10,Turnaround,6113220.0,243687953.93,115989600.27,127698353.66,24368795.42,48737590.77,54591967.46,18750.0,54573217.46,7000.0,12550230.03,42015987.5,52.4,22.4,17.24
2023-11-01,2023,11,Turnaround,6660694.0,265169287.59,127623597.71,137545689.92,26516928.81,53033857.5,57994903.68,18750.0,57976153.68,7000.0,13332905.32,44636248.22,51.87,21.87,16.83
2023-12-01,2023,12,Turnaround,6960373.0,278533011.58,133996638.97,144536372.61,27853301.18,55706602.32,60976469.13,18750.0,60957719.13,7000.0,14018665.36,46932053.77,51.89,21.89,16.85
2024-01-01,2024,1,Turnaround,7046688.0,279099581.91,135728575.8,143371006.18,27909958.21,55819916.42,59641131.61,18750.0,59622381.61,7000.0,13711537.74,45903843.76,51.37,21.37,16.45
2024-02-01,2024,2,Turnaround,7395572.0,294397972.41,143686812.75,150711159.68,29439797.2,58879594.46,62391767.95,18750.0,62373017.95,7000.0,14344184.13,48021833.83,51.19,21.19,16.31
2024-03-01,2024,3,Turnaround,7612196.0,299018092.2,146494629.86,152523462.33,29901809.25,59803618.44,62818034.68,18750.0,62799284.68,7000.0,14442225.44,48350059.24,51.01,21.01,16.17
2024-04-01,2024,4,Turnaround,7084761.0,278862484.86,137453142.79,141409341.98,27886248.45,55772496.97,57750596.53,18750.0,57731846.53,7000.0,13276714.7,44448131.83,50.71,20.71,15.94
2024-05-01,2024,5,Turnaround,7082806.0,281193049.54,138872683.17,142320366.34,28119304.97,56238609.93,57962451.47,18750.0,57943701.47,7000.0,13325441.34,44611260.15,50.61,20.61,15.86
2024-06-01,2024,6,Turnaround,6534471.0,261200070.13,129262861.36,131937208.75,26120007.01,52240014.03,53577187.69,18750.0,53558437.69,7000.0,12316830.63,41234607.05,50.51,20.51,15.79
2024-07-01,2024,7,Turnaround,6887953.0,276478507.87,136425698.36,140052809.5,27647850.79,55295701.63,57109257.1,18750.0,57090507.1,7000.0,13129206.63,43954300.46,50.66,20.66,15.9
2024-08-01,2024,8,Turnaround,6790814.0,273190504.86,137864054.23,135326450.69,27319050.47,54638100.98,53369299.22,18750.0,53350549.22,7000.0,12269016.33,41074532.84,49.54,19.54,15.04
2024-09-01,2024,9,Turnaround,6679455.0,268724774.96,135384824.85,133339950.07,26872477.44,53744955.04,52722517.58,18750.0,52703767.58,7000.0,12120256.56,40576511.07,49.62,19.62,15.1
2024-10-01,2024,10,Turnaround,6317354.0,256166619.42,129011604.06,127155015.36,25616661.91,51233323.84,50305029.52,18750.0,50286279.52,7000.0,11564234.26,38715045.25,49.64,19.64,15.11
2024-11-01,2024,11,Turnaround,6928494.0,279804838.41,141576234.76,138228603.71,27980483.87,55960967.66,54287152.16,18750.0,54268402.16,7000.0,12480122.53,41781279.64,49.4,19.4,14.93
2024-12-01,2024,12,Turnaround,6904875.0,276078093.3,142337456.75,133740636.45,27607809.32,55215618.67,50917208.45,18750.0,50898458.45,7000.0,11705035.46,39186423.05,48.44,18.44,14.19
