date,year,month,product,region,channel,scenario,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-01-01,2023,1,Apparel,Midwest US,E-Commerce,Pessimistic,1.0,1.0457,0.9574,1.0033,0.3366,0.8652,0,64974.0,33.03,2145855.43,967566.22,1178289.22,214585.54,429171.09,534532.59,150.0,534382.59,56.0,122895.12,411431.47
2023-01-01,2023,1,Apparel,Midwest US,E-Commerce,Turnaround,1.0,1.0457,0.9574,1.0033,0.0591,0.6848,0,51423.0,39.61,2036642.18,918321.96,1118320.22,203664.22,407328.44,507327.57,150.0,507177.57,56.0,116637.96,390483.61
2023-01-01,2023,1,Apparel,Midwest US,Mobile App,Base,1.0,1.0457,0.9574,1.0033,0.2322,0.6941,0,52121.0,41.68,2172382.71,979527.36,1192855.35,217238.27,434476.54,541140.53,150.0,540990.53,56.0,124414.94,416519.59
2023-01-01,2023,1,Apparel,Midwest US,Mobile App,Optimistic,1.0,1.0457,0.9574,1.0033,0.4098,0.6902,0,51827.0,45.19,2341888.03,1055957.31,1285930.72,234188.8,468377.61,583364.31,150.0,583214.31,56.0,134126.41,449031.9
2023-01-01,2023,1,Apparel,Midwest US,Mobile App,Pessimistic,1.0,1.0457,0.9574,1.0033,0.1693,0.7846,0,58920.0,34.87,2054580.63,926410.4,1128170.22,205458.06,410916.13,511796.03,150.0,511646.03,56.0,117665.71,393924.33
2023-01-01,2023,1,Apparel,Midwest US,Mobile App,Turnaround,1.0,1.0457,0.9574,1.0033,0.2291,0.7538,0,56603.0,37.55,2125401.56,958343.56,1167057.99,212540.16,425080.31,529437.53,150.0,529287.53,56.0,121723.25,407508.28
2023-01-01,2023,1,Apparel,Midwest US,Wholesale,Base,1.0,1.0457,0.9574,1.0033,0.1905,0.6776,0,50882.0,42.24,2149288.01,969113.96,1180174.04,214928.8,429857.6,535387.64,150.0,535237.64,56.0,123091.78,412089.86
2023-01-01,2023,1,Apparel,Midwest US,Wholesale,Optimistic,1.0,1.0457,0.9574,1.0033,0.1446,0.5903,0,44327.0,49.29,2184719.4,985089.98,1199629.42,218471.94,436943.88,544213.6,150.0,544063.6,56.0,125121.75,418885.85
2023-01-01,2023,1,Apparel,Midwest US,Wholesale,Pessimistic,1.0,1.0457,0.9574,1.0033,0.0485,0.7335,0,55078.0,36.2,1993924.58,899060.59,1094863.99,199392.46,398784.92,496686.61,150.0,496536.61,56.0,114190.54,382290.07
2023-01-01,2023,1,Apparel,Midwest US,Wholesale,Turnaround,1.0,1.0457,0.9574,1.0033,0.0736,0.6903,0,51836.0,39.43,2043900.46,921594.72,1122305.74,204390.05,408780.09,509135.6,150.0,508985.6,56.0,117053.81,391875.8
2023-01-01,2023,1,Apparel,Midwest US,Outlet,Base,1.0,1.0457,0.9574,1.0033,0.2828,0.715,0,53688.0,41.0,2201173.39,992509.08,1208664.31,220117.34,440234.68,548312.29,150.0,548162.29,56.0,126064.45,422041.84
2023-01-01,2023,1,Apparel,Midwest US,Outlet,Optimistic,1.0,1.0457,0.9574,1.0033,0.6713,0.817,0,61347.0,41.15,2524165.35,1138146.16,1386019.19,252416.54,504833.07,628769.59,150.0,628619.59,56.0,144569.63,483993.96
2023-01-01,2023,1,Apparel,Midwest US,Outlet,Pessimistic,1.0,1.0457,0.9574,1.0033,0.0877,0.7495,0,56280.0,35.77,2013141.07,907725.31,1105415.76,201314.11,402628.21,501473.44,150.0,501323.44,56.0,115291.51,385975.93
2023-01-01,2023,1,Apparel,Midwest US,Outlet,Turnaround,1.0,1.0457,0.9574,1.0033,0.0835,0.6941,0,52121.0,39.31,2048875.42,923837.93,1125037.49,204887.54,409775.08,510374.87,150.0,510224.87,56.0,117338.84,392830.03
2023-01-01,2023,1,Apparel,West US,Physical Stores,Base,1.0,1.0457,0.9397,1.0033,0.2378,0.6964,0,52291.0,41.6,2175534.84,980948.66,1194586.18,217553.48,435106.97,541925.73,150.0,541775.73,56.0,124595.54,417124.19
2023-01-01,2023,1,Apparel,West US,Physical Stores,Optimistic,1.0,1.0457,0.9397,1.0033,0.2246,0.6179,0,46402.0,48.05,2229580.4,1005317.8,1224262.6,222958.04,445916.08,555388.48,150.0,555238.48,56.0,127691.97,427490.51
2023-01-01,2023,1,Apparel,West US,Physical Stores,Pessimistic,1.0,1.0457,0.9397,1.0033,0.2521,0.823,0,61800.0,33.96,2098623.25,946269.22,1152354.03,209862.32,419724.65,522767.05,150.0,522617.05,56.0,120189.04,402372.01
2023-01-01,2023,1,Apparel,West US,Physical Stores,Turnaround,1.0,1.0457,0.9397,1.0033,0.2259,0.7524,0,56498.0,37.59,2123637.86,957548.31,1166089.55,212363.79,424727.57,528998.19,150.0,528848.19,56.0,121622.2,407169.99
2023-01-01,2023,1,Apparel,West US,E-Commerce,Base,1.0,1.0457,0.9397,1.0033,0.1166,0.6498,0,48799.0,43.23,2109716.53,951271.18,1158445.34,210971.65,421943.31,525530.39,150.0,525380.39,56.0,120824.61,404499.78
2023-01-01,2023,1,Apparel,West US,E-Commerce,Optimistic,1.0,1.0457,0.9397,1.0033,0.1469,0.5911,0,44385.0,49.25,2185983.42,985659.92,1200323.5,218598.34,437196.68,544528.47,150.0,544378.47,56.0,125194.17,419128.3
2023-01-01,2023,1,Apparel,West US,E-Commerce,Pessimistic,1.0,1.0457,0.9397,1.0033,0.2562,0.825,0,61948.0,33.91,2100861.37,947278.39,1153582.98,210086.14,420172.27,523324.57,150.0,523174.57,56.0,120317.27,402801.3
2023-01-01,2023,1,Apparel,West US,E-Commerce,Turnaround,1.0,1.0457,0.9397,1.0033,0.4133,0.8415,0,63194.0,35.32,2232024.1,1006419.67,1225604.43,223202.41,446404.82,555997.2,150.0,555847.2,56.0,127831.98,427959.23
2023-01-01,2023,1,Apparel,West US,Mobile App,Base,1.0,1.0457,0.9397,1.0033,0.163,0.6671,0,50091.0,42.61,2134375.38,962389.86,1171985.52,213437.54,426875.08,531672.91,150.0,531522.91,56.0,122237.39,409229.52
2023-01-01,2023,1,Apparel,West US,Mobile App,Optimistic,1.0,1.0457,0.9397,1.0033,0.1562,0.5942,0,44620.0,49.11,2191129.21,987980.16,1203149.05,219112.92,438225.84,545810.29,150.0,545660.29,56.0,125488.99,420115.3
2023-01-01,2023,1,Apparel,West US,Mobile App,Pessimistic,1.0,1.0457,0.9397,1.0033,0.3978,0.898,0,67434.0,32.35,2181592.68,983680.14,1197912.54,218159.27,436318.54,543434.74,150.0,543284.74,56.0,124942.61,418286.13
2023-01-01,2023,1,Apparel,West US,Mobile App,Turnaround,1.0,1.0457,0.9397,1.0033,0.0819,0.6935,0,52074.0,39.33,2048057.93,923469.32,1124588.61,204805.79,409611.59,510171.23,150.0,510021.23,56.0,117292.0,392673.23
2023-01-01,2023,1,Apparel,West US,Wholesale,Base,1.0,1.0457,0.9397,1.0033,0.3358,0.7379,0,55408.0,40.29,2232239.86,1006516.95,1225722.91,223223.99,446447.97,556050.95,150.0,555900.95,56.0,127844.34,428000.61
2023-01-01,2023,1,Apparel,West US,Wholesale,Optimistic,1.0,1.0457,0.9397,1.0033,0.1179,0.5815,0,43669.0,49.7,2170239.55,978561.01,1191678.53,217023.95,434047.91,540606.67,150.0,540456.67,56.0,124292.15,416108.52
2023-01-01,2023,1,Apparel,West US,Wholesale,Pessimistic,1.0,1.0457,0.9397,1.0033,0.2439,0.8191,0,61505.0,34.05,2094163.35,944258.26,1149905.1,209416.34,418832.67,521656.09,150.0,521506.09,56.0,119933.52,401516.57
2023-01-01,2023,1,Apparel,West US,Wholesale,Turnaround,1.0,1.0457,0.9397,1.0033,0.2362,0.7569,0,56837.0,37.46,2129292.78,960098.11,1169194.67,212929.28,425858.56,530406.83,150.0,530256.83,56.0,121946.19,408254.64
2023-01-01,2023,1,Apparel,West US,Outlet,Base,1.0,1.0457,0.9397,1.0033,0.0943,0.6418,0,48195.0,43.53,2098080.33,946024.42,1152055.91,209808.03,419616.07,522631.81,150.0,522481.81,56.0,120157.94,402267.87
2023-01-01,2023,1,Apparel,West US,Outlet,Optimistic,1.0,1.0457,0.9397,1.0033,0.1373,0.5879,0,44145.0,49.4,2180723.93,983288.42,1197435.51,218072.39,436144.79,543218.33,150.0,543068.33,56.0,124892.84,418119.49
2023-01-01,2023,1,Apparel,West US,Outlet,Pessimistic,1.0,1.0457,0.9397,1.0033,0.1994,0.7983,0,59944.0,34.54,2070378.9,933533.85,1136845.06,207037.89,414075.78,515731.39,150.0,515581.39,56.0,118570.84,396954.55
2023-01-01,2023,1,Apparel,West US,Outlet,Turnaround,1.0,1.0457,0.9397,1.0033,0.0643,0.6868,0,51571.0,39.54,2039239.87,919493.26,1119746.62,203923.99,407847.97,507974.65,150.0,507824.65,56.0,116786.79,390981.86
2023-01-01,2023,1,Apparel,International,Physical Stores,Base,1.0,1.0457,0.8385,1.0033,0.1055,0.6458,0,48498.0,43.38,2103922.49,948658.65,1155263.84,210392.25,420784.5,524087.09,150.0,523937.09,56.0,120492.65,403388.44
2023-01-01,2023,1,Apparel,International,Physical Stores,Optimistic,1.0,1.0457,0.8385,1.0033,0.238,0.6228,0,46765.0,47.84,2237327.65,1008811.04,1228516.61,223732.76,447465.53,557318.32,150.0,557168.32,56.0,128135.83,428976.48
2023-01-01,2023,1,Apparel,International,Physical Stores,Pessimistic,1.0,1.0457,0.8385,1.0033,0.1911,0.7945,0,59660.0,34.63,2066002.25,931560.41,1134441.83,206600.22,413200.45,514641.16,150.0,514491.16,56.0,118320.09,396115.07
2023-01-01,2023,1,Apparel,International,Physical Stores,Turnaround,1.0,1.0457,0.8385,1.0033,0.1679,0.7277,0,54648.0,38.29,2092454.5,943487.74,1148966.77,209245.45,418490.9,521230.42,150.0,521080.42,56.0,119835.62,401188.8
2023-01-01,2023,1,Apparel,International,E-Commerce,Base,1.0,1.0457,0.8385,1.0033,0.1923,0.6783,0,50934.0,42.22,2150266.7,969555.26,1180711.45,215026.67,430053.34,535631.44,150.0,535481.44,56.0,123147.85,412277.59
2023-01-01,2023,1,Apparel,International,E-Commerce,Optimistic,1.0,1.0457,0.8385,1.0033,0.1329,0.5864,0,44036.0,49.47,2178337.91,982212.56,1196125.34,217833.79,435667.58,542623.97,150.0,542473.97,56.0,124756.13,417661.84
2023-01-01,2023,1,Apparel,International,E-Commerce,Pessimistic,1.0,1.0457,0.8385,1.0033,0.1894,0.7937,0,59600.0,34.65,2065085.16,931146.9,1133938.26,206508.52,413017.03,514412.71,150.0,514262.71,56.0,118267.54,395939.17
2023-01-01,2023,1,Apparel,International,E-Commerce,Turnaround,1.0,1.0457,0.8385,1.0033,0.1621,0.7253,0,54468.0,38.36,2089389.23,942105.61,1147283.63,208938.92,417877.85,520466.86,150.0,520316.86,56.0,119660.0,400600.86
2023-01-01,2023,1,Apparel,International,Mobile App,Base,1.0,1.0457,0.8385,1.0033,0.0675,0.6324,0,47487.0,43.89,2084323.24,939821.35,1144501.89,208432.32,416864.65,519204.92,150.0,519054.92,56.0,119369.75,399629.17
2023-01-01,2023,1,Apparel,International,Mobile App,Optimistic,1.0,1.0457,0.8385,1.0033,0.4136,0.6918,0,51948.0,45.13,2344325.66,1057056.44,1287269.22,234432.57,468865.13,583971.52,150.0,583821.52,56.0,134266.07,449499.45
2023-01-01,2023,1,Apparel,International,Mobile App,Pessimistic,1.0,1.0457,0.8385,1.0033,0.5348,0.9787,0,73492.0,30.84,2266620.17,1022019.03,1244601.13,226662.02,453324.03,564615.08,150.0,564465.08,56.0,129814.09,434594.99
2023-01-01,2023,1,Apparel,International,Mobile App,Turnaround,1.0,1.0457,0.8385,1.0033,0.0427,0.6787,0,50964.0,39.8,2028532.45,914665.28,1113867.17,202853.24,405706.49,505307.43,150.0,505157.43,56.0,116173.33,388928.1
2023-01-01,2023,1,Apparel,International,Wholesale,Base,1.0,1.0457,0.8385,1.0033,0.2313,0.6937,0,52095.0,41.69,2171909.25,979313.88,1192595.37,217190.92,434381.85,541022.59,150.0,540872.59,56.0,124387.82,416428.78
2023-01-01,2023,1,Apparel,International,Wholesale,Optimistic,1.0,1.0457,0.8385,1.0033,0.371,0.674,0,50611.0,45.79,2317317.1,1044878.28,1272438.82,231731.71,463463.42,577243.69,150.0,577093.69,56.0,132718.67,444319.02
2023-01-01,2023,1,Apparel,International,Wholesale,Pessimistic,1.0,1.0457,0.8385,1.0033,0.2487,0.8214,0,61679.0,34.0,2096791.58,945443.32,1151348.25,209679.16,419358.32,522310.78,150.0,522160.78,56.0,120084.1,402020.68
2023-01-01,2023,1,Apparel,International,Wholesale,Turnaround,1.0,1.0457,0.8385,1.0033,0.3405,0.805,0,60452.0,36.2,2188459.98,986776.6,1201683.37,218846.0,437692.0,545145.38,150.0,544995.38,56.0,125336.06,419603.32
2023-01-01,2023,1,Apparel,International,Outlet,Base,1.0,1.0457,0.8385,1.0033,0.1606,0.6662,0,50023.0,42.64,2133090.22,961810.38,1171279.84,213309.02,426618.04,531352.77,150.0,531202.77,56.0,122163.76,408983.02
2023-01-01,2023,1,Apparel,International,Outlet,Optimistic,1.0,1.0457,0.8385,1.0033,0.0532,0.561,0,42130.0,50.7,2135908.46,963081.12,1172827.33,213590.85,427181.69,532054.8,150.0,531904.8,56.0,122325.22,409523.57
2023-01-01,2023,1,Apparel,International,Outlet,Pessimistic,1.0,1.0457,0.8385,1.0033,0.0233,0.7235,0,54327.0,36.48,1981785.45,893587.06,1088198.39,198178.55,396357.09,493662.76,150.0,493512.76,56.0,113495.05,379961.7
2023-01-01,2023,1,Apparel,International,Outlet,Turnaround,1.0,1.0457,0.8385,1.0033,0.2232,0.7512,0,56410.0,37.62,2122166.46,956884.86,1165281.6,212216.65,424433.29,528631.66,150.0,528481.66,56.0,121537.9,406887.76
2023-01-01,2023,1,Footwear,Northeast US,Physical Stores,Base,1.0,1.0457,0.9794,1.0033,0.1655,0.668,0,24493.0,46.01,1126860.07,508101.2,618758.86,112686.01,225372.01,280700.84,150.0,280550.84,56.0,64513.81,215981.03
2023-01-01,2023,1,Footwear,Northeast US,Physical Stores,Optimistic,1.0,1.0457,0.9794,1.0033,0.2064,0.6115,0,22419.0,52.23,1170891.44,527954.95,642936.49,117089.14,234178.29,291669.06,150.0,291519.06,56.0,67036.5,224426.55
2023-01-01,2023,1,Footwear,Northeast US,Physical Stores,Pessimistic,1.0,1.0457,0.9794,1.0033,0.2127,0.8044,0,29492.0,37.17,1096069.23,494217.61,601851.61,109606.92,219213.85,273030.84,150.0,272880.84,56.0,62749.71,210075.13
2023-01-01,2023,1,Footwear,Northeast US,Physical Stores,Turnaround,1.0,1.0457,0.9794,1.0033,0.076,0.6912,0,25343.0,42.58,1079041.32,486539.73,592501.59,107904.13,215808.26,268789.19,150.0,268639.19,56.0,61774.13,206809.06
2023-01-01,2023,1,Footwear,Northeast US,E-Commerce,Base,1.0,1.0457,0.9794,1.0033,0.168,0.669,0,24527.0,45.97,1127563.98,508418.6,619145.38,112756.4,225512.8,280876.19,150.0,280726.19,56.0,64554.14,216116.04
2023-01-01,2023,1,Footwear,Northeast US,E-Commerce,Optimistic,1.0,1.0457,0.9794,1.0033,0.3013,0.6464,0,23699.0,50.64,1200141.83,541143.95,658997.88,120014.18,240028.37,298955.33,150.0,298805.33,56.0,68712.35,230036.98
2023-01-01,2023,1,Footwear,Northeast US,E-Commerce,Pessimistic,1.0,1.0457,0.9794,1.0033,0.3649,0.8801,0,32271.0,35.35,1140822.74,514396.97,626425.77,114082.27,228164.55,284178.95,150.0,284028.95,56.0,65313.78,218659.17
