date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2023-03-01,2023,3,Pessimistic,7557533.0,271087473.2,123198402.79,147889070.4,27108747.31,54217494.59,66562828.48,18750.0,66544078.48,7000.0,15303528.05,51233550.36,54.55,24.55,18.9
2023-04-01,2023,4,Pessimistic,7834029.0,283275076.74,129899169.41,153375907.34,28327507.72,56655015.35,68393384.29,18750.0,68374634.29,7000.0,15724555.9,52643078.39,54.14,24.14,18.58
2023-05-01,2023,5,Pessimistic,6867787.0,248235377.5,114185628.89,134049748.51,24823537.77,49647075.47,59579135.32,18750.0,59560385.32,7000.0,13697278.57,45856106.68,54.0,24.0,18.47
2023-06-01,2023,6,Pessimistic,6350593.0,230923483.82,106431358.98,124492124.82,23092348.41,46184696.77,55215079.73,18750.0,55196329.73,7000.0,12693545.84,42495783.86,53.91,23.91,18.4
2023-07-01,2023,7,Pessimistic,6576010.0,240276620.57,111987193.87,128289426.76,24027662.06,48055324.08,56206440.57,18750.0,56187690.57,7000.0,12921558.79,43259131.75,53.39,23.39,18.0
2023-08-01,2023,8,Pessimistic,6682853.0,243049126.53,113109004.52,129940121.95,24304912.62,48609825.29,57025383.98,18750.0,57006633.98,7000.0,13109915.87,43889718.21,53.46,23.46,18.06
2023-09-01,2023,9,Pessimistic,6739938.0,246742532.7,115172713.39,131569819.39,24674253.29,49348506.52,57547059.67,18750.0,57528309.67,7000.0,13229901.19,44291408.36,53.32,23.32,17.95
2023-10-01,2023,10,Pessimistic,6595735.0,239119536.31,111098475.03,128021061.31,23911953.63,47823907.26,56285200.34,18750.0,56266450.34,7000.0,12939673.62,43319776.84,53.54,23.54,18.12
2023-11-01,2023,11,Pessimistic,7140296.0,259534664.87,121207385.88,138327279.03,25953466.51,51906932.96,60466879.54,18750.0,60448129.54,7000.0,13901459.77,46539669.73,53.3,23.3,17.93
2023-12-01,2023,12,Pessimistic,7564268.0,274206643.95,128139978.98,146066664.94,27420664.44,54841328.84,63804671.77,18750.0,63785921.77,7000.0,14669151.97,49109769.71,53.27,23.27,17.91
2024-01-01,2024,1,Pessimistic,7496957.0,272436616.22,127916019.84,144520596.36,27243661.67,54487323.2,62789611.52,18750.0,62770861.52,7000.0,14435688.21,48328173.37,53.05,23.05,17.74
2024-02-01,2024,2,Pessimistic,7948165.0,288739262.91,135966556.19,152772706.65,28873926.35,57747852.59,66150927.82,18750.0,66132177.82,7000.0,15208790.89,50916386.93,52.91,22.91,17.63
2024-03-01,2024,3,Pessimistic,7977446.0,290140886.69,136892001.19,153248885.52,29014088.7,58028177.35,66206619.49,18750.0,66187869.49,7000.0,15221599.96,50959269.47,52.82,22.82,17.56
2024-04-01,2024,4,Pessimistic,7435075.0,270393231.66,128002158.94,142391072.71,27039323.16,54078646.35,61273103.24,18750.0,61254353.24,7000.0,14086891.25,47160462.01,52.66,22.66,17.44
2024-05-01,2024,5,Pessimistic,7454445.0,273460206.07,129697341.53,143762864.5,27346020.57,54692041.2,61724802.72,18750.0,61706052.72,7000.0,14190782.13,47508270.58,52.57,22.57,17.37
2024-06-01,2024,6,Pessimistic,7079194.0,257122266.28,122220720.67,134901545.56,25712226.6,51424453.28,57764865.65,18750.0,57746115.65,7000.0,13279996.59,44459119.12,52.47,22.47,17.29
2024-07-01,2024,7,Pessimistic,7427910.0,272722382.57,129917726.63,142804655.83,27272238.32,54544476.49,60987941.13,18750.0,60969191.13,7000.0,14021303.95,46940887.2,52.36,22.36,17.21
2024-08-01,2024,8,Pessimistic,7268524.0,268082744.48,128825550.4,139257194.12,26808274.44,53616548.89,58832370.79,18750.0,58813620.79,7000.0,13525522.74,45281098.01,51.95,21.95,16.89
2024-09-01,2024,9,Pessimistic,7146125.0,263407723.72,126610669.01,136797054.72,26340772.28,52681544.77,57774737.51,18750.0,57755987.51,7000.0,13282267.2,44466720.43,51.93,21.93,16.88
2024-10-01,2024,10,Pessimistic,6826056.0,252289658.67,121389271.84,130900386.78,25228965.86,50457931.71,55213489.21,18750.0,55194739.21,7000.0,12693180.0,42494559.19,51.88,21.88,16.84
2024-11-01,2024,11,Pessimistic,7417178.0,274151727.06,132220861.09,141930865.91,27415172.66,54830345.43,59685347.74,18750.0,59666597.74,7000.0,13721707.48,45937890.34,51.77,21.77,16.76
2024-12-01,2024,12,Pessimistic,7335767.0,269804690.15,131157002.06,138647688.06,26980469.03,53960937.99,57706281.02,18750.0,57687531.02,7000.0,13266522.16,44414008.93,51.39,21.39,16.46
2023-01-01,2023,1,Turnaround,7047904.0,278033121.71,125365134.57,152667987.08,27803312.22,55606624.28,69258050.61,18750.0,69239300.61,7000.0,15923429.11,53308871.46,54.91,24.91,19.17
2023-02-01,2023,2,Turnaround,6543927.0,259086640.38,117501628.45,141585011.86,25908664.06,51817328.08,63859019.83,18750.0,63840269.83,7000.0,14681652.07,49151617.75,54.65,24.65,18.97
2023-03-01,2023,3,Turnaround,6947335.0,274756969.3,124866846.1,149890123.26,27475696.97,54951393.87,67463032.53,18750.0,67444282.53,7000.0,15510574.91,51926707.49,54.55,24.55,18.9
2023-04-01,2023,4,Turnaround,7313452.0,289371512.51,132695595.08,156675917.44,28937151.25,57874302.5,69864463.68,18750.0,69845713.68,7000.0,16062904.09,53775809.57,54.14,24.14,18.58
2023-05-01,2023,5,Turnaround,6350079.0,252603293.74,116192986.15,136410307.51,25260329.35,50520658.7,60629319.41,18750.0,60610569.41,7000.0,13938820.97,46664748.48,54.0,24.0,18.47
2023-06-01,2023,6,Turnaround,5932475.0,235804503.67,108678893.39,127125610.31,23580450.4,47160900.76,56384259.16,18750.0,56365509.16,7000.0,12962457.16,43396052.04,53.91,23.91,18.4
2023-07-01,2023,7,Turnaround,6071723.0,244378780.03,113894026.26,130484753.74,24437877.96,48875755.99,57171119.65,18750.0,57152369.65,7000.0,13143434.99,44001934.69,53.39,23.39,18.01
2023-08-01,2023,8,Turnaround,6158919.0,246738630.56,114828902.03,131909728.48,24673863.04,49347726.07,57888139.3,18750.0,57869389.3,7000.0,13308349.55,44554039.72,53.46,23.46,18.06
2023-09-01,2023,9,Turnaround,6319130.0,252384381.78,117807912.85,134576468.96,25238438.18,50476876.38,58861154.47,18750.0,58842404.47,7000.0,13532142.97,45303261.39,53.32,23.32,17.95
2023-10-01,2023,10,Turnaround,6134374.0,244098418.55,113408545.35,130689873.2,24409841.77,48819683.66,57460347.67,18750.0,57441597.67,7000.0,13209957.44,44224640.14,53.54,23.54,18.12
2023-11-01,2023,11,Turnaround,6638586.0,264844667.89,123677636.39,141167031.47,26484466.81,52968933.58,61713631.1,18750.0,61694881.1,7000.0,14188212.7,47499668.49,53.3,23.3,17.93
2023-12-01,2023,12,Turnaround,6941319.0,278278272.45,130034344.84,148243927.65,27827827.26,55655654.45,64760445.86,18750.0,64741695.86,7000.0,14888980.01,49845715.8,53.27,23.27,17.91
2024-01-01,2024,1,Turnaround,6987936.0,278115855.71,130581933.54,147533922.09,27811585.59,55623171.16,64099165.41,18750.0,64080415.41,7000.0,14736885.55,49336529.91,53.05,23.05,17.74
2024-02-01,2024,2,Turnaround,7279779.0,292501842.96,137734859.59,154766983.42,29250184.25,58500368.59,67016430.41,18750.0,66997680.41,7000.0,15407856.5,51582824.0,52.91,22.91,17.64
2024-03-01,2024,3,Turnaround,7433415.0,296100133.59,139708312.75,156391820.78,29610013.35,59220026.76,67561780.68,18750.0,67543030.68,7000.0,15533287.07,52002743.64,52.82,22.82,17.56
2024-04-01,2024,4,Turnaround,6926869.0,276144320.01,130723618.39,145420701.63,27614431.96,55228864.0,62577405.64,18750.0,62558655.64,7000.0,14386880.76,48164774.84,52.66,22.66,17.44
2024-05-01,2024,5,Turnaround,6960412.0,279143444.34,132392538.55,146750905.74,27914344.39,55828688.87,63007872.47,18750.0,62989122.47,7000.0,14485888.11,48496234.28,52.57,22.57,17.37
2024-06-01,2024,6,Turnaround,6442981.0,259697627.69,123458837.45,136238790.28,25969762.76,51939525.58,58329501.91,18750.0,58310751.91,7000.0,13409862.96,44893889.07,52.46,22.46,17.29
2024-07-01,2024,7,Turnaround,6819522.0,275388223.45,131177972.78,144210250.66,27538822.35,55077644.69,61593783.62,18750.0,61575033.62,7000.0,14160647.72,47407385.91,52.37,22.37,17.21
2024-08-01,2024,8,Turnaround,6758561.0,272794085.49,131091802.65,141702282.9,27279408.52,54558817.09,59864057.21,18750.0,59845307.21,7000.0,13762810.69,46075496.55,51.94,21.94,16.89
2024-09-01,2024,9,Turnaround,6668845.0,268729917.58,129172784.19,139557133.37,26872991.74,53745983.52,58938158.13,18750.0,58919408.13,7000.0,13549853.88,45362554.32,51.93,21.93,16.88
2024-10-01,2024,10,Turnaround,6288077.0,255771089.76,123066637.13,132704452.67,25577108.97,51154217.95,55973125.7,18750.0,55954375.7,7000.0,12867896.42,43079479.26,51.88,21.88,16.84
2024-11-01,2024,11,Turnaround,6835827.0,278264760.27,134204326.04,144060434.18,27826476.0,55652952.08,60581006.11,18750.0,60562256.11,7000.0,13927708.86,46627547.22,51.77,21.77,16.76
2024-12-01,2024,12,Turnaround,6758355.0,273645236.26,133031672.46,140613563.82,27364523.67,54729047.22,58519992.92,18750.0,58501242.92,7000.0,13453675.92,45040567.06,51.39,21.39,16.46
