date,year,month,product,region,channel,scenario,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2016-01-01,2016,1,Beverages,Asia Pacific,Drug,Pessimistic,1.0,1.3015,0.7211,1.0058,0.2069,0.9121,0,129559.0,6.78,878707.8,458793.85,419913.96,70296.62,105444.94,244172.4,500.0,243672.4,200.0,60868.1,182604.3
2016-01-01,2016,1,Beverages,Latin America,Club,Base,1.0,1.3015,0.1904,1.0058,0.093,0.8013,0,113828.0,8.57,975760.79,509467.48,466293.31,78060.86,117091.29,271141.16,500.0,270641.16,200.0,67610.29,202830.87
2016-01-01,2016,1,Beverages,Latin America,Club,Optimistic,1.0,1.3015,0.1904,1.0058,0.1209,0.767,0,108948.0,9.77,1064785.58,555949.4,508836.19,85182.85,127774.27,295879.07,500.0,295379.07,200.0,73794.77,221384.3
2016-01-01,2016,1,Beverages,Latin America,Club,Pessimistic,1.0,1.3015,0.1904,1.0058,0.2296,0.9215,0,130892.0,6.73,881281.47,460137.62,421143.85,70502.52,105753.78,244887.56,500.0,244387.56,200.0,61046.89,183140.67
2016-01-01,2016,1,Beverages,Latin America,Drug,Base,1.0,1.3015,0.1904,1.0058,0.1214,0.8113,0,115240.0,8.5,979203.13,511264.8,467938.33,78336.25,117504.38,272097.7,500.0,271597.7,200.0,67849.43,203548.28
2016-01-01,2016,1,Beverages,Latin America,Drug,Optimistic,1.0,1.3015,0.1904,1.0058,0.1607,0.7805,0,110867.0,9.65,1070109.19,558728.98,511380.21,85608.74,128413.1,297358.38,500.0,296858.38,200.0,74164.59,222493.78
2016-01-01,2016,1,Beverages,Latin America,Drug,Pessimistic,1.0,1.3015,0.1904,1.0058,0.0528,0.8527,0,121124.0,7.12,861966.31,450052.72,411913.59,68957.31,103435.96,239520.33,500.0,239020.33,200.0,59705.08,179115.24
2016-01-01,2016,1,Personal Care,North America,Club,Base,1.0,1.3015,0.9787,1.0058,0.0875,0.7994,0,102524.0,17.02,1745031.86,911121.85,833910.01,139602.55,209403.82,484903.64,500.0,484403.64,200.0,121050.91,363152.73
2016-01-01,2016,1,Personal Care,North America,Club,Optimistic,1.0,1.3015,0.9787,1.0058,0.0848,0.7551,0,96836.0,19.59,1897040.24,990488.97,906551.26,151763.22,227644.83,527143.22,500.0,526643.22,200.0,131610.8,394832.41
2016-01-01,2016,1,Personal Care,North America,Club,Pessimistic,1.0,1.3015,0.9787,1.0058,0.0864,0.8651,0,110941.0,13.96,1548934.05,808734.61,740199.44,123914.72,185872.09,430412.63,500.0,429912.63,200.0,107428.16,322284.47
2016-01-01,2016,1,Personal Care,North America,Drug,Base,1.0,1.3015,0.9787,1.0058,0.0892,0.8,0,102597.0,17.01,1745389.66,911308.67,834080.99,139631.17,209446.76,485003.06,500.0,484503.06,200.0,121075.77,363227.3
2016-01-01,2016,1,Personal Care,North America,Drug,Optimistic,1.0,1.3015,0.9787,1.0058,0.2101,0.7978,0,102320.0,18.83,1927133.31,1006201.27,920932.04,154170.66,231256.0,535505.38,500.0,535005.38,200.0,133701.35,401104.04
2016-01-01,2016,1,Personal Care,North America,Drug,Pessimistic,1.0,1.3015,0.9787,1.0058,0.1993,0.909,0,116575.0,13.48,1571010.16,820261.06,750749.1,125680.81,188521.22,436547.07,500.0,436047.07,200.0,108961.77,326885.3
2016-01-01,2016,1,Personal Care,Asia Pacific,Club,Base,1.0,1.3015,0.7211,1.0058,0.1961,0.8384,0,107524.0,16.45,1768936.6,923603.07,845333.52,141514.93,212272.39,491546.21,500.0,491046.21,200.0,122711.55,368134.65
2016-01-01,2016,1,Personal Care,Asia Pacific,Club,Optimistic,1.0,1.3015,0.7211,1.0058,0.3967,0.8697,0,111535.0,17.71,1975205.24,1031300.74,943904.49,158016.42,237024.63,548863.45,500.0,548363.45,200.0,137040.86,411122.59
2016-01-01,2016,1,Personal Care,Asia Pacific,Club,Pessimistic,1.0,1.3015,0.7211,1.0058,0.235,0.9237,0,118458.0,13.32,1578219.79,824025.38,754194.41,126257.58,189386.38,438550.46,500.0,438050.46,200.0,109462.61,328387.84
2016-01-01,2016,1,Personal Care,Asia Pacific,Drug,Base,1.0,1.3015,0.7211,1.0058,0.0667,0.7923,0,101610.0,17.13,1740573.8,908794.19,831779.6,139245.9,208868.86,483664.84,500.0,483164.84,200.0,120741.21,362223.63
2016-01-01,2016,1,Personal Care,Asia Pacific,Drug,Optimistic,1.0,1.3015,0.7211,1.0058,0.1027,0.7609,0,97588.0,19.48,1901238.05,992680.75,908557.3,152099.04,228148.57,528309.69,500.0,527809.69,200.0,131902.42,395707.27
2016-01-01,2016,1,Personal Care,Asia Pacific,Drug,Pessimistic,1.0,1.3015,0.7211,1.0058,0.2419,0.9266,0,118830.0,13.29,1579633.31,824763.41,754869.9,126370.66,189556.0,438943.24,500.0,438443.24,200.0,109560.81,328682.43
2016-01-01,2016,1,Personal Care,Latin America,Club,Base,1.0,1.3015,0.1904,1.0058,0.0634,0.7912,0,101466.0,17.15,1739867.94,908425.65,831442.29,139189.44,208784.15,483468.7,500.0,482968.7,200.0,120692.18,362076.53
2016-01-01,2016,1,Personal Care,Latin America,Club,Optimistic,1.0,1.3015,0.1904,1.0058,0.0399,0.7407,0,94992.0,19.86,1886649.23,985063.58,901585.64,150931.94,226397.91,524255.8,500.0,523755.8,200.0,130888.95,392666.85
2016-01-01,2016,1,Personal Care,Latin America,Club,Pessimistic,1.0,1.3015,0.1904,1.0058,0.3341,0.9667,0,123977.0,12.9,1598886.57,834815.99,764070.59,127910.93,191866.39,444293.27,500.0,443793.27,200.0,110898.32,332694.95
2016-01-01,2016,1,Personal Care,Latin America,Drug,Base,1.0,1.3015,0.1904,1.0058,0.1158,0.8093,0,103788.0,16.87,1751150.97,914316.78,836834.19,140092.08,210138.12,486603.99,500.0,486103.99,200.0,121476.0,364428.0
2016-01-01,2016,1,Personal Care,Latin America,Drug,Optimistic,1.0,1.3015,0.1904,1.0058,0.1734,0.7849,0,100657.0,19.06,1918131.12,1001501.02,916630.11,153450.49,230175.73,533003.88,500.0,532503.88,200.0,133075.97,399227.91
2016-01-01,2016,1,Personal Care,Latin America,Drug,Pessimistic,1.0,1.3015,0.1904,1.0058,0.2961,0.9498,0,121809.0,13.06,1590849.37,830619.57,760229.79,127267.95,190901.92,442059.92,500.0,441559.92,200.0,110339.98,331019.94
2016-01-01,2016,1,Household,North America,Club,Base,1.0,1.3015,0.9787,1.0058,0.3473,0.8985,0,154143.0,8.32,1282833.5,669797.3,613036.2,102626.68,153940.02,356469.5,500.0,355969.5,200.0,88942.37,266827.12
2016-01-01,2016,1,Household,North America,Club,Optimistic,1.0,1.3015,0.9787,1.0058,0.3402,0.8468,0,145274.0,9.59,1393711.29,727689.19,666022.11,111496.9,167245.36,387279.85,500.0,386779.85,200.0,96644.96,289934.89
2016-01-01,2016,1,Household,North America,Club,Pessimistic,1.0,1.3015,0.9787,1.0058,0.0989,0.8697,0,149217.0,7.39,1103006.65,575905.51,527101.14,88240.53,132360.8,306499.81,500.0,305999.81,200.0,76449.95,229349.86
2016-01-01,2016,1,Household,North America,Drug,Base,1.0,1.3015,0.9787,1.0058,0.1297,0.8142,0,139684.0,8.93,1247234.24,651210.1,596024.14,99778.74,149668.11,346577.29,500.0,346077.29,200.0,86469.32,259407.97
2016-01-01,2016,1,Household,North America,Drug,Optimistic,1.0,1.3015,0.9787,1.0058,0.0967,0.759,0,130210.0,10.37,1350791.52,705279.77,645511.75,108063.32,162094.98,375353.44,500.0,374853.44,200.0,93663.36,280990.08
2016-01-01,2016,1,Household,North America,Drug,Pessimistic,1.0,1.3015,0.9787,1.0058,0.1346,0.8833,0,151548.0,7.31,1107902.8,578461.9,529440.9,88632.22,132948.34,307860.34,500.0,307360.34,200.0,76790.08,230370.25
2016-01-01,2016,1,Household,Asia Pacific,Club,Base,1.0,1.3015,0.7211,1.0058,0.1018,0.8044,0,137999.0,9.01,1242916.3,648955.6,593960.7,99433.3,149149.96,345377.44,500.0,344877.44,200.0,86169.36,258508.08
2016-01-01,2016,1,Household,Asia Pacific,Club,Optimistic,1.0,1.3015,0.7211,1.0058,0.251,0.8127,0,139428.0,9.88,1377449.6,719198.57,658251.02,110195.97,165293.95,382761.1,500.0,382261.1,200.0,95515.28,286545.83
2016-01-01,2016,1,Household,Asia Pacific,Club,Pessimistic,1.0,1.3015,0.7211,1.0058,0.3065,0.9544,0,163733.0,6.92,1132654.26,591385.22,541269.04,90612.34,135918.51,314738.19,500.0,314238.19,200.0,78509.55,235528.64
2016-01-01,2016,1,Household,Asia Pacific,Drug,Base,1.0,1.3015,0.7211,1.0058,0.2964,0.8774,0,150536.0,8.46,1274182.74,665280.54,608902.2,101934.62,152901.93,354065.65,500.0,353565.65,200.0,88341.41,265024.24
2016-01-01,2016,1,Household,Asia Pacific,Drug,Optimistic,1.0,1.3015,0.7211,1.0058,0.1574,0.7793,0,133707.0,10.18,1361060.34,710641.36,650418.98,108884.83,163327.24,378206.91,500.0,377706.91,200.0,94376.73,283130.18
2016-01-01,2016,1,Household,Asia Pacific,Drug,Pessimistic,1.0,1.3015,0.7211,1.0058,0.0273,0.8435,0,144711.0,7.56,1093386.19,570882.44,522503.75,87470.9,131206.34,303826.51,500.0,303326.51,200.0,75781.63,227344.88
2016-01-01,2016,1,Household,Latin America,Club,Base,1.0,1.3015,0.1904,1.0058,0.2432,0.8564,0,146922.0,8.61,1265368.0,660678.16,604689.84,101229.44,151844.16,351616.24,500.0,351116.24,200.0,87729.06,263187.18
2016-01-01,2016,1,Household,Latin America,Club,Optimistic,1.0,1.3015,0.1904,1.0058,0.2693,0.8195,0,140592.0,9.82,1380725.26,720908.87,659816.38,110458.02,165687.03,383671.33,500.0,383171.33,200.0,95742.83,287228.5
2016-01-01,2016,1,Household,Latin America,Club,Pessimistic,1.0,1.3015,0.1904,1.0058,0.1104,0.8741,0,149961.0,7.37,1104576.38,576725.1,527851.28,88366.11,132549.17,306936.0,500.0,306436.0,200.0,76559.0,229677.0
2016-01-01,2016,1,Household,Latin America,Drug,Base,1.0,1.3015,0.1904,1.0058,0.2046,0.8416,0,144389.0,8.72,1259094.25,657402.49,601691.77,100727.54,151091.31,349872.91,500.0,349372.91,200.0,87293.23,261879.69
2016-01-01,2016,1,Household,Latin America,Drug,Optimistic,1.0,1.3015,0.1904,1.0058,0.0363,0.7396,0,126883.0,10.57,1340841.25,700084.5,640756.75,107267.3,160900.95,372588.5,500.0,372088.5,200.0,92972.12,278916.37
2016-01-01,2016,1,Household,Latin America,Drug,Pessimistic,1.0,1.3015,0.1904,1.0058,0.1658,0.8956,0,153644.0,7.24,1112259.52,580736.65,531522.87,88980.76,133471.14,309070.97,500.0,308570.97,200.0,77092.74,231278.23
2016-01-01,2016,1,Baby & Child,North America,Club,Base,1.0,1.3015,0.9787,1.0058,0.069,0.7931,0,89262.0,16.34,1458565.99,761551.34,697014.65,116685.28,175027.92,405301.46,500.0,404801.46,200.0,101150.36,303451.09
2016-01-01,2016,1,Baby & Child,North America,Club,Optimistic,1.0,1.3015,0.9787,1.0058,0.2538,0.8137,0,91585.0,17.73,1623566.69,847702.05,775864.64,129885.34,194828.0,451151.3,500.0,450651.3,200.0,112612.82,337838.47
2016-01-01,2016,1,Baby & Child,North America,Club,Pessimistic,1.0,1.3015,0.9787,1.0058,0.0464,0.8504,0,95708.0,13.49,1291267.14,674200.7,617066.43,103301.37,154952.06,358813.01,500.0,358313.01,200.0,89528.25,268584.76
2016-01-01,2016,1,Baby & Child,North America,Drug,Base,1.0,1.3015,0.9787,1.0058,0.2002,0.84,0,94537.0,15.68,1482690.69,774147.41,708543.29,118615.26,177922.88,412005.15,500.0,411505.15,200.0,102826.29,308478.86
2016-01-01,2016,1,Baby & Child,North America,Drug,Optimistic,1.0,1.3015,0.9787,1.0058,0.1044,0.7615,0,85707.0,18.59,1593083.1,831785.86,761297.24,127446.65,191169.97,442680.62,500.0,442180.62,200.0,110495.16,331485.47
2016-01-01,2016,1,Baby & Child,North America,Drug,Pessimistic,1.0,1.3015,0.9787,1.0058,0.1294,0.8813,0,99196.0,13.15,1304542.19,681131.92,623410.27,104363.38,156545.06,362501.84,500.0,362001.84,200.0,90450.46,271351.38
2016-01-01,2016,1,Baby & Child,Asia Pacific,Club,Base,1.0,1.3015,0.7211,1.0058,0.0378,0.7826,0,88080.0,16.5,1453020.07,758655.68,694364.39,116241.61,174362.41,403760.37,500.0,403260.37,200.0,100765.09,302295.28
2016-01-01,2016,1,Baby & Child,Asia Pacific,Club,Optimistic,1.0,1.3015,0.7211,1.0058,0.2901,0.8273,0,93115.0,17.52,1631269.47,851723.85,779545.62,130501.56,195752.34,453291.72,500.0,452791.72,200.0,113147.93,339443.79
2016-01-01,2016,1,Baby & Child,Asia Pacific,Club,Pessimistic,1.0,1.3015,0.7211,1.0058,0.3369,0.968,0,108944.0,12.3,1339951.35,699619.87,640331.49,107196.11,160794.16,372341.22,500.0,371841.22,200.0,92910.3,278730.91
2016-01-01,2016,1,Baby & Child,Asia Pacific,Drug,Base,1.0,1.3015,0.7211,1.0058,0.3573,0.9027,0,101596.0,14.9,1513512.86,790240.38,723272.48,121081.03,181621.54,420569.91,500.0,420069.91,200.0,104967.48,314902.43
2016-01-01,2016,1,Baby & Child,Asia Pacific,Drug,Optimistic,1.0,1.3015,0.7211,1.0058,0.2109,0.7981,0,89825.0,17.97,1614589.79,843015.0,771574.79,129167.18,193750.77,448656.83,500.0,448156.83,200.0,111989.21,335967.62
2016-01-01,2016,1,Baby & Child,Asia Pacific,Drug,Pessimistic,1.0,1.3015,0.7211,1.0058,0.1581,0.8925,0,100455.0,13.03,1309253.33,683591.71,625661.62,104740.27,157110.4,363810.95,500.0,363310.95,200.0,90777.74,272333.21
2016-01-01,2016,1,Baby & Child,Latin America,Club,Base,1.0,1.3015,0.1904,1.0058,0.1097,0.8071,0,90842.0,16.14,1465897.07,765379.06,700518.0,117271.77,175907.65,407338.59,500.0,406838.59,200.0,101659.65,304978.94
2016-01-01,2016,1,Baby & Child,Latin America,Club,Optimistic,1.0,1.3015,0.1904,1.0058,0.0516,0.7444,0,83782.0,18.89,1582775.81,826404.18,756371.63,126622.07,189933.1,439816.47,500.0,439316.47,200.0,109779.12,329337.35
2016-01-01,2016,1,Baby & Child,Latin America,Club,Pessimistic,1.0,1.3015,0.1904,1.0058,0.2299,0.9215,0,103721.0,12.74,1321274.14,689868.06,631406.08,105701.93,158552.9,367151.25,500.0,366651.25,200.0,91612.81,274838.44
2016-01-01,2016,1,Baby & Child,Latin America,Drug,Base,1.0,1.3015,0.1904,1.0058,0.2744,0.8686,0,97765.0,15.31,1496981.76,781609.11,715372.66,119758.54,179637.81,415976.3,500.0,415476.3,200.0,103819.08,311457.23
2016-01-01,2016,1,Baby & Child,Latin America,Drug,Optimistic,1.0,1.3015,0.1904,1.0058,0.3126,0.836,0,94091.0,17.39,1636135.3,854264.42,781870.88,130890.82,196336.24,454643.82,500.0,454143.82,200.0,113485.96,340457.87
2016-01-01,2016,1,Baby & Child,Latin America,Drug,Pessimistic,1.0,1.3015,0.1904,1.0058,0.5293,1.0,1,112550.0,11.51,1295388.81,676352.72,619036.08,103631.1,155446.66,359958.32,500.0,359458.32,200.0,89814.58,269443.74
2016-02-01,2016,2,Snacks,North America,Club,Base,1.0,1.305,0.987,1.0117,0.2268,0.846,0,155095.0,12.33,1912547.82,1007223.81,905324.01,153003.83,229505.74,522814.45,500.0,522314.45,200.0,130528.61,391585.83
2016-02-01,2016,2,Snacks,North America,Club,Optimistic,1.0,1.305,0.987,1.0117,0.0838,0.7511,0,137710.0,14.83,2042754.69,1075795.93,966958.76,163420.37,245130.56,558407.82,500.0,557907.82,200.0,139426.96,418280.87
2016-02-01,2016,2,Snacks,North America,Club,Pessimistic,1.0,1.305,0.987,1.0117,0.3535,0.9709,0,177991.0,9.7,1726379.71,909180.27,817199.44,138110.38,207165.57,471923.5,500.0,471423.5,200.0,117805.87,353417.62
2016-02-01,2016,2,Snacks,North America,Drug,Base,1.0,1.305,0.987,1.0117,0.3861,0.9107,0,166957.0,11.7,1953247.14,1028657.69,924589.45,156259.77,234389.66,533940.02,500.0,533440.02,200.0,133310.01,399930.02
2016-02-01,2016,2,Snacks,North America,Drug,Optimistic,1.0,1.305,0.987,1.0117,0.2132,0.7951,0,145772.0,14.24,2076228.5,1093424.57,982803.93,166098.28,249147.42,567558.23,500.0,567058.23,200.0,141714.56,425143.67
2016-02-01,2016,2,Snacks,North America,Drug,Pessimistic,1.0,1.305,0.987,1.0117,0.286,0.9409,0,172496.0,9.92,1710983.26,901071.89,809911.37,136878.66,205317.99,467714.72,500.0,467214.72,200.0,116753.68,350261.04
2016-02-01,2016,2,Snacks,Asia Pacific,Club,Base,1.0,1.305,0.7253,1.0117,0.1401,0.8152,0,149445.0,12.66,1892376.56,994385.89,897990.67,151390.12,227085.19,519515.36,500.0,519015.36,200.0,129703.84,389111.52
2016-02-01,2016,2,Snacks,Asia Pacific,Club,Optimistic,1.0,1.305,0.7253,1.0117,0.0942,0.7556,0,138522.0,14.77,2046186.96,1075208.55,970978.42,163694.96,245542.44,561741.03,500.0,561241.03,200.0,140260.26,420780.77
2016-02-01,2016,2,Snacks,Asia Pacific,Club,Pessimistic,1.0,1.305,0.7253,1.0117,0.3035,0.9498,0,174135.0,9.85,1715611.43,901501.23,814110.2,137248.91,205873.37,470987.91,500.0,470487.91,200.0,117571.98,352715.93
2016-02-01,2016,2,Snacks,Asia Pacific,Drug,Base,1.0,1.305,0.7253,1.0117,0.134,0.813,0,149047.0,12.69,1890934.96,993628.37,897306.58,151274.8,226912.19,519119.59,500.0,518619.59,200.0,129604.9,388814.69
2016-02-01,2016,2,Snacks,Asia Pacific,Drug,Optimistic,1.0,1.305,0.7253,1.0117,0.539,0.9292,0,170349.0,12.74,2170744.52,1140659.72,1030084.8,173659.56,260489.34,595935.89,500.0,595435.89,200.0,148808.97,446426.92
2016-02-01,2016,2,Snacks,Asia Pacific,Drug,Pessimistic,1.0,1.305,0.7253,1.0117,0.063,0.8535,0,156480.0,10.63,1664002.42,874382.28,789620.14,133120.19,199680.29,456819.66,500.0,456319.66,200.0,114029.91,342089.74
2016-02-01,2016,2,Snacks,Latin America,Club,Base,1.0,1.305,0.1901,1.0117,0.0462,0.784,0,143730.0,13.02,1871411.36,981265.29,890146.07,149712.91,224569.36,515863.8,500.0,515363.8,200.0,128790.95,386372.85
2016-02-01,2016,2,Snacks,Latin America,Club,Optimistic,1.0,1.305,0.1901,1.0117,0.3518,0.8499,0,155812.0,13.58,2116121.23,1109577.7,1006543.53,169289.7,253934.55,583319.28,500.0,582819.28,200.0,145654.82,436964.46
2016-02-01,2016,2,Snacks,Latin America,Club,Pessimistic,1.0,1.305,0.1901,1.0117,0.1308,0.8803,0,161390.0,10.4,1678757.3,880248.09,798509.21,134300.58,201450.88,462757.75,500.0,462257.75,200.0,115514.44,346543.32
2016-02-01,2016,2,Snacks,Latin America,Drug,Base,1.0,1.305,0.1901,1.0117,0.153,0.8211,0,150532.0,12.6,1896298.51,994314.74,901983.77,151703.88,227555.82,522724.06,500.0,522224.06,200.0,130506.02,391518.05
2016-02-01,2016,2,Snacks,Latin America,Drug,Optimistic,1.0,1.305,0.1901,1.0117,0.1138,0.7632,0,139926.0,14.67,2052091.88,1076004.23,976087.66,164167.35,246251.03,565669.28,500.0,565169.28,200.0,141242.32,423726.96
2016-02-01,2016,2,Snacks,Latin America,Drug,Pessimistic,1.0,1.305,0.1901,1.0117,0.3102,0.9543,0,174952.0,9.82,1717906.04,900775.53,817130.5,137432.48,206148.72,473549.3,500.0,473049.3,200.0,118212.32,354636.97
2016-02-01,2016,2,Beverages,North America,Club,Base,1.0,1.305,0.987,1.0117,0.03,0.7763,0,110268.0,8.78,967607.09,509580.41,458026.68,77408.57,116112.85,264505.26,500.0,264005.26,200.0,65951.32,197853.95
2016-02-01,2016,2,Beverages,North America,Club,Optimistic,1.0,1.305,0.987,1.0117,0.2062,0.7926,0,112590.0,9.55,1075574.74,566440.47,509134.27,86045.98,129068.97,294019.32,500.0,293519.32,200.0,73329.83,219989.49
